Estado_final_de_caso,Nom_upgd,Pais_ocurrencia,Departamento_ocurrencia,Municipio_ocurrencia,idx
4,INSTITUTO COLOMBIANO DEL DOLOR SAS,COLOMBIA,ANTIOQUIA,ITAGUI,INSTITUTO COLOMBIANO DEL DOLOR SAS_ANTIOQUIA_ITAGUI
4,UNIDAD MEDICA CARTAGENA DE INDIAS,COLOMBIA,CALDAS,CHINCHINA,UNIDAD MEDICA CARTAGENA DE INDIAS_CALDAS_CHINCHINA
4,EPMSC YARUMAL,COLOMBIA,ANTIOQUIA,YARUMAL,EPMSC YARUMAL_ANTIOQUIA_YARUMAL
4,ESE HOSPITAL RAFAEL PABA MANJARREZ,COLOMBIA,MAGDALENA,SAN ZENON,ESE HOSPITAL RAFAEL PABA MANJARREZ_MAGDALENA_SAN ZENON
4,HOSPITAL SAN RICARDO DE PAMPURI LA ESMERALDA,COLOMBIA,ARAUCA,ARAUQUITA,HOSPITAL SAN RICARDO DE PAMPURI LA ESMERALDA_ARAUCA_ARAUQUITA
4,CLINICA SANTA CRUZ DE LA LOMA,COLOMBIA,SANTANDER,CURITI,CLINICA SANTA CRUZ DE LA LOMA_SANTANDER_CURITI
4,IPS BIENESTAR FAMISANAR NORTE,COLOMBIA,ATLANTICO,BARRANQUILLA,IPS BIENESTAR FAMISANAR NORTE_ATLANTICO_BARRANQUILLA
4,MEDICINA INTEGRAL DE ESPECILIDADES MEIDE SAS,COLOMBIA,BOGOTA,BOGOTA,MEDICINA INTEGRAL DE ESPECILIDADES MEIDE SAS_BOGOTA_BOGOTA
4,EP EL PESEBRE PUERTO TRIUNFO,COLOMBIA,ANTIOQUIA,PUERTO TRIUNFO,EP EL PESEBRE PUERTO TRIUNFO_ANTIOQUIA_PUERTO TRIUNFO
4,COOEMSSANAR IPS TEQ CONTRIBUTIVO CONSULTA EXTERNA,COLOMBIA,VALLE,CALI,COOEMSSANAR IPS TEQ CONTRIBUTIVO CONSULTA EXTERNA_VALLE_CALI
4,ESE HOSPITAL LA DIVINA MISERICORDIA SEDE MOMPOS,COLOMBIA,BOLIVAR,MOMPOS,ESE HOSPITAL LA DIVINA MISERICORDIA SEDE MOMPOS_BOLIVAR_MOMPOS
4,SOCIEDAD MEDICA DE RIONEGRO SA SOMER SA,COLOMBIA,ANTIOQUIA,SANTUARIO,SOCIEDAD MEDICA DE RIONEGRO SA SOMER SA_ANTIOQUIA_SANTUARIO
5,EPMSC ZIPAQUIRÁ,COLOMBIA,CUNDINAMARCA,ZIPAQUIRA,EPMSC ZIPAQUIRÁ_CUNDINAMARCA_ZIPAQUIRA
4,CENTRO MEDICO SEDE TORRE COLMEDICA SANTA BARBARA,COLOMBIA,BOGOTA,BOGOTA,CENTRO MEDICO SEDE TORRE COLMEDICA SANTA BARBARA_BOGOTA_BOGOTA
4,SERVICIOS DE SALUD IPS SURAMERICANA SA IPS VIRTUA,COLOMBIA,ATLANTICO,SANTO TOMAS,SERVICIOS DE SALUD IPS SURAMERICANA SA IPS VIRTUA_ATLANTICO_SANTO TOMAS
4,SECCIONAL SANIDAD VALLE ESPAB SATEQ,COLOMBIA,VALLE,CALI,SECCIONAL SANIDAD VALLE ESPAB SATEQ_VALLE_CALI
4,UUBC SANTA LUCIA SALUD TOTAL EPS CARTAGENA,COLOMBIA,BOLIVAR,CLEMENCIA,UUBC SANTA LUCIA SALUD TOTAL EPS CARTAGENA_BOLIVAR_CLEMENCIA
4,UUBC SANTA LUCIA SALUD TOTAL EPS CARTAGENA,COLOMBIA,BOLIVAR,TURBACO,UUBC SANTA LUCIA SALUD TOTAL EPS CARTAGENA_BOLIVAR_TURBACO
4,ESE HOSPITAL SAN RAFAEL DE TUNJA,COLOMBIA,BOYACA,RAMIRIQUI,ESE HOSPITAL SAN RAFAEL DE TUNJA_BOYACA_RAMIRIQUI
5,ESE HOSPITAL DE SABANAGRANDE,COLOMBIA,ATLANTICO,SABANAGRANDE,ESE HOSPITAL DE SABANAGRANDE_ATLANTICO_SABANAGRANDE
4,EPS SANITAS CENTRO MEDICO TUNJA,COLOMBIA,BOYACA,CUCAITA,EPS SANITAS CENTRO MEDICO TUNJA_BOYACA_CUCAITA
4,ESE HOSPITAL LOCAL SAN JUAN CAB EL GUAMO,COLOMBIA,BOLIVAR,EL GUAMO,ESE HOSPITAL LOCAL SAN JUAN CAB EL GUAMO_BOLIVAR_EL GUAMO
4,HOSPITAL REGIONAL DE ZIPAQUIRA,COLOMBIA,CUNDINAMARCA,NEMOCON,HOSPITAL REGIONAL DE ZIPAQUIRA_CUNDINAMARCA_NEMOCON
4,ESE HOSPITAL LOCAL PROVIDENCIA,COLOMBIA,SAN ANDRES,PROVIDENCIA,ESE HOSPITAL LOCAL PROVIDENCIA_SAN ANDRES_PROVIDENCIA
4,ESE HOSPITAL SUSANA LOPEZ DE VALENCIA,COLOMBIA,CAUCA,PURACE,ESE HOSPITAL SUSANA LOPEZ DE VALENCIA_CAUCA_PURACE
4,UNIDAD DE SERVICIOS DE SALUD PRIMERA DE MAYO SUBRE,COLOMBIA,BOGOTA,BOGOTA,UNIDAD DE SERVICIOS DE SALUD PRIMERA DE MAYO SUBRE_BOGOTA_BOGOTA
4,MEDYTEC SALUD IPS,COLOMBIA,CASANARE,YOPAL,MEDYTEC SALUD IPS_CASANARE_YOPAL
4,UAP VILLAVICENCIO,COLOMBIA,META,PUERTO GAITAN,UAP VILLAVICENCIO_META_PUERTO GAITAN
4,CLINICA CENTRO SA,COLOMBIA,ATLANTICO,BARRANQUILLA,CLINICA CENTRO SA_ATLANTICO_BARRANQUILLA
4,I PS MI SALUD PLATO LTDA,COLOMBIA,MAGDALENA,PLATO,I PS MI SALUD PLATO LTDA_MAGDALENA_PLATO
4,HOSPITAL UNIVERSITARIO FUNDACION SANTA FE - USAQU,COLOMBIA,CUNDINAMARCA,CHIA,HOSPITAL UNIVERSITARIO FUNDACION SANTA FE - USAQU_CUNDINAMARCA_CHIA
4,UNIDAD DE SERVICIOS DE SALUD BETANIA,COLOMBIA,BOGOTA,BOGOTA,UNIDAD DE SERVICIOS DE SALUD BETANIA_BOGOTA_BOGOTA
4,UNIDAD DE SERVICIOS DE SALUD 105 CATALINA,COLOMBIA,BOGOTA,BOGOTA,UNIDAD DE SERVICIOS DE SALUD 105 CATALINA_BOGOTA_BOGOTA
4,HOSPITAL INTEGRADO SAN JOAQUIN ESE,COLOMBIA,SANTANDER,SAN JOAQUIN,HOSPITAL INTEGRADO SAN JOAQUIN ESE_SANTANDER_SAN JOAQUIN
4,EPMSCSOCORRO,COLOMBIA,SANTANDER,SOCORRO,EPMSCSOCORRO_SANTANDER_SOCORRO
4,COOMEVA MEDICINA PREPAGADA SA,COLOMBIA,VALLE,JAMUNDI,COOMEVA MEDICINA PREPAGADA SA_VALLE_JAMUNDI
4,HOSPITAL REGIONAL DE ZIPAQUIRA,COLOMBIA,CUNDINAMARCA,COGUA,HOSPITAL REGIONAL DE ZIPAQUIRA_CUNDINAMARCA_COGUA
4,ESE CENTRO 2 HOSPITAL LA SIERRA,COLOMBIA,CAUCA,LA VEGA,ESE CENTRO 2 HOSPITAL LA SIERRA_CAUCA_LA VEGA
4,EVALUAMOS IPS LTDA,COLOMBIA,ANTIOQUIA,NECOCLI,EVALUAMOS IPS LTDA_ANTIOQUIA_NECOCLI
4,PUESTO DE SALUD CAÑO VIEJO,COLOMBIA,CORDOBA,SAN PELAYO,PUESTO DE SALUD CAÑO VIEJO_CORDOBA_SAN PELAYO
4,IPS SALUD PPSAS SEDE NEIVA,COLOMBIA,HUILA,NEIVA,IPS SALUD PPSAS SEDE NEIVA_HUILA_NEIVA
4,SOCIEDAD MEDICA DE RIONEGRO SA SOMER SA,COLOMBIA,CHOCO,BELÉN DE BAJIRA,SOCIEDAD MEDICA DE RIONEGRO SA SOMER SA_CHOCO_BELÉN DE BAJIRA
4,IPS VIDA PLENA SAS,COLOMBIA,SUCRE,LOS PALMITOS,IPS VIDA PLENA SAS_SUCRE_LOS PALMITOS
4,CENTRO DE SALUD PANDIACO,COLOMBIA,NARIÑO,PASTO,CENTRO DE SALUD PANDIACO_NARIÑO_PASTO
4,CORPORACION IPS,COLOMBIA,TOLIMA,LIBANO,CORPORACION IPS_TOLIMA_LIBANO
4,CLINICA SAN JOSE DE CUCUTA SA,COLOMBIA,NORTE SANTANDER,OCAÑA,CLINICA SAN JOSE DE CUCUTA SA_NORTE SANTANDER_OCAÑA
4,HOSPITAL UNIVERSITARIO DEL VALLE EVARISTO GARCIA,COLOMBIA,VALLE,YUMBO,HOSPITAL UNIVERSITARIO DEL VALLE EVARISTO GARCIA_VALLE_YUMBO
4,PROMEDAN IPS CLINICA CENTRAL FUNDADORES,COLOMBIA,ANTIOQUIA,BELLO,PROMEDAN IPS CLINICA CENTRAL FUNDADORES_ANTIOQUIA_BELLO
4,SERVICIOS DE SALUD IPS SURAMERICANA SA IPS VIRTUA,COLOMBIA,ATLANTICO,GALAPA,SERVICIOS DE SALUD IPS SURAMERICANA SA IPS VIRTUA_ATLANTICO_GALAPA
4,VIVA1A IPS SAS,COLOMBIA,CALDAS,MANIZALES,VIVA1A IPS SAS_CALDAS_MANIZALES
4,CENTRO DE SALUD EL ROSARIO,COLOMBIA,NARIÑO,PASTO,CENTRO DE SALUD EL ROSARIO_NARIÑO_PASTO
4,ESE CAPS  CRESER CON AMOR - LA CAMPIÑA,COLOMBIA,CASANARE,YOPAL,ESE CAPS  CRESER CON AMOR - LA CAMPIÑA_CASANARE_YOPAL
4,HOSPITAL INFANTIL NAPOLEON FRANCO PAREJA,COLOMBIA,ANTIOQUIA,MEDELLIN,HOSPITAL INFANTIL NAPOLEON FRANCO PAREJA_ANTIOQUIA_MEDELLIN
4,INSTITUCION PRESTADORA DE SERVICIO DE SALUD DEL CA,COLOMBIA,BOLIVAR,TURBACO,INSTITUCION PRESTADORA DE SERVICIO DE SALUD DEL CA_BOLIVAR_TURBACO
4,CORPORACION PARA LA SALUD INTEGRAL SAS,COLOMBIA,NARIÑO,PASTO,CORPORACION PARA LA SALUD INTEGRAL SAS_NARIÑO_PASTO
4,CENTRO MEDICO COLSUBSIDIO LA MESA,COLOMBIA,CUNDINAMARCA,TENA,CENTRO MEDICO COLSUBSIDIO LA MESA_CUNDINAMARCA_TENA
4,EMPRESA SOCIAL DEL ESTADO HOSPITAL UNIVERSITARIO D,COLOMBIA,CUNDINAMARCA,LA PEÑA,EMPRESA SOCIAL DEL ESTADO HOSPITAL UNIVERSITARIO D_CUNDINAMARCA_LA PEÑA
4,UNIDAD DE SERVICIOS DE SALUD 35 CUNDINAMARCA,COLOMBIA,BOGOTA,BOGOTA,UNIDAD DE SERVICIOS DE SALUD 35 CUNDINAMARCA_BOGOTA_BOGOTA
4,PUESTO DE SALUD ALTO POMPEYA,COLOMBIA,META,VILLAVICENCIO,PUESTO DE SALUD ALTO POMPEYA_META_VILLAVICENCIO
4,IPS SURA,COLOMBIA,ATLANTICO,GALAPA,IPS SURA_ATLANTICO_GALAPA
4,ESE HOSPITAL SAN JERONIMO DE MONTERIA,COLOMBIA,CORDOBA,LORICA,ESE HOSPITAL SAN JERONIMO DE MONTERIA_CORDOBA_LORICA
5,REHABILITAR - SEDE IPS NUEVA POPAYAN,COLOMBIA,CAUCA,POPAYAN,REHABILITAR - SEDE IPS NUEVA POPAYAN_CAUCA_POPAYAN
4,INSTITUTO DE DIAGNOSTICO MEDICO SA  IDIME,COLOMBIA,RISARALDA,SANTA ROSA DE CABAL,INSTITUTO DE DIAGNOSTICO MEDICO SA  IDIME_RISARALDA_SANTA ROSA DE CABAL
4,CENTRO DE SALUD COVARACHIA,COLOMBIA,BOYACA,COVARACHIA,CENTRO DE SALUD COVARACHIA_BOYACA_COVARACHIA
4,ASISTENCIA EN SERVICIOS DE SALUD INTEGRALES SA CE,COLOMBIA,VALLE,EL CERRITO,ASISTENCIA EN SERVICIOS DE SALUD INTEGRALES SA CE_VALLE_EL CERRITO
4,USS SAN BENITO,COLOMBIA,BOGOTA,BOGOTA,USS SAN BENITO_BOGOTA_BOGOTA
4,BATALLON BITER 30,COLOMBIA,NORTE SANTANDER,SALAZAR,BATALLON BITER 30_NORTE SANTANDER_SALAZAR
4,MIRED IPS PASO VILLA SAN PABLO,COLOMBIA,ATLANTICO,BARRANQUILLA,MIRED IPS PASO VILLA SAN PABLO_ATLANTICO_BARRANQUILLA
4,ESE HOSPITAL DE JUAN DE ACOSTA,COLOMBIA,ATLANTICO,TUBARA,ESE HOSPITAL DE JUAN DE ACOSTA_ATLANTICO_TUBARA
4,BATALLON DE ASPC NO 6 FRANCISCO ANTONIO ZEA,COLOMBIA,BOGOTA,BOGOTA,BATALLON DE ASPC NO 6 FRANCISCO ANTONIO ZEA_BOGOTA_BOGOTA
4,ESE HOSPITAL LOCAL DE PUERTO ASIS,COLOMBIA,PUTUMAYO,PUERTO CAICEDO,ESE HOSPITAL LOCAL DE PUERTO ASIS_PUTUMAYO_PUERTO CAICEDO
4,SOCIEDAD MEDICA DE RIONEGRO SA SOMER SA,COLOMBIA,ANTIOQUIA,MEDELLIN,SOCIEDAD MEDICA DE RIONEGRO SA SOMER SA_ANTIOQUIA_MEDELLIN
4,SERVICIOS INTEGRADOS DE SALUD GUACARI SAS,COLOMBIA,VALLE,GUACARI,SERVICIOS INTEGRADOS DE SALUD GUACARI SAS_VALLE_GUACARI
4,ASOCIACION DE CABILDOS YO AUTORIDADES TRADICIONAL,COLOMBIA,GUAJIRA,ALBANIA,ASOCIACION DE CABILDOS YO AUTORIDADES TRADICIONAL_GUAJIRA_ALBANIA
4,HOSPITAL MILITAR CENTRAL,COLOMBIA,CUNDINAMARCA,SOACHA,HOSPITAL MILITAR CENTRAL_CUNDINAMARCA_SOACHA
4,PROMOTORA CLINICA ZONA FRANCA DE URABA   SAS,COLOMBIA,CHOCO,RIOSUCIO,PROMOTORA CLINICA ZONA FRANCA DE URABA   SAS_CHOCO_RIOSUCIO
4,ESE HOSPITAL CRISTO REY,COLOMBIA,RISARALDA,BALBOA,ESE HOSPITAL CRISTO REY_RISARALDA_BALBOA
4,ESE HOSPITAL LOCAL SAN PABLO,COLOMBIA,CALDAS,CHINCHINA,ESE HOSPITAL LOCAL SAN PABLO_CALDAS_CHINCHINA
4,RESPIRAR SALUD SAS,COLOMBIA,ATLANTICO,GALAPA,RESPIRAR SALUD SAS_ATLANTICO_GALAPA
4,RESPIRAR SALUD SAS,COLOMBIA,ATLANTICO,BARRANQUILLA,RESPIRAR SALUD SAS_ATLANTICO_BARRANQUILLA
4,RESPIRAR SALUD SAS,COLOMBIA,ATLANTICO,SOLEDAD,RESPIRAR SALUD SAS_ATLANTICO_SOLEDAD
4,ESE HOSPITAL FRANCISCO CANOSSA,COLOMBIA,CESAR,LA GLORIA,ESE HOSPITAL FRANCISCO CANOSSA_CESAR_LA GLORIA
4,EPS SANITAS CENTRO MEDICO PLAZAS DE LAS AMERICAS,COLOMBIA,CUNDINAMARCA,SOACHA,EPS SANITAS CENTRO MEDICO PLAZAS DE LAS AMERICAS_CUNDINAMARCA_SOACHA
4,ESE HOSPITAL EMIRO QUINTERO CAÑIZAREZ,COLOMBIA,NORTE SANTANDER,EL CARMEN,ESE HOSPITAL EMIRO QUINTERO CAÑIZAREZ_NORTE SANTANDER_EL CARMEN
4,SHARON MEDICAL GROUP SAS,COLOMBIA,TOLIMA,PRADO,SHARON MEDICAL GROUP SAS_TOLIMA_PRADO
4,ESPAB DISTRITO DUITAMA - SADUI,COLOMBIA,BOYACA,DUITAMA,ESPAB DISTRITO DUITAMA - SADUI_BOYACA_DUITAMA
4,HOSPITAL UNIVERSITARIO CLINICA SAN RAFAEL - San Cr,COLOMBIA,BOGOTA,BOGOTA,HOSPITAL UNIVERSITARIO CLINICA SAN RAFAEL - San Cr_BOGOTA_BOGOTA
4,ESE CENTRO DE SALUD GUARANDA,COLOMBIA,SUCRE,GUARANDA,ESE CENTRO DE SALUD GUARANDA_SUCRE_GUARANDA
5,PALMASALUD TUCURINCA IPS,COLOMBIA,MAGDALENA,ZONA BANANERA,PALMASALUD TUCURINCA IPS_MAGDALENA_ZONA BANANERA
5,CENTRO DE SALUD ILES ESE,COLOMBIA,NARIÑO,ILES,CENTRO DE SALUD ILES ESE_NARIÑO_ILES
4,IPC GALÁN ASSBASALUD ESE,COLOMBIA,CALDAS,MANIZALES,IPC GALÁN ASSBASALUD ESE_CALDAS_MANIZALES
4,ESE HOSPITAL SANRAFAEL DE FUSAGASUGA PUESTO DE SAL,COLOMBIA,CUNDINAMARCA,TIBACUY,ESE HOSPITAL SANRAFAEL DE FUSAGASUGA PUESTO DE SAL_CUNDINAMARCA_TIBACUY
4,HOSPITAL CENTRO ESE NIVEL I PLANADAS,COLOMBIA,TOLIMA,ATACO,HOSPITAL CENTRO ESE NIVEL I PLANADAS_TOLIMA_ATACO
4,CENTRO MEDICO COLMEDICA MEDICINA PREPAGADA SANTA B,COLOMBIA,CUNDINAMARCA,SOACHA,CENTRO MEDICO COLMEDICA MEDICINA PREPAGADA SANTA B_CUNDINAMARCA_SOACHA
4,PUESTO DE SALUD LA PLAYITA,COLOMBIA,VALLE,BUENAVENTURA,PUESTO DE SALUD LA PLAYITA_VALLE_BUENAVENTURA
4,EPS SANITAS CENTRO MEDICO FONTIBON,COLOMBIA,CUNDINAMARCA,MOSQUERA,EPS SANITAS CENTRO MEDICO FONTIBON_CUNDINAMARCA_MOSQUERA
4,VIVA 1A IPS SA,COLOMBIA,ATLANTICO,SABANALARGA,VIVA 1A IPS SA_ATLANTICO_SABANALARGA
4,EUSALUD SA,COLOMBIA,BOGOTA,BOGOTA,EUSALUD SA_BOGOTA_BOGOTA
4,CENTRO DE ATENCION EN SALUD CAFAM CLINICA CALLE 93,COLOMBIA,CUNDINAMARCA,MADRID,CENTRO DE ATENCION EN SALUD CAFAM CLINICA CALLE 93_CUNDINAMARCA_MADRID
4,IPS LOS OLIVOS,COLOMBIA,NORTE SANTANDER,CUCUTA,IPS LOS OLIVOS_NORTE SANTANDER_CUCUTA
4,SERVICIOS DE SALUD IPS SURAMERICANA SA IPS VIRTUA,COLOMBIA,NORTE SANTANDER,OCAÑA,SERVICIOS DE SALUD IPS SURAMERICANA SA IPS VIRTUA_NORTE SANTANDER_OCAÑA
4,SERVICIOS DE SALUD IPS SURAMERICANA SA IPS VIRTUA,COLOMBIA,RISARALDA,PEREIRA,SERVICIOS DE SALUD IPS SURAMERICANA SA IPS VIRTUA_RISARALDA_PEREIRA
4,ESE HOSPITAL REGIONAL DE DUITAMA,COLOMBIA,BOYACA,GUATEQUE,ESE HOSPITAL REGIONAL DE DUITAMA_BOYACA_GUATEQUE
4,EVALUAMOS IPS LTDA,COLOMBIA,CORDOBA,TIERRALTA,EVALUAMOS IPS LTDA_CORDOBA_TIERRALTA
4,ESE HOSPITAL LOCAL ARJONA,COLOMBIA,BOLIVAR,TURBACO,ESE HOSPITAL LOCAL ARJONA_BOLIVAR_TURBACO
4,ESE CENTRO DE SALUD NUESTRA SEÑORA DEL CARMEN DE V,COLOMBIA,SANTANDER,VETAS,ESE CENTRO DE SALUD NUESTRA SEÑORA DEL CARMEN DE V_SANTANDER_VETAS
4,ESE CENTRO DE SALUD MUNICIPIO DE PROVIDENCIA,COLOMBIA,NARIÑO,TUQUERRES,ESE CENTRO DE SALUD MUNICIPIO DE PROVIDENCIA_NARIÑO_TUQUERRES
4,IPS SURA INDUSTRIALES MEDELLIN,COLOMBIA,ANTIOQUIA,RIONEGRO,IPS SURA INDUSTRIALES MEDELLIN_ANTIOQUIA_RIONEGRO
4,ESE HOSPITAL LOCAL MUNICIPIO LOS PATIOS,COLOMBIA,NORTE SANTANDER,CUCUTA,ESE HOSPITAL LOCAL MUNICIPIO LOS PATIOS_NORTE SANTANDER_CUCUTA
4,HOSPITAL UNIVERSITARIO HERNANDO MONCALEANO PERDOMO,COLOMBIA,HUILA,RIVERA,HOSPITAL UNIVERSITARIO HERNANDO MONCALEANO PERDOMO_HUILA_RIVERA
4,CONFESALUD IPS LTDA,COLOMBIA,NORTE SANTANDER,OCAÑA,CONFESALUD IPS LTDA_NORTE SANTANDER_OCAÑA
4,EMPRESA DE MEDICINA INTEGRAL EMI SAS - SERVICIO DE,COLOMBIA,QUINDIO,CALARCA,EMPRESA DE MEDICINA INTEGRAL EMI SAS - SERVICIO DE_QUINDIO_CALARCA
4,UPSS SANTA ISABEL - EL AMPARO,COLOMBIA,CORDOBA,MONTERIA,UPSS SANTA ISABEL - EL AMPARO_CORDOBA_MONTERIA
4,SALUD CENTRO HOSPITAL PRIMITIVO IGLESIAS,COLOMBIA,VALLE,JAMUNDI,SALUD CENTRO HOSPITAL PRIMITIVO IGLESIAS_VALLE_JAMUNDI
4,UNIDAD MEDICA SANTAFE SAS ONCOSALUD BU,COLOMBIA,BOGOTA,BOGOTA,UNIDAD MEDICA SANTAFE SAS ONCOSALUD BU_BOGOTA_BOGOTA
4,ESE HOSPITAL SANTANDER,COLOMBIA,VALLE,SEVILLA,ESE HOSPITAL SANTANDER_VALLE_SEVILLA
4,DR JESUS PEREIRA ARMERO PUENTE ARANDA,COLOMBIA,BOGOTA,BOGOTA,DR JESUS PEREIRA ARMERO PUENTE ARANDA_BOGOTA_BOGOTA
5,FUNDACION HOSPITAL SAN JOSE DE BUGA,COLOMBIA,VALLE,BUGA,FUNDACION HOSPITAL SAN JOSE DE BUGA_VALLE_BUGA
4,ATENCION COMPLEMENTARIA NUEVA SALUD INTEGRAL IPS,COLOMBIA,GUAVIARE,SAN JOSE DEL GUAVIARE,ATENCION COMPLEMENTARIA NUEVA SALUD INTEGRAL IPS_GUAVIARE_SAN JOSE DEL GUAVIARE
5,PROMOTORA MEDICA Y ODONTOLOGICA DE ANTIOQUIA SA,COLOMBIA,ANTIOQUIA,ITAGUI,PROMOTORA MEDICA Y ODONTOLOGICA DE ANTIOQUIA SA_ANTIOQUIA_ITAGUI
4,ALIANZA UOD FLORIDABLANCA,COLOMBIA,SANTANDER,FLORIDABLANCA,ALIANZA UOD FLORIDABLANCA_SANTANDER_FLORIDABLANCA
4,ESE HOSPITAL UNIVERSITARIO DE LA SAMARITA UF ZIPAQ,COLOMBIA,META,ACACIAS,ESE HOSPITAL UNIVERSITARIO DE LA SAMARITA UF ZIPAQ_META_ACACIAS
4,SINERGIA GLOBAL EN SALUD SAS,COLOMBIA,VALLE,CALI,SINERGIA GLOBAL EN SALUD SAS_VALLE_CALI
4,UNIDAD INFORMADORA LA UNION,COLOMBIA,GUAINIA,MAPIRIPANA (CD),UNIDAD INFORMADORA LA UNION_GUAINIA_MAPIRIPANA (CD)
4,ESE HOSPITAL PIO XII,COLOMBIA,PUTUMAYO,SANTIAGO,ESE HOSPITAL PIO XII_PUTUMAYO_SANTIAGO
4,ÁREA DE SANIDAD AMAZONAS DEAMA,COLOMBIA,AMAZONAS,LETICIA,ÁREA DE SANIDAD AMAZONAS DEAMA_AMAZONAS_LETICIA
4,CLINICA MATERNO INFANTIL CASA DEL NIÑO LTDA,COLOMBIA,ANTIOQUIA,CACERES,CLINICA MATERNO INFANTIL CASA DEL NIÑO LTDA_ANTIOQUIA_CACERES
4,MEDICED IPS SAS,COLOMBIA,CAQUETA,FLORENCIA,MEDICED IPS SAS_CAQUETA_FLORENCIA
4,CAP OLAYA HERRERA,COLOMBIA,BOLIVAR,CARTAGENA,CAP OLAYA HERRERA_BOLIVAR_CARTAGENA
4,BATALLON DE INGENIEROS FRANCISCO JAVIER CISNEROS,COLOMBIA,QUINDIO,MONTENEGRO,BATALLON DE INGENIEROS FRANCISCO JAVIER CISNEROS_QUINDIO_MONTENEGRO
4,SOCIEDAD CLINICA IBEROAMERICA SAS,COLOMBIA,ATLANTICO,SOLEDAD,SOCIEDAD CLINICA IBEROAMERICA SAS_ATLANTICO_SOLEDAD
4,HOSPITAL SAN RAFAEL EMPRESA SOCIAL DEL ESTADO,COLOMBIA,TOLIMA,FLANDES,HOSPITAL SAN RAFAEL EMPRESA SOCIAL DEL ESTADO_TOLIMA_FLANDES
4,CLINICA GENERAL DEL NORTE,COLOMBIA,ATLANTICO,GALAPA,CLINICA GENERAL DEL NORTE_ATLANTICO_GALAPA
4,CLINICA DE URGENCIAS BUCARAMANGA SAS,COLOMBIA,SANTANDER,FLORIDABLANCA,CLINICA DE URGENCIAS BUCARAMANGA SAS_SANTANDER_FLORIDABLANCA
4,VIRREY SOLIS IPS SA  PALMAS CRA 23,COLOMBIA,CALDAS,VILLAMARIA,VIRREY SOLIS IPS SA  PALMAS CRA 23_CALDAS_VILLAMARIA
4,HOSPIAL RICARDO ACOSTA,COLOMBIA,TOLIMA,PALOCABILDO,HOSPIAL RICARDO ACOSTA_TOLIMA_PALOCABILDO
5,UNIDAD LOCAL DE SALUD,COLOMBIA,GUAVIARE,EL RETORNO,UNIDAD LOCAL DE SALUD_GUAVIARE_EL RETORNO
4,SINERGIA GLOBAL EN SALUD SAS ATENCION BASICA BELEN,COLOMBIA,SANTANDER,BUCARAMANGA,SINERGIA GLOBAL EN SALUD SAS ATENCION BASICA BELEN_SANTANDER_BUCARAMANGA
4,UPA MANZANILÑLO DEL MAR,COLOMBIA,BOLIVAR,CARTAGENA,UPA MANZANILÑLO DEL MAR_BOLIVAR_CARTAGENA
4,CENTRO DE SALUD PLAYA RICA,COLOMBIA,ANTIOQUIA,MEDELLIN,CENTRO DE SALUD PLAYA RICA_ANTIOQUIA_MEDELLIN
4,CIS COMFAMA - CAJA DE COMPENSACION FAMILIAR COMFAM,COLOMBIA,ANTIOQUIA,SANTA ROSA DE OSOS,CIS COMFAMA - CAJA DE COMPENSACION FAMILIAR COMFAM_ANTIOQUIA_SANTA ROSA DE OSOS
4,UPSS MOGAMBO - EL AMPARO,COLOMBIA,CORDOBA,MONTERIA,UPSS MOGAMBO - EL AMPARO_CORDOBA_MONTERIA
4,VIRREY SOLIS IPS SA-GRANADA UUBC,COLOMBIA,CUNDINAMARCA,RICAURTE,VIRREY SOLIS IPS SA-GRANADA UUBC_CUNDINAMARCA_RICAURTE
4,ESE HOSPITAL UNIVERSITARIO DE LA SAMARITA UF ZIPAQ,COLOMBIA,CUNDINAMARCA,PACHO,ESE HOSPITAL UNIVERSITARIO DE LA SAMARITA UF ZIPAQ_CUNDINAMARCA_PACHO
4,CLINICA BLAS DE LEZO SA SEDE N° 1 MEGAURGENCIA,COLOMBIA,BOLIVAR,TURBACO,CLINICA BLAS DE LEZO SA SEDE N° 1 MEGAURGENCIA_BOLIVAR_TURBACO
5,IPS UNIDAD MEDICA SANTANA LTDA,COLOMBIA,ARAUCA,ARAUQUITA,IPS UNIDAD MEDICA SANTANA LTDA_ARAUCA_ARAUQUITA
5,RED SALUD CASANARE ESE HOSPITAL PAZ DE ARIPORO,COLOMBIA,CASANARE,PAZ DE ARIPORO,RED SALUD CASANARE ESE HOSPITAL PAZ DE ARIPORO_CASANARE_PAZ DE ARIPORO
4,SANIDAD POLICIA NACIONAL IPIALES,COLOMBIA,NARIÑO,PASTO,SANIDAD POLICIA NACIONAL IPIALES_NARIÑO_PASTO
4,SECRETARIA DE SALUD MUNICIPIO DE COROZAL,COLOMBIA,SUCRE,COROZAL,SECRETARIA DE SALUD MUNICIPIO DE COROZAL_SUCRE_COROZAL
4,SUMIMEDICAL SEDE APARTADO,COLOMBIA,ANTIOQUIA,APARTADO,SUMIMEDICAL SEDE APARTADO_ANTIOQUIA_APARTADO
4,HOSPITAL SAN BERNABE ESE,COLOMBIA,VALLE,CALI,HOSPITAL SAN BERNABE ESE_VALLE_CALI
