"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"95717099999","2021-01-01","-33.1333333","148.2333333","324.0","PARKES AIRPORT, AS","  65.9","24","  57.4","24","1013.9","24","977.4","24","999.9"," 0","  8.8","24"," 13.0","999.9","  74.3","*","  60.8","*"," 0.83","G","999.9","110000"
"95717099999","2021-01-02","-33.1333333","148.2333333","324.0","PARKES AIRPORT, AS","  68.8","24","  62.4","24","1007.3","24","971.1","24","999.9"," 0","  8.8","24"," 15.9","999.9","  81.0","*","  60.3"," "," 2.05","G","999.9","110000"
"95717099999","2021-01-03","-33.1333333","148.2333333","324.0","PARKES AIRPORT, AS","  71.5","24","  62.6","24","1005.3","24","969.1","24","999.9"," 0","  4.7","24","  8.9","999.9","  82.6","*","  58.1"," "," 0.00","G","999.9","000000"
"95717099999","2021-01-04","-33.1333333","148.2333333","324.0","PARKES AIRPORT, AS","  65.3","24","  61.5","24","1006.2","24","970.0","24","999.9"," 0","  4.7","24"," 20.0","999.9","  77.7","*","  57.2","*"," 0.39","G","999.9","110000"
"95717099999","2021-01-05","-33.1333333","148.2333333","324.0","PARKES AIRPORT, AS","  69.0","24","  54.5","24","1009.1","24","972.8","24","999.9"," 0","  6.0","24"," 12.0","999.9","  84.6","*","  53.8","*"," 0.00","G","999.9","000000"
"95717099999","2021-01-06","-33.1333333","148.2333333","324.0","PARKES AIRPORT, AS","  72.3","24","  53.0","24","1012.9","24","976.5","24","999.9"," 0","  8.7","24"," 18.1","999.9","  84.6","*","  52.9"," "," 0.00","I","999.9","000000"
"95717099999","2021-01-07","-33.1333333","148.2333333","324.0","PARKES AIRPORT, AS","  68.3","24","  50.9","24","1018.1","24","981.4","24","999.9"," 0","  8.5","24"," 15.0","999.9","  80.1","*","  54.9","*"," 0.00","I","999.9","000000"
"95717099999","2021-01-08","-33.1333333","148.2333333","324.0","PARKES AIRPORT, AS","  68.7","21","  48.1","21","1018.8","21","982.1","21","999.9"," 0","  9.9","21"," 14.0","999.9","  80.1"," ","  53.6"," "," 0.00","B","999.9","000000"
"95717099999","2021-01-09","-33.1333333","148.2333333","324.0","PARKES AIRPORT, AS","  69.8","24","  51.4","24","1017.7","24","981.1","24","999.9"," 0","  5.8","24"," 11.1","999.9","  81.7","*","  52.3","*"," 0.00","I","999.9","000000"
"95717099999","2021-01-10","-33.1333333","148.2333333","324.0","PARKES AIRPORT, AS","  73.6","24","  49.4","24","1015.8","24","979.2","24","999.9"," 0","  6.4","24"," 11.1","999.9","  88.7","*","  52.2"," "," 0.00","I","999.9","000000"
"95717099999","2021-01-11","-33.1333333","148.2333333","324.0","PARKES AIRPORT, AS","  75.1","24","  52.0","24","1013.1","24","976.6","24","999.9"," 0","  5.5","24"," 11.1","999.9","  88.7","*","  54.1"," "," 0.00","I","999.9","000000"
"95717099999","2021-01-12","-33.1333333","148.2333333","324.0","PARKES AIRPORT, AS","  78.6","24","  57.1","24","1012.8","24","976.3","24","999.9"," 0","  6.5","24"," 20.0","999.9","  93.4","*","  60.4"," "," 0.24","G","999.9","110000"
"95717099999","2021-01-13","-33.1333333","148.2333333","324.0","PARKES AIRPORT, AS","  82.5","24","  55.1","24","1010.9","24","974.5","24","999.9"," 0","  7.3","24"," 12.0","999.9","  95.0","*","  62.2"," "," 0.01","G","999.9","000000"
"95717099999","2021-01-14","-33.1333333","148.2333333","324.0","PARKES AIRPORT, AS","  76.2","24","  49.8","24","1007.7","24","971.4","24","999.9"," 0","  7.0","24"," 15.9","999.9","  95.9","*","  54.0","*"," 0.00","G","999.9","000000"
"95717099999","2021-01-15","-33.1333333","148.2333333","324.0","PARKES AIRPORT, AS","  67.0","24","  38.5","24","1008.2","24","971.9","24","999.9"," 0"," 11.5","24"," 18.1","999.9","  85.5","*","  46.4","*"," 0.00","I","999.9","000000"
"95717099999","2021-01-16","-33.1333333","148.2333333","324.0","PARKES AIRPORT, AS","  61.9","24","  39.8","24","1012.4","24","975.9","24","999.9"," 0","  7.8","24"," 15.0","999.9","  75.4","*","  44.8","*"," 0.00","I","999.9","000000"
"95717099999","2021-01-17","-33.1333333","148.2333333","324.0","PARKES AIRPORT, AS","  66.3","24","  43.3","24","1013.4","24","976.9","24","999.9"," 0","  5.8","24"," 14.0","999.9","  81.0","*","  47.7","*"," 0.00","I","999.9","000000"
"95717099999","2021-01-18","-33.1333333","148.2333333","324.0","PARKES AIRPORT, AS","  69.8","24","  40.1","24","1012.3","24","975.8","24","999.9"," 0","  6.4","24"," 15.0","999.9","  86.9","*","  45.5"," "," 0.00","I","999.9","000000"
"95717099999","2021-01-19","-33.1333333","148.2333333","324.0","PARKES AIRPORT, AS","  74.0","24","  48.6","24","1014.9","24","978.3","24","999.9"," 0"," 10.3","24"," 15.0","999.9","  88.7","*","  61.9","*"," 0.00","I","999.9","000000"
"95717099999","2021-01-20","-33.1333333","148.2333333","324.0","PARKES AIRPORT, AS","  74.2","23","  50.8","23","1015.1","23","978.6","23","999.9"," 0","  7.8","23"," 15.0","999.9","  87.8","*","  60.8","*"," 0.00","G","999.9","000000"
