"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"86728099999","2021-01-01","-16.45","-54.5666666","285.5","RONDONOPOLIS, BR","  85.9","16","  69.0","16","1012.1","16","979.5","16","999.9"," 0","  2.4","16","  4.1"," 11.3","  95.5"," ","  73.8"," "," 0.00","I","999.9","000000"
"86728099999","2021-01-02","-16.45","-54.5666666","285.5","RONDONOPOLIS, BR","  89.8","15","  68.5","15","1009.2","15","976.9","15","999.9"," 0","  2.6","15","  7.4"," 20.2","  97.7"," ","  80.6"," "," 0.00","I","999.9","000000"
"86728099999","2021-01-03","-16.45","-54.5666666","285.5","RONDONOPOLIS, BR","  84.5","12","  70.1","12","1007.7","12","975.2","12","999.9"," 0","  4.0","12","  8.2"," 22.7","  94.8"," ","  77.9"," "," 0.00","I","999.9","000000"
"86728099999","2021-01-04","-16.45","-54.5666666","285.5","RONDONOPOLIS, BR","  83.4","12","  70.2","12","1009.7","12","977.1","12","999.9"," 0","  5.7","12","  9.5"," 19.8","  88.2"," ","  76.3"," "," 0.00","I","999.9","000000"
"86728099999","2021-01-05","-16.45","-54.5666666","285.5","RONDONOPOLIS, BR","  80.6","15","  70.4","15","1010.5","15","977.7","15","999.9"," 0","  3.0","15","  7.6"," 24.7","  92.8"," ","  73.8"," "," 0.00","I","999.9","000000"
"86728099999","2021-01-06","-16.45","-54.5666666","285.5","RONDONOPOLIS, BR","  86.3","11","  72.3","11","1010.5","11","978.0","11","999.9"," 0","  3.3","11","  5.1"," 24.7","  93.2"," ","  77.9"," "," 0.00","I","999.9","000000"
"86728099999","2021-01-07","-16.45","-54.5666666","285.5","RONDONOPOLIS, BR","  82.0","15","  71.7","15","1012.4","15","979.6","15","999.9"," 0","  2.1","15","  5.1"," 10.3","  88.3"," ","  73.2"," "," 0.00","I","999.9","000000"
"86728099999","2021-01-08","-16.45","-54.5666666","285.5","RONDONOPOLIS, BR","  80.1"," 7","  68.2"," 7","1011.4"," 7","978.5"," 7","999.9"," 0","  1.4"," 7","  2.3","999.9","  93.0"," ","  75.2"," "," 0.00","I","999.9","000000"
"86728099999","2021-01-09","-16.45","-54.5666666","285.5","RONDONOPOLIS, BR","  88.3","15","  69.4","15","1008.7","15","976.4","15","999.9"," 0","  3.5","15"," 10.5"," 27.0","  99.7"," ","  80.8"," "," 0.00","I","999.9","000000"
"86728099999","2021-01-10","-16.45","-54.5666666","285.5","RONDONOPOLIS, BR","  81.0","18","  71.3","18","1011.3","18","978.5","18","999.9"," 0","  2.0","18","  6.4"," 16.9","  88.5"," ","  76.6"," "," 0.00","I","999.9","000000"
"86728099999","2021-01-11","-16.45","-54.5666666","285.5","RONDONOPOLIS, BR","  83.4","17","  71.0","17","1010.5","17","977.8","17","999.9"," 0","  3.1","17","  8.5"," 18.6","  93.7"," ","  75.2"," "," 0.00","I","999.9","000000"
"86728099999","2021-01-12","-16.45","-54.5666666","285.5","RONDONOPOLIS, BR","  77.9","17","  71.8","17","1010.8","17","977.9","17","999.9"," 0","  2.9","17","  6.2"," 22.1","  92.1"," ","  73.8","*"," 0.00","I","999.9","000000"
"86728099999","2021-01-13","-16.45","-54.5666666","285.5","RONDONOPOLIS, BR","  86.7","12","  74.0","12","1008.7","12","976.3","12","999.9"," 0","  3.2","12","  6.4"," 15.3","  93.6"," ","  74.1"," "," 0.00","I","999.9","000000"
"86728099999","2021-01-14","-16.45","-54.5666666","285.5","RONDONOPOLIS, BR","  79.2","16","  71.9","16","1009.4","16","976.6","16","999.9"," 0","  2.5","16","  6.2"," 19.4","  90.1"," ","  71.8"," "," 0.00","I","999.9","000000"
"86728099999","2021-01-15","-16.45","-54.5666666","285.5","RONDONOPOLIS, BR","  80.4","15","  72.3","15","1008.7","15","976.0","15","999.9"," 0","  2.7","15","  7.4"," 14.8","  89.2"," ","  73.6"," "," 0.00","I","999.9","000000"
"86728099999","2021-01-16","-16.45","-54.5666666","285.5","RONDONOPOLIS, BR","  79.4","18","  71.9","18","1008.4","18","975.6","18","999.9"," 0","  3.9","18","  7.6"," 16.1","  90.3"," ","  74.3"," "," 0.00","I","999.9","000000"
