date,Chile,Colombia,Italy,Mexico,US
2022-07-18,31227.05437982362,22178.438871197206,96025.79149544326,69653.36836903455,466659.3675857761
2022-07-25,30716.37626417363,19471.799301580148,87048.70124338532,54502.703270970895,469632.7727067881
2022-08-01,32161.896582514844,17214.505727677693,80047.87480332375,55170.44602004532,469761.58992646757
2022-08-08,34006.30545337126,15582.005944545424,73942.31159564479,48670.92622520157,468684.0124072104
2022-08-15,33097.246299772465,15432.337147396116,71962.85338387714,36282.67510680138,468831.12686937
2022-08-22,29697.0161761333,13541.337879074206,70152.44276342678,36296.00862545185,469026.5365192137
2022-08-29,25753.09566518967,13336.823426148832,69782.08896258936,34551.562673372355,468663.5196364812
2022-09-05,20899.953023468264,11290.34773150556,70389.44399366394,30684.116975803267,469119.67740545084
2022-09-12,18151.740266239205,11895.679709783697,71873.61463351727,27732.662805143103,466649.4430695558
2022-09-19,21100.037992556438,9808.315494280701,75467.64949648414,29099.07398699162,468287.9612885899
2022-09-26,20125.46413966656,10273.138494778294,80632.8486754985,26506.333979206698,467703.461495676
2022-10-03,18818.0401873012,11004.113879003467,88168.19431120128,28116.887787368047,471300.8071716598
2022-10-10,19150.42048596548,11715.60203806643,91207.25826157909,28082.0787736287,469775.4054770996
2022-10-17,21146.510564782227,11251.91890805139,91537.36468779773,29068.478420670446,471821.09382199706
2022-10-24,24592.270063291,11938.612174158934,89899.04187310633,28951.79733254884,473661.36555134424
2022-10-31,21851.490744150877,13267.045582837363,83598.04995677313,30357.616475482988,473530.75072576763
2022-11-07,24706.375230186637,12863.51377077257,86853.96703008398,28863.626345720575,472119.4580474154
2022-11-14,22104.624338741884,11854.334949428689,86357.36185389696,30605.140791086258,477530.90355007426
2022-11-21,20262.918751341294,11481.875392325754,91132.84019830078,33036.83619302209,481370.3822523283
2022-11-28,19196.46645166593,12057.620230467248,91153.4520427913,32260.166976939214,476634.08279756707
2022-12-05,18601.889369714358,13936.207062462257,91982.2547651624,34943.94324814773,481596.2650899874
2022-12-12,17705.594944244982,14122.52240889713,91189.8586198928,36328.96094413315,479775.7111904987
2022-12-19,19142.75556032794,14325.303570472195,90333.0100032691,37533.93144039762,481942.10786514176
