date,Chile,Colombia,Italy,Mexico,US
2020-11-09,3756827.067645518,8579824.067569355,9246622.344612751,7204385.341671083,83676118.0978212
2020-11-16,3809314.749182077,8931960.040282724,10583538.745837856,7409897.744841168,91025417.15548158
2020-11-23,3866986.224530407,9404530.702220663,11587268.186240986,7989074.6550476495,99842386.12355748
2020-11-30,3944454.0268899687,9857948.650442386,12456234.296485882,8478569.354783842,110682781.31544167
2020-12-07,4046953.8625324275,10237627.113908367,13191262.39359007,9037539.79862466,121344511.45700413
2020-12-14,4154811.6432904704,10910433.714096162,14157394.595011313,9543451.618234353,132415905.73132329
2020-12-21,4277391.559644091,11574714.585886158,14739581.478662096,9973876.45031435,140698458.60169944
2020-12-28,4392607.807169972,12118931.935532724,15549659.881484788,10492951.881815007,154706188.74406725
2021-01-04,4615488.319940532,12976476.68555556,16377077.003291965,11113571.446245424,164357418.92053926
2021-01-11,4816895.493387362,13804549.423966007,17031633.202131797,11910255.86778744,173167300.385539
2021-01-18,5016607.425654525,14479897.387121134,17530008.475044392,12795353.12070078,180584814.2377677
2021-01-25,5197522.7880505975,14920080.011802368,18217473.420979418,13399900.119715216,188853147.78976768
2021-02-01,5362739.641174197,15305913.317420982,18811118.431100376,13682059.398549037,192983691.1622513
2021-02-08,5536544.856768753,15495447.069349647,19419157.289814137,14135063.827478107,196295286.17335486
2021-02-15,5689675.870647407,15718299.89680365,20030186.810125776,14455446.092943741,199641775.15528172
2021-02-22,5876956.072196202,15855222.405818552,20894304.74641925,14787029.147178158,203173981.10069117
2021-03-01,6131181.06052044,16048184.030201372,22003162.91995181,15042023.480870599,205517413.17903817
2021-03-08,6393024.706903556,16238976.104576897,23092970.174075745,15292439.470087782,208153894.44855464
2021-03-15,6697387.107354252,16520312.190140016,24110409.033129297,15464078.940603567,211433160.45450395
2021-03-22,7024080.379810199,16906750.131159745,25242508.84140484,15689580.610345438,215190154.8012042
2021-03-29,7378548.2899206225,17422249.39707044,26180300.776384085,15852907.861873565,217841905.35344145
2021-04-05,7733103.131977452,18155264.61712745,26676889.524970215,16094990.501434186,220957121.6583958
2021-04-12,8042632.88274548,19074954.752760384,27455413.55829107,16249126.439035904,224552191.51369163
2021-04-19,8340806.931042727,19913427.490657035,28117423.364269756,16309298.783259986,227371985.3005163
2021-04-26,8611403.066212589,20709787.70876416,28616363.164570708,16508930.647573063,229019861.04301152
2021-05-03,8859827.197673082,21468783.010987096,28974057.940172732,16578486.597092835,230552169.18899262
2021-05-10,9168939.520520372,22331696.48526504,29275351.43433358,16743142.683373548,231744717.79248756
2021-05-17,9483162.106372878,23099521.08612301,29436811.413042393,16844997.09913506,233043287.2679084
2021-05-24,9818629.15818866,24357126.098277375,29618336.155385457,16954340.120916944,234021990.22108075
2021-05-31,10164733.462160744,25790568.19444824,29719310.105817907,17153226.85422687,234738184.8517877
2021-06-07,10493469.042525858,26977493.49576142,29803639.351039827,17243172.887996204,235245058.66179362
2021-06-14,10751860.921598062,28330976.555703163,29765571.36865304,17469385.108013082,235472047.9645335
2021-06-21,10914018.553155428,29914465.50888062,29754893.72885932,17713184.084091466,236183049.81166878
2021-06-28,11058858.965419617,31095871.55969842,29925650.07133909,18023027.585588373,237021844.50447708
2021-07-05,11176263.340376275,32147392.863920417,29996815.07351498,18440789.493783884,239179051.44644794
2021-07-12,11246579.230318528,32869443.208755203,30218429.113873996,18978141.948563006,240880304.78844965
2021-07-19,11286712.886976413,33347830.11617502,30366677.32770213,19689104.414732106,244444352.29586676
2021-07-26,11334489.714242512,33758728.20107494,30680752.225304864,20481810.707891762,249713035.05700275
2021-08-02,11388929.805824878,33993483.92452073,31027704.51093013,21317380.296435267,255664408.90032253
2021-08-09,11422940.635941785,34160767.21795678,31299999.612144697,22158340.222749352,262763946.87588647
2021-08-16,11442188.801785018,34300001.16659416,31550348.35930355,23075295.61262565,270346610.8614587
2021-08-23,11475005.282383064,34409935.368926115,31832023.874496862,23694352.58606458,277958221.88387614
2021-08-30,11498982.853287928,34491744.56625157,32094753.807240665,24319602.93821227,286855150.08318186
2021-09-06,11536293.370712679,34545173.845199026,32307693.564909294,24859445.162382137,292650272.16377705
2021-09-13,11556198.490883175,34613555.261027634,32494714.408229157,25215646.086432263,299813515.6931525
2021-09-20,11576262.176060237,34694700.072460964,32641821.499029458,25621132.666158143,304604857.1528576
2021-09-27,11598123.85369979,34756608.185932815,32872144.676539622,25900838.83618129,310123474.6422107
2021-10-04,11651620.216391986,34850340.56048494,33030676.57957729,26179114.56751384,314445950.21550107
2021-10-11,11744709.371667258,34918044.04377349,33095677.861726187,26408551.79810434,318233021.5148871
2021-10-18,11835554.511893757,34963972.36651117,33283523.954796612,26558436.839532778,321212577.6282667
2021-10-25,11937169.348643491,35076647.52294022,33564219.840776175,26739936.885439776,325895136.7375045
2021-11-01,12034896.8795248,35178049.864618696,33823257.16859805,26815668.940383665,329320775.75662905
2021-11-08,12159846.858499559,35293505.833999075,34345878.2212182,26958777.63442059,333434318.9905858
2021-11-15,12265055.78543324,35401292.92110111,34800067.11080559,27103977.958031703,337985999.87988305
2021-11-22,12368660.846454374,35536377.7177853,35396239.386654966,27305025.768874645,341347363.7028439
2021-11-29,12444823.925592193,35610407.85950184,36209018.032899775,27394689.359700993,349299140.8586477
2021-12-06,12511292.808028555,35703808.457940705,37078145.693791725,27497785.91172833,354958314.7672947
2021-12-13,12576131.649259282,35843531.6199043,38974717.007740825,27631210.676709108,363012640.88634586
2021-12-20,12657796.886084426,36064930.53030689,41780471.34022692,27828356.927457534,376337855.36632407
2021-12-27,12744499.07157712,36721893.769176535,48341698.21737065,28292332.810274955,406157535.30751336
2022-01-03,13001330.896294566,38000012.7306809,56997492.416126885,29684407.634236664,448267385.3042884
2022-01-10,13480403.804983405,39592554.66793631,65718019.47768032,31583726.057486087,486528854.8971219
2022-01-17,14236106.408449268,40793950.48865319,73682981.12516788,33682567.45243169,516602122.25138515
2022-01-24,15794138.613758776,41469089.7857641,79573980.6348724,35298817.304710984,534481887.9594191
2022-01-31,17567631.065843277,42034081.115203835,83325969.59686866,36687193.95961606,542220072.3195916
2022-02-07,19256866.25348776,42253457.370593876,86125747.3566162,37256873.60762054,549132615.630866
2022-02-14,20731158.398949377,42345693.579579346,88360052.40003759,38278212.04488949,551952779.591096
2022-02-21,21862041.76715081,42439460.376037344,90312034.39065221,38807130.17208138,554675142.9096828
2022-02-28,22734328.53994523,42493750.23424493,92295175.16315892,39110238.95558636,556913134.2722065
2022-03-07,23437460.316666327,42544070.12276993,95160518.5990842,39359183.0492668,558353621.4740181
2022-03-14,24017116.368721176,42589909.42021457,99256129.77068648,39515177.21036173,559697751.0924408
2022-03-21,24279436.408691924,42608337.196988985,102415450.9587869,39636636.29261629,561209218.9012592
2022-03-28,24493611.109764025,42613852.87225095,105713199.70173584,39758563.13022444,562796998.4854722
2022-04-04,24661305.001471557,42627485.31933071,108663525.34172383,40276230.86996003,564486890.5629331
2022-04-11,24776614.85192106,42639173.29094404,111641582.31764303,40102134.58621106,566177885.0561851
2022-04-18,24882714.368639655,42631971.66126295,114516441.26743145,40188859.28162782,569527446.7494988
2022-04-25,24978518.273270797,42658681.439419456,116684551.17123432,40240144.27650637,572251409.6520536
2022-05-02,25115518.40979377,42653401.38083542,118653405.1334772,40222514.905361906,576714167.3306034
2022-05-09,25405328.893543344,42703932.99262367,120447763.81971554,40329439.73122897,581124890.3940524
2022-05-16,25669868.075064037,42752244.335667655,121466290.59410332,40320927.15906504,587928260.130415
2022-05-23,26053944.64500638,42757990.19151285,122380378.88015535,40427161.93909486,591878659.8739346
2022-05-30,26457953.13813629,42804936.15984278,123171015.1090924,40755680.67426108,598718894.3042006
2022-06-06,27035263.940263197,42880862.13273068,124377722.3023362,40930949.48487125,602588385.3184617
2022-06-13,27530197.096089073,42991564.9958507,126393902.86207227,41364397.71592778,607672227.8336608
2022-06-20,27929479.38895534,43153797.235048175,129399621.89846964,42119238.56984109,613741681.290658
2022-06-27,28377014.242242783,43349263.075352594,133876884.71554737,43153265.5019673,619962615.0141721
2022-07-04,28798281.305123486,43492350.23910629,138955753.76159096,44487677.084173895,624634944.0641527
2022-07-11,29144865.19028517,43720813.98361259,143950237.8587793,45860783.17292172,632355625.7005432
2022-07-18,29460624.412519634,43900338.711241946,146526384.01093787,47041333.98033689,637504742.3794649
2022-07-25,29891575.4629779,43978178.24737704,148755208.63100305,47300915.85544615,644770341.9464473
2022-08-01,30402206.308664814,44062153.33365961,150325921.56092978,48696430.53322998,648920455.9213462
2022-08-08,30930473.99563075,44097495.386806756,151396221.3030331,48726130.61554086,654928176.4164356
2022-08-15,31291409.5221358,44144502.37250373,152316554.07453448,48738374.46715832,658231152.2209117
2022-08-22,31615386.690752693,44221173.84075758,153346132.27622592,49466563.74042259,663865726.4375699
2022-08-29,31836122.4533808,44245913.54221998,154206611.47669226,49416485.334840685,666616253.5323863
2022-09-05,32054639.71482484,44254760.01543698,154839539.49176943,49531051.69592632,670334059.9306644
2022-09-12,31975142.45244679,44247048.99949619,155702146.64646822,49564045.572201476,673104745.3578053
2022-09-19,32468694.459959857,44289635.150086075,156912579.66027737,49606201.77885738,676270311.1886021
2022-09-26,32465378.400095835,44317477.80072704,158921807.52923125,49736670.75890304,678200487.1179831
2022-10-03,32653311.723004013,44303418.81086346,161080555.69736335,49794236.99007365,680008891.2663133
2022-10-10,32852422.169811115,44298242.02608821,162991823.96709383,49827563.37788147,681716598.8663235
2022-10-17,33150020.42702862,44297669.13416809,164555563.6769056,49871489.43773215,682855864.1962764
2022-10-24,33454028.836079694,44252822.62943998,165590093.7624666,49887545.0727888,684684860.5015597
2022-10-31,33679594.791584246,44295820.990773335,166020116.28722203,49956056.8931009,687355826.2078447
2022-11-07,34039466.71549999,44336054.99869251,167779234.25394225,49971062.69617067,689406179.2381353
2022-11-14,34255405.509481125,44314735.82144038,169079590.786913,50011202.96153009,691583064.5360736
2022-11-21,34451955.0260276,44305409.32872763,170734478.51175416,50106789.75571115,692420106.5951118
2022-11-28,34622138.85697104,44324747.241189174,172354247.07066345,50136000.22715727,697135732.8910291
2022-12-05,34770081.92303713,44443135.31696306,174090285.6018148,50344868.83951306,700187649.0346969
2022-12-12,34968611.006939,44475871.07501812,175188980.23505282,50540043.64893658,703969893.3231981
2022-12-19,35153401.59900865,44566948.148462266,176243540.2158816,50740625.99107639,707091782.5513343
