date,Dengue,Zika,Chikungunya,Varicela
2008-07-07,27218.0546875,,,55031.77734375
2008-07-14,27533.662109375,,,56325.87890625
2008-07-21,27843.40234375,,,57629.53515625
2008-07-28,28152.76171875,,,58925.35546875
2008-08-04,28453.34765625,,,60224.71484375
2008-08-11,28732.666015625,,,61504.796875
2008-08-18,28996.888671875,,,62816.22265625
2008-08-25,29256.166015625,,,64135.28515625
2008-09-01,29509.900390625,,,65510.39453125
2008-09-08,29766.578125,,,66984.421875
2008-09-15,30028.45703125,,,68538.4921875
2008-09-22,30294.146484375,,,70137.9375
2008-09-29,30572.7890625,,,71827.8515625
2008-10-06,30856.646484375,,,73550.671875
2008-10-13,31163.015625,,,75299.3828125
2008-10-20,31474.673828125,,,77076.140625
2008-10-27,31808.28515625,,,78903.34375
2008-11-03,32150.35546875,,,80765.21875
2008-11-10,32476.17578125,,,82661.078125
2008-11-17,32806.8125,,,84565.6953125
2008-11-24,33128.19140625,,,86464.6328125
2008-12-01,33414.57421875,,,88196.2109375
2008-12-08,33719.72265625,,,89751.59375
2008-12-15,34018.11328125,,,
2008-12-22,34317.41015625,,,90812.2734375
2008-12-29,34573.4921875,,,91464.171875
2008-12-29,34573.4921875,,,91799.46875
2008-12-29,34803.03515625,,,91464.171875
2008-12-29,34803.03515625,,,91799.46875
2009-01-05,35119.58203125,,,92383.546875
2009-01-12,35498.37890625,,,93162.1796875
2009-01-19,35904.2265625,,,94202.8828125
2009-01-26,36307.0390625,,,95410.9453125
2009-02-02,36733.15625,,,96759.1171875
2009-02-09,37138.37109375,,,98083.6484375
2009-02-16,37519.1640625,,,99433.015625
2009-02-23,37876.58203125,,,100819.3828125
2009-03-02,38244.1640625,,,102354.34375
2009-03-09,38579.92578125,,,103950.8671875
2009-03-16,38903.76171875,,,105637.46875
2009-03-23,39220.265625,,,107338.515625
2009-03-30,39535.7578125,,,109076.390625
2009-04-06,39840.3515625,,,110719.9140625
2009-04-13,40167.12109375,,,112454.484375
2009-04-20,40525.2421875,,,114167.78125
2009-04-27,40868.3125,,,115880.3671875
2009-05-04,41205.265625,,,117564.421875
2009-05-11,41557.69921875,,,119274.1640625
2009-05-18,41948.5078125,,,120952.3203125
2009-05-25,42345.8671875,,,122603.4765625
2009-06-01,42767.0546875,,,124254.1328125
2009-06-08,43212.5234375,,,125812.65625
2009-06-15,43658.8984375,,,127317.8515625
2009-06-22,44087.84375,,,128741.40625
2009-06-29,44530.10546875,,,130149.015625
2009-07-06,44994.19140625,,,131569.28125
2009-07-13,45471.94921875,,,133002.625
2009-07-20,45972.55078125,,,134441.703125
2009-07-27,46490.0546875,,,135890.5625
2009-08-03,47019.4296875,,,137312.515625
2009-08-10,47548.9609375,,,138720.09375
2009-08-17,48080.08984375,,,140114.796875
2009-08-24,48606.15234375,,,141525.203125
2009-08-31,49135.0859375,,,142925.390625
2009-09-07,49657.36328125,,,144338.171875
2009-09-14,50184.125,,,145734.75
2009-09-21,50734.29296875,,,147099.1875
2009-09-28,51298.0625,,,148433.375
2009-10-05,51848.99609375,,,149736.578125
2009-10-12,52416.40234375,,,151089.484375
2009-10-19,52994.51171875,,,152454.328125
2009-10-26,53535.703125,,,153807.421875
2009-11-02,54085.10546875,,,155190.046875
2009-11-09,54626.88671875,,,156574.78125
2009-11-16,55186.19140625,,,157938.65625
2009-11-23,55778.83203125,,,159250.53125
2009-11-30,56405.89453125,,,160499.65625
2009-12-07,57093.27734375,,,161676.40625
2009-12-14,57820.81640625,,,162790.140625
2009-12-21,58556.7265625,,,163796.8125
2010-01-04,59281.04296875,,,164736.71875
2010-01-11,60093.5546875,,,165691.84375
2010-01-18,60955.51171875,,,166669.09375
2010-01-25,61912.1875,,,167698.5625
2010-02-01,62982.375,,,168754.875
2010-02-08,64221.76171875,,,169889.4375
2010-02-15,65623.796875,,,171028.890625
2010-02-22,67192.5078125,,,172191.28125
2010-03-01,68820.421875,,,173355.140625
2010-03-08,70517.984375,,,174553.578125
