date,Chile,Colombia,Italy,Mexico,US
2020-09-21,12283.85882023487,45134.19100937268,18489.730928497942,23249.882848088488,352023.6506694658
2020-09-28,12142.87219278801,41380.279578305766,57692.35829437041,21056.89072745166,421906.6212829429
2020-10-05,12410.406336945394,50857.52666480451,107403.14241172878,38084.00962909183,416207.16240539047
2020-10-12,14213.784684523795,47338.533233524424,193097.860378155,37433.68850307234,475481.3139781767
2020-10-19,12411.810578607612,56250.94721524079,260806.05471864747,39803.9429154659,589217.6004374535
2020-10-26,7301.678018293202,59361.94426742148,267208.4093006728,34545.88116591045,687710.7344786073
2020-11-02,8839.69801953834,54894.677972189114,303085.1573736331,37243.58818870795,911982.4156041166
2020-11-09,12716.879838023971,48034.19857374025,292726.67889049125,39245.751114196304,1132483.2380768366
2020-11-16,9421.241048111311,56631.51971866533,204668.84954127355,35359.79325937105,1270353.1896937904
2020-11-23,8249.20939409903,63673.61295119229,135100.81425799223,59071.59993443375,1232144.184423438
2020-11-30,6147.768684186194,70634.8731530048,108830.04265890892,60221.765023000065,1504220.960096973
2020-12-07,8485.343360927349,70336.51621629659,72384.183520515,73766.60288890073,1595212.2719060895
2020-12-14,10748.89765789995,97015.92059676806,104797.88751736101,80852.92592001575,1583417.34319478
2020-12-21,25631.721410725957,112709.41917115811,116318.39087783528,79341.41460447476,1334622.9635506524
2020-12-28,21188.15005081724,107175.4276445244,110622.8889041415,82099.12793102913,1525063.9799283976
2021-01-04,35314.45302619554,120913.88861821382,96557.00985484252,93279.10863995747,1713944.347823563
2021-01-11,37090.88431068406,118107.72021232639,67064.10386626248,112468.53827861356,1577499.4877585708
2021-01-18,33852.2828176913,101107.93739906949,63245.59414834945,116409.66291449152,1137490.7338070967
2021-01-25,29417.67161387292,70726.3774542061,85303.67872978092,90953.74527596534,969295.6406281807
2021-02-01,21942.625570443815,52751.541368070684,75765.1554608096,57415.18898425413,790869.706810539
2021-02-08,23554.64574145509,40946.08509914896,107328.85448375685,50037.55683256152,631591.3519298973
2021-02-15,23063.694873993885,34879.631401658706,107099.8106476386,42229.730224164334,351526.88350175566
2021-02-22,27358.042573298266,28842.82216262527,138139.07343466644,40515.72899709994,364733.3852898183
2021-03-01,33411.69512372979,32230.875114218572,168138.17146780647,31558.21282298142,258969.12260539952
2021-03-08,42947.547090316846,35113.88163902619,154941.81225343043,33089.154631339334,186060.6871385899
2021-03-15,50303.12575805119,44325.31053913018,126951.35943075351,24724.18150228269,220976.06646255945
2021-03-22,55194.84530660078,61028.837080005,124941.72080142144,28394.622671030636,286751.39817202033
2021-03-29,54621.71960870059,74884.50420688873,119197.2943609579,19902.768040194525,267718.02515431296
2021-04-05,56133.69525018908,95823.5086787239,84022.83430720626,25623.682890298616,318444.2333119864
2021-04-12,43253.43388748318,115877.96953185934,71802.0190540685,21507.16124273044,340605.7771956625
2021-04-19,35219.48021534376,113480.56831494819,58789.488548256195,10657.044371024786,261914.72615506547
2021-04-26,29384.189073773778,107280.7871648466,58756.181209559465,10487.416447718679,266060.2761708921
2021-05-03,25773.77034224904,104873.71113657823,43080.26908901801,3135.409645165266,216915.43665148597
2021-05-10,35817.27511107662,116895.26743284307,18882.46905044993,9993.094528090558,170846.8910831313
2021-05-17,45537.26538027899,113837.8293847166,5810.799221960042,3525.361904419391,90380.70470854559
2021-05-24,45054.115832095384,147809.55721530938,-12993.867576577119,6215.15156865953,105072.90716402116
2021-05-31,45665.36833285913,185316.39916021735,27067.306961742914,16137.801717386312,81433.47485246067
2021-06-07,44130.031529313,180215.56062429454,12747.513455541019,13986.020357427406,115373.7302125278
2021-06-14,37337.164621669974,183193.82603776688,-17685.78087079295,23140.971553919688,54784.036642589956
2021-06-21,26626.856139163618,199822.34647868804,-26305.284406955674,30808.89764436442,123604.53065733355
2021-06-28,20906.123451073967,171302.7477693392,11831.909057943529,47504.39025537322,137319.45722992287
2021-07-05,15917.91529735196,144158.01367987337,16708.202237180376,68433.14846263989,174271.45147644565
2021-07-12,14233.686582194561,109821.63887835752,81070.94625365303,86403.17166248232,275387.7888834981
2021-07-19,5696.532205405965,79968.76652879054,66048.7807142954,105816.23886376008,372466.90724980086
2021-07-26,2388.6240204128007,65703.44365149019,66617.95358657769,117236.94558277808,533176.6305439677
