"date","Dengue","Zika","Chicungunya","Varicela"
2018-07-02,384821.771482621,75301.1527890189,77514.156430595,1012277.18061307
2018-07-09,385542.216179718,75301.1548186018,77520.824373993,1013800.27370914
2018-07-16,386262.41214902,75301.1566121238,77527.2945774889,1015318.90365993
2018-07-23,386982.360195815,75301.158197041,77533.572874126,1016833.06704058
2018-07-30,387702.061133567,75301.1595976164,77539.6649266928,1018342.76058152
2018-08-06,388421.515783813,75301.1608352907,77545.5762325861,1019847.98116768
2018-08-13,389140.724976072,75301.1619290109,77551.3121285424,1021348.72583778
2018-08-20,389859.689547747,75301.1628955204,77556.8777952389,1022844.99178357
2018-08-27,390578.410344027,75301.1637496151,77562.2782617686,1024336.77634908
2018-09-03,391296.888217799,75301.16450437,77567.5184099921,1025824.07702986
2018-09-10,392015.124029546,75301.1651713392,77572.6029787697,1027306.89147221
2018-09-17,392733.11864726,75301.1657607331,77577.5365680761,1028785.21747238
2018-09-24,393450.872946343,75301.1662815745,77582.323643001,1030259.05297586
2018-10-01,394168.38780952,75301.1667418369,77586.968537639,1031728.3960765
2018-10-08,394885.664126744,75301.167148566,77591.4754588708,1033193.2450158
2018-10-15,395602.702795105,75301.1675079884,77595.8484900387,1034653.59818204
2018-10-22,396319.50471874,75301.1678256064,77600.0915945198,1036109.45410952
2018-10-29,397036.070808743,75301.1681062821,77604.208619199,1037560.81147772
2018-11-05,397752.401983073,75301.1683543125,77608.203297844,1039007.66911052
2018-11-12,398468.499166469,75301.1685734944,77612.0792543859,1040450.02597533
2018-11-19,399184.363290359,75301.1687671832,77615.8400061071,1041887.88118227
2018-11-26,399899.995292774,75301.168938344,77619.4889667391,1043321.23398339
2018-12-03,400615.396118257,75301.1690895971,77623.0294494733,1044750.08377173
2018-12-10,401330.566717779,75301.169223258,77626.4646698855,1046174.43008059
2018-12-17,402045.508048655,75301.1693413727,77629.7977487783,1047594.27258259
2018-12-24,402760.221074454,75301.1694457495,77633.0317149425,1049009.61108885
2018-12-31,403474.706764917,75301.1695379862,77636.1695078396,1050420.44554815
2019-01-07,404188.966095871,75301.1696194948,77639.2139802082,1051826.77604604
2019-01-14,404903.000049145,75301.1696915232,77642.1679005961,1053228.60280396
2019-01-21,405616.809612489,75301.1697551739,77645.0339558197,1054625.92617842
2019-01-28,406330.395779489,75301.1698114214,77647.8147533529,1056018.74666007
2019-02-04,407043.759549485,75301.1698611268,77650.5128236484,1057407.06487286
2019-02-11,407756.901927489,75301.1699050509,77653.1306223916,1058790.88157312
2019-02-18,408469.823924108,75301.1699438662,77655.6705326897,1060170.19764871
2019-02-25,409182.526555455,75301.1699781669,77658.1348671987,1061545.0141181
2019-03-04,409895.010843078,75301.1700084781,77660.5258701883,1062915.33212948
2019-03-11,410607.277813876,75301.1700352637,77662.8457195476,1064281.15295989
2019-03-18,411319.328500021,75301.1700589339,77665.0965287333,1065642.47801429
2019-03-25,412031.163938877,75301.1700798511,77667.2803486611,1066999.30882465
2019-04-01,412742.785172928,75301.1700983354,77669.3991695425,1068351.64704908
2019-04-08,413454.193249696,75301.1701146697,77671.4549226689,1069699.49447089
2019-04-15,414165.389221665,75301.1701291042,77673.4494821436,1071042.85299768
2019-04-22,414876.374146206,75301.1701418598,77675.3846665638,1072381.72466044
2019-04-29,415587.149085502,75301.1701531318,77677.2622406536,1073716.11161263
2019-05-06,416297.71510647,75301.1701630928,77679.0839168499,1075046.01612924
2019-05-13,417008.07328069,75301.1701718952,77680.851356842,1076371.44060591
2019-05-20,417718.224684327,75301.1701796738,77682.5661730663,1077692.38755797
2019-05-27,418428.170398063,75301.1701865477,77684.2299301582,1079008.8596195
2019-06-03,419137.911507017,75301.1701926221,77685.8441463603,1080320.85954248
2019-06-10,419847.449100679,75301.1701979899,77687.4102948914,1081628.39019576
2019-06-17,420556.784272835,75301.1702027334,77688.929805274,1082931.45456422
2019-06-24,421265.918121494,75301.1702069252,77690.4040646239,1084230.05574778
2019-07-01,421974.851748822,75301.1702106295,77691.8344189019,1085524.19696048
2019-07-08,422683.586261066,75301.1702139029,77693.2221741289,1086813.88152956
2019-07-15,423392.122768489,75301.1702167956,77694.5685975654,1088099.11289451
2019-07-22,424100.462385298,75301.1702193518,77695.874918857,1089379.89460614
2019-07-29,424808.606229576,75301.1702216107,77697.1423311454,1090656.23032565
2019-08-05,425516.555423212,75301.1702236069,77698.3719921481,1091928.12382367
2019-08-12,426224.311091837,75301.1702253709,77699.565025205,1093195.57897935
2019-08-19,426931.874364753,75301.1702269297,77700.7225202957,1094458.59977938
2019-08-26,427639.246374868,75301.1702283073,77701.845535026,1095717.1903171
2019-09-02,428346.428258629,75301.1702295245,77702.9350955861,1096971.35479153
2019-09-09,429053.421155959,75301.1702306003,77703.9921976801,1098221.09750642
2019-09-16,429760.226210185,75301.1702315509,77705.0178074285,1099466.42286934
2019-09-23,430466.844567982,75301.1702323909,77706.0128622443,1100707.33539071
2019-09-30,431173.277379302,75301.1702331332,77706.9782716828,1101943.8396829
2019-10-07,431879.525797313,75301.1702337892,77707.9149182672,1103175.94045922
2019-10-14,432585.590978336,75301.1702343689,77708.8236582892,1104403.64253305
2019-10-21,433291.474081779,75301.1702348812,77709.7053225862,1105626.95081688
2019-10-28,433997.176270081,75301.1702353339,77710.5607172961,1106845.87032134
2019-11-04,434702.698708644,75301.1702357339,77711.390624589,1108060.40615429
2019-11-11,435408.042565774,75301.1702360874,77712.1958033782,1109270.56351989
2019-11-18,436113.20901262,75301.1702363998,77712.9769900095,1110476.34771762
2019-11-25,436818.199223116,75301.1702366759,77713.7348989309,1111677.76414141
2019-12-02,437523.014373915,75301.1702369198,77714.4702233417,1112874.81827863
2019-12-09,438227.655644337,75301.1702371354,77715.1836358232,1114067.51570921
