DATE,dengue_no_split,zika,varicela,chicunguya
2018-10-15,397940.98250903934,76498.10949782282,1014226.2611746266,77407.39925163984
2018-10-22,398566.00680404156,76500.48880194128,1014837.5543186069,77408.37798666954
2018-10-29,399189.3482861817,76502.74860158563,1015442.9651926905,77409.31463439763
2018-11-05,399811.00458961725,76504.8948950693,1016042.5432780683,77410.21100373566
2018-11-12,400430.97341067344,76506.93337914348,1016636.3377866969,77411.06882537901
2018-11-19,401049.2525075674,76508.8694652021,1017224.3976600021,77411.88975637406
2018-11-26,401665.8397001624,76510.70829384029,1017806.7715676799,77412.67538321763
2018-12-03,402280.73286972195,76512.45474820584,1018383.5079066455,77413.4272235483
2018-12-10,402893.9299598336,76514.11346557736,1018954.6548001096,77414.14672966301
2018-12-17,403505.4289858714,76515.68885102868,1019520.2600945085,77414.8352913335
2018-12-24,404115.22801785916,76517.18508905172,1020080.3713115752,77415.49423895776
2018-12-31,404723.32518413663,76518.60615436733,1020635.0357062966,77416.12484576553
2019-01-07,405329.7186735049,76519.95582151413,1021184.3002678528,77416.72833052278
2019-01-14,405934.40673501045,76521.23767605424,1021728.2117033601,77417.30586011708
2019-01-21,406537.3876776248,76522.45512391627,1022266.8164371923,77417.85855078697
2019-01-28,407138.6598700136,76523.61140015721,1022800.1606103629,77418.38746966422
2019-02-04,407738.22174022347,76524.70957678556,1023328.2900800854,77418.89363893867
2019-02-11,408336.0717754364,76525.75257208198,1023851.2504194006,77419.37803712487
2019-02-18,408932.2085216716,76526.74315805733,1024369.0869168788,77419.84160096943
2019-02-25,409526.63058347255,76527.68396746367,1024881.8445765078,77420.28522594273
2019-03-04,410119.3366236463,76528.57750046253,1025389.5681160092,77420.70976921916
2019-03-11,410710.3253629282,76529.42613203824,1025892.3019259423,77421.11605143547
2019-03-18,411299.59557970613,76530.23211812973,1026390.0901182517,77421.50485806912
2019-03-25,411887.1461097151,76530.99760118127,1026882.9765307382,77421.87694080174
2019-04-01,412472.97584569454,76531.724615857,1027371.0047125071,77422.23301858455
2019-04-08,413057.0837370753,76532.41509489715,1027854.2179239616,77422.57377974689
2019-04-15,413639.4687958285,76533.07087416202,1028332.6591369212,77422.89988310635
2019-04-22,414220.13009721786,76533.69369702041,1028806.3710348159,77423.21195921302
2019-04-29,414799.0667635426,76534.2852192223,1029275.3960129619,77423.5106113106
2019-05-06,415376.2779728249,76534.84701355547,1029739.776178956,77423.79641669244
2019-05-13,415951.7629586533,76535.3805739209,1030199.553353101,77424.06992787868
2019-05-20,416525.5210099146,76535.88731890172,1030654.7690678164,77424.33167365938
2019-05-27,417097.5514704585,76536.36859586835,1031105.4645298868,77424.58216004819
2019-06-03,417667.8537387699,76536.82568462938,1031551.6806642339,77424.82187130302
2019-06-10,418236.42726767063,76537.25980079919,1031993.458121717,77425.05127088726
2019-06-17,418803.27156395465,76537.67209865898,1032430.8372648656,77425.27080234885
2019-06-24,419368.3861880973,76538.06367457658,1032863.858168453,77425.4808902666
2019-07-01,419931.7707538828,76538.435569942,1033292.5606201068,77425.68194074929
2019-07-08,420493.4249280989,76538.78877388686,1033716.9841209948,77425.87434251606
2019-07-15,421053.3484301716,76539.12422561646,1034137.1678866073,77426.05846756697
2019-07-22,421611.54103183,76539.44281724095,1034553.1508475542,77426.23467195779
2019-07-29,422168.0025567487,76539.74539611489,1034964.9716504887,77426.40329641849
2019-08-05,422722.73288019747,76540.03276704997,1035372.6686583236,77426.56466688961
2019-08-12,423275.73192936927,76540.30569423735,1035776.2799182683,77426.71909539402
2019-08-19,423826.99969498813,76540.5649035722,1036175.8431979567,77426.86688055843
2019-08-26,424376.5362136066,76540.8110845238,1036571.3959953561,77427.00830823928
2019-09-02,424924.34156820923,76541.04489193112,1036962.975526005,77427.14365201443
2019-09-09,425470.4158921465,76541.26694756746,1037350.6187238991,77427.27317345142
2019-09-16,426014.7593687326,76541.47784206271,1037734.3622425273,77427.39712300897
2019-09-23,426557.37223095447,76541.67813642323,1038114.2424558848,77427.51574036479
2019-09-30,427098.2547610551,76541.86836341769,1038490.2954596281,77427.62925491482
2019-10-07,427637.40729026496,76542.04902897775,1038862.5570721924,77427.73788616061
2019-10-14,428174.8301983848,76542.22061365098,1039231.0628360212,77427.84184425324
2019-10-21,428710.523913458,76542.38357391208,1039595.8480183557,77427.94133023173
2019-10-28,429244.48891139776,76542.53834320605,1039956.9475846142,77428.03653642535
2019-11-04,429776.72571565956,76542.6853331849,1040314.3962275758,77428.12764681876
2019-11-11,430307.2348968163,76542.82493486255,1040668.2283788994,77428.21483743936
2019-11-18,430836.0170722604,76542.9575196132,1041018.4781976491,77428.29827715456
2019-11-25,431363.07290577143,76543.08344011754,1041365.1795715019,77428.37812738866
2019-12-02,431888.4031071961,76543.2030313015,1041708.3661179915,77428.45454252511
2019-12-09,432412.0084320307,76543.31661130488,1042048.0711858347,77428.52767022699
2019-12-16,432933.8896855861,76543.42448230088,1042384.3278562352,77428.59765177965
2019-12-23,433454.0477281213,76543.52693119645,1042717.1689442769,77428.6646227315
2019-12-30,433972.48345512897,76543.62423051149,1043046.6270003766,77428.72871266305
2020-01-06,434489.1978060603,76543.71663910896,1043372.7343114018,77428.7900454998
2020-01-13,435004.19176469743,76543.80440280586,1043695.5228794143,77428.84873975068
2020-01-20,435517.46635876596,76543.8877550289,1044015.0244443119,77428.90490879118
2020-01-27,436029.02265957743,76543.96691747755,1044331.270495981,77428.95866142958
2020-02-03,436538.86178168654,76544.04210077226,1044644.2922644317,77429.01010169089
2020-02-10,437046.98488248885,76544.11350502074,1044954.1207211316,77429.059329018
2020-02-17,437553.393161878,76544.18132025748,1045260.7865804955,77429.10643853247
2020-02-24,438058.08786189556,76544.24572675675,1045564.320301272,77429.1515212357
2020-03-02,438561.0702663213,76544.30689585209,1045864.7520880923,77429.19466444105
2020-03-09,439062.3417003229,76544.36499027163,1046162.1118929461,77429.23595166206
2020-03-16,439561.90353007615,76544.42016457021,1046456.4294167161,77429.27546270937
2020-03-23,440059.7571623996,76544.47256554663,1046747.7341106534,77429.31327395886
2020-03-30,440555.9040443525,76544.5223326683,1047036.0551596358,77429.34945844859
2020-04-06,441050.34566289186,76544.56959828734,1047321.4214993641,77429.38408629596
2020-04-13,441543.0835446641,76544.61448806524,1047603.8618286252,
2020-04-20,442034.11926829815,76544.65712122619,1047883.4046008661,77429.4172245264
2020-04-27,442523.45444884896,,1048160.0780257061,77429.44893722236
2020-05-04,443011.0907336101,76544.6976113841,1048433.9100704342,77429.4792856276
2020-05-11,443497.0298082903,76544.7360663563,1048704.9284615591,77429.5083283186
2020-05-18,443981.27339663357,76544.77258840948,1048973.1606863886,77429.53612136096
2020-05-25,444463.82326007634,,1049238.6339945644,77429.5627187416
2020-06-01,444944.6811973527,76544.80727460235,1049501.3753997236,77429.58817192912
2020-06-08,445423.84904414415,76544.84021710604,1049761.4116810188,77429.61253013462
2020-06-15,445901.3286726847,76544.8715037778,1050018.7693704814,77429.6358404234
2020-06-22,446377.1219914034,76544.90121788532,1050273.4747656435,77429.65814778209
2020-06-29,446851.2309445441,76544.92943842709,1050525.5539413095,
2020-07-06,447323.6575117931,76544.95624035597,1050775.032742627,
2020-07-13,447794.4037079066,76544.98169496655,1051021.9367866218,77429.67949538678
2020-07-20,448263.47158231586,76545.00587015599,1051266.2914637327,77429.69992465526
2020-07-27,448730.8632187471,76545.02883020788,1051508.121939443,77429.7194750905
2020-08-03,449196.5807348713,76545.05063616484,1051747.4531558082,77429.73818448186
2020-08-10,449660.62628187984,76545.07134591788,1051984.3098330647,77429.75608896464
2020-08-17,450123.0020441264,76545.091014646,1052218.7164712697,77429.77322307229
2020-08-24,450583.7102387324,,1052450.697351873,
2020-08-31,451042.75311519206,,1052680.2765284926,77429.78962005675
2020-09-07,451500.1329720691,76545.10969475657,1052907.4778358936,77429.80531167239
2020-09-14,451955.8521435186,,1053132.3249009177,77429.82032825798
2020-09-21,452409.9129813686,76545.12743593007,1053354.8411369026,77429.83469882607
2020-09-28,452862.31786902994,,1053575.0497452393,
2020-10-05,453313.06922110915,,1053792.9737169296,
2020-10-12,453762.1694831103,,1054008.635834135,
2020-10-19,454209.62113101035,76545.14428531379,1054222.058671765,
2020-10-26,454655.426670976,76545.16028767079,1054433.2645990178,
2020-11-02,455099.58863895386,76545.17548567057,1054642.2757809982,77429.84845111519
2020-11-09,455542.10960035026,,1054849.1141802892,
2020-11-16,455982.99214965105,76545.18991977721,1055053.8015505075,77429.86161167175
2020-11-23,456422.23891008645,76545.20362835377,1055256.359442465,77429.87420605868
2020-11-30,456859.85253325105,,1055456.809213996,77429.88625864685
2020-12-07,457295.8356987834,76545.21664782614,1055655.1720256582,
2020-12-14,457730.1911139563,76545.22901280224,1055851.4688422605,77429.8977927342
2020-12-21,458162.9215133786,76545.24075627327,1056045.7204343304,77429.90883062035
2020-12-28,458594.02965857834,76545.25190947205,1056237.9473796785,
2021-01-04,459023.5183376968,76545.26250205189,1056428.1700648963,77429.91939360648
2021-01-11,459451.39036509395,76545.27256219834,1056616.408686921,
2021-01-18,459877.6485809982,,1056802.6832544953,
2021-01-25,460302.29585811496,,1056987.0135897696,
2021-02-01,460725.33510132134,,1057169.419324018,
2021-02-08,461146.7692315206,,1057349.9199017584,
2021-02-15,461566.6011945158,76545.28211653978,1057528.5345893502,77429.92950212955
2021-02-22,461984.8339608535,76545.29119067639,1057705.2824717462,77429.93917579949
2021-03-01,462401.4705254659,76545.29980871826,1057880.1824539974,77429.9484333247
2021-03-08,462816.5139073655,,1058053.2532626912,77429.95729259402
2021-03-15,463229.96714934707,,1058224.513447404,
2021-03-22,463641.8333176449,76545.30799356848,1058393.9813821837,77429.96577072889
2021-03-29,464052.115501605,76545.31576696038,1058561.6752669737,77429.97388413548
2021-04-05,464460.8168134019,,1058727.6131291017,77429.98164837062
2021-04-12,464867.9403877109,,1058891.8128247112,
2021-04-19,465273.4893813804,,1059054.292036198,77429.98907862604
2021-04-26,465677.46697311103,76545.32314966619,1059215.0682749748,77429.99618925899
2021-05-03,466079.8763631731,,1059374.1588885859,77430.00299398601
2021-05-10,466480.7207730636,76545.33016135544,1059531.5810585693,77430.00950595737
2021-05-17,466880.0034451932,,1059687.3518018275,
2021-05-24,467277.72764220834,,1059841.4879720062,77430.01573773474
2021-05-31,467673.89664717764,,1059994.0062608644,
2021-06-07,468068.5137632862,76545.33682063222,1060144.9231996834,77430.02170146257
2021-06-14,468461.5823133737,76545.34314516932,1060294.2551606223,77430.02740868926
2021-06-21,468853.1056396365,,1060442.018358104,77430.03287042677
2021-06-28,469243.08710330725,76545.34915169328,1060588.228850156,77430.03809721768
2021-07-05,469631.5300843641,,1060732.9025371298,77430.04309912026
2021-07-12,470018.43798119575,76545.35485616326,1060876.0551634803,
2021-07-19,470403.8142103404,76545.36027382314,1061017.7023236305,77430.04788573831
2021-07-26,470787.66220611334,76545.3654191047,1061157.8594605848,77430.05246631801
2021-08-02,471169.9854203686,,1061296.5418672562,77430.05684978515
2021-08-09,471550.7873221338,76545.37030570209,1061433.764687769,77430.06104461849
2021-08-16,471930.0713973567,,1061569.5429187492,77430.06505894661
2021-08-23,472307.84114856273,76545.374946706,1061703.891410619,
2021-08-30,472684.1000945717,76545.37935454398,1061836.8248688728,77430.06890054047
2021-09-06,473058.8517701924,,1061968.3578553796,
2021-09-13,473432.099728398,76545.38354076445,1062098.5047896653,
2021-09-20,473803.8475435376,76545.38751647621,1062227.2799484357,
2021-09-27,474174.09879978,,1062354.6974669173,77430.07257689536
2021-10-04,474542.8570960164,76545.39129228145,1062480.7713433504,77430.07609517872
2021-10-11,474910.12604596466,76545.39487831295,1062605.515438363,
2021-10-18,475275.9092779234,,1062728.9434761852,77430.079462111
2021-10-25,475640.2104344964,76545.39828424156,1062851.0690458864,
2021-11-01,476003.03317230195,76545.40151911974,1062971.905602537,77430.08268412203
2021-11-08,476364.38116171956,76545.4045913443,1063091.4664684385,
2021-11-15,476724.25808662176,76545.40750908107,1063209.764834337,77430.0857674554
2021-11-22,477082.66764407605,76545.41028012335,1063326.8137605786,
2021-11-29,477439.61354412884,76545.41291189939,1063442.6261783093,77430.08871810138
2021-12-06,477795.09950947016,76545.41541150957,1063557.2148896381,77430.09154182673
2021-12-13,478149.12927524,76545.41778545082,1063670.592568703,77430.09424415976
2021-12-20,478501.70658872277,76545.4200399965,1063782.7717649415,
2021-12-27,478852.83520908654,,1063893.764903076,
2022-01-03,479202.51890714467,,1064003.5842842385,77430.09683042765
2022-01-10,479550.76146618277,76545.42218115926,1064112.242087081,77430.09930543602
2022-01-17,479897.5666805282,,1064219.7503688931,77430.10167392343
2022-01-24,480242.93835485727,,1064326.1210667416,
2022-01-31,480586.8803044632,76545.42421467602,1064431.3659985438,
2022-02-07,480929.3963550776,,1064535.4968641698,77430.103940472
2022-02-14,481270.49034260213,,1064638.5252465382,77430.10610947758
2022-02-21,481610.1661128253,,1064740.4626122043,
2022-02-28,481948.42752122134,,1064841.3203122616,77430.10818518698
2022-03-07,482285.2784326896,,1064941.109584637,77430.11017165333
2022-03-14,482620.722721301,,1065039.8415544927,77430.11207273602
2022-03-21,482954.7642700821,76545.42614604533,1065137.527235277,77430.11389199644
2022-03-28,483287.40697073936,76545.42798040807,1065234.17752973,77430.11563292891
2022-04-04,483618.65472345054,76545.42972251773,1065329.8032309562,77430.11729891598
2022-04-11,483948.51143661886,,1065424.415023394,77430.11889320612
2022-04-18,484276.9810266271,,1065518.0234838799,77430.12041892111
2022-04-25,484604.0674176067,76545.43137701601,1065610.639082618,
2022-05-02,484929.7745415941,,1065702.2721842006,77430.1218790859
2022-05-09,485254.10633986443,76545.4329483211,1065792.9330484197,77430.12327646464
2022-05-16,485577.0667594448,,1065882.6318312138,
2022-05-23,485898.65975399315,76545.4344406575,1065971.3785860166,77430.1246136874
2022-05-30,486218.8892838806,76545.43585805595,1066059.1832645386,77430.12589334697
2022-06-06,486537.75931595266,,1066146.0557177141,77430.12711792439
2022-06-13,486855.27382332087,76545.4372041747,1066232.0056966692,77430.12828981876
2022-06-20,487171.43678513914,76545.43848253042,1066317.0428536087,77430.12941131741
2022-06-27,487486.2521863803,76545.43969654292,1066401.176742822,
2022-07-04,487799.7240176499,76545.44084948301,1066484.4168215618,
2022-07-11,488111.856274955,,1066566.772450976,77430.1304846406
2022-07-18,488422.65295948833,76545.44194447994,1066648.2528970242,
2022-07-25,488732.1180774346,76545.44298454374,1066728.8673314452,77430.13151175529
2022-08-01,489040.25563976914,76545.44397251308,1066808.6248327047,77430.13249462843
2022-08-08,489347.0696620196,,1066887.534386672,77430.13343515247
2022-08-15,489652.5641641021,,1066965.6048876122,77430.1343351677
2022-08-22,489956.74317009,,1067042.845139064,77430.13519644737
2022-08-29,490259.6107086092,,1067119.26385469,77430.13602068275
2022-09-05,490561.17081237584,,1067194.8696591705,77430.13680954278
2022-09-12,490861.427517131,76545.44491083175,1067269.6710890234,77430.13756460696
2022-09-19,491160.3848620355,76545.44580195099,1067343.6765934601,77430.13828719407
2022-09-26,491458.0468894839,,1067416.8945352212,77430.13897866756
2022-10-03,491754.4176449105,76545.44664823264,1067489.3331914097,77430.13964037597
2022-10-10,492049.5011765808,76545.44745195657,1067561.0007545128,77430.14027358592
2022-10-17,492343.301535435,,1067631.9053334221,
2022-10-24,492635.822774902,,1067702.0549535379,77430.14087954909
2022-10-31,492927.06895070523,,1067771.4575578794,77430.14145944268
2022-11-07,493217.0441206619,,1067840.121007949,77430.14201443642
2022-11-14,493505.7523445636,76545.44821529835,1067908.0530844554,
2022-11-21,493793.19768392295,76545.4489403367,1067975.261488147,77430.14254561812
2022-11-28,494079.3842018619,,1068041.7538405731,77430.14305394143
2022-12-05,494364.31596289575,76545.44962900877,1068107.537684828,
2022-12-12,494647.9970327765,,1068172.6204863414,77430.14354036748
2022-12-19,494930.43143553287,76545.45028303564,1068237.0096336082,77430.1440058425
2022-12-26,495211.62333809584,76545.45090414584,1068300.7124392241,77430.14445126057
2023-01-02,495491.5767487511,,1068363.7361409664,77430.14487749338
2023-01-09,495770.29573743045,76545.45149398595,1068426.0879014507,77430.14528539032
2023-01-16,496047.7843742743,,1068487.774809353,
2023-01-23,496324.04672951996,,1068548.8038801774,77430.14567576349
2023-01-30,496599.0868733451,,1068609.1820569262,
2023-02-06,496872.90887575597,,1068668.916210845,
2023-02-13,497145.51680640876,,1068728.013142109,
2023-02-20,497416.9147345051,76545.4520541504,1068786.4795805365,
2023-02-27,497687.1067286357,,1068844.322186239,77430.1460493803
2023-03-06,497956.0968566239,76545.45258615166,1068901.5475503355,
2023-03-13,498223.8891854435,,1068958.1621959284,
2023-03-20,498490.4877810031,,1069014.1725792289,77430.14640691876
2023-03-27,498755.89670807123,,1069069.5850889385,77430.14674904197
2023-04-03,499020.1200301051,,1069124.4060474262,
2023-04-10,499283.1618091166,,1069178.641711466,
2023-04-17,499545.026105389,76545.45309146494,1069232.2982728928,77430.14707642049
2023-04-24,499805.716977261,,1069285.3818591833,
2023-05-01,500065.238481462,,1069337.8985341638,77430.14738969505
2023-05-08,500323.5946727395,,1069389.8542985916,77430.14768948406
2023-05-15,500580.7896036804,76545.45357140899,1069441.2550907806,77430.14797638357
2023-05-22,500836.8273245692,,1069492.1067872196,
2023-05-29,501091.7118832916,,1069542.4152035192,
2023-06-05,501345.44732514024,,1069592.186095558,77430.14825096726
2023-06-12,501598.0376927033,,1069641.4251586124,77430.1485137865
2023-06-19,501849.48702573776,,1069690.1380285695,77430.14876529574
2023-06-26,502099.799360998,,1069738.3302825764,77430.14900597185
2023-07-03,502348.9787321165,76545.45402718335,1069786.0074396431,77430.1492362842
2023-07-10,502597.02916945517,,1069833.174961172,
2023-07-17,502843.9546999857,,1069879.8382515684,
2023-07-24,503089.759347111,,1069926.0026588067,
2023-07-31,503334.4471305609,76545.45446000993,1069971.6734749526,77430.14945667982
2023-08-07,503578.02206625044,76545.45487104356,1070016.8559367657,
2023-08-14,503820.4881661162,76545.45526140928,1070061.5552265197,
2023-08-21,504061.8494379893,76545.45563217252,1070105.7764732167,77430.1496675834
2023-08-28,504302.10988707095,76545.45598436147,1070149.5247515365,77430.14986941963
2023-09-04,504541.27351812273,76545.45631887019,1070192.8050830364,
2023-09-11,504779.3443278298,76545.4566365555,1070235.6224367097,77430.15006258339
2023-09-18,505016.3263081014,,1070277.9817295447,77430.15024763346
2023-09-25,505252.2234462127,,1070319.8878270388,77430.15042445064
2023-10-02,505487.03972468525,76545.4569382444,1070361.3455436975,
2023-10-09,505720.7791211605,,1070402.3596435636,
2023-10-16,505953.4456082508,76545.45722476393,1070442.934840709,77430.15059369057
2023-10-23,506185.04315341264,,1070483.0757997185,77430.15075565875
2023-10-30,506415.57571882755,76545.45749686658,1070522.7871365026,77430.15091066808
2023-11-06,506645.0472612381,76545.45775531232,1070562.0734194666,77430.15105900168
2023-11-13,506873.4617318511,,1070600.9391683936,77430.15120096505
2023-11-20,507100.82307618856,76545.45800101757,1070639.388855569,77430.15133682638
2023-11-27,507327.13523394614,,1070677.4269063026,77430.15146686137
2023-12-04,507552.4021388665,,1070715.057699442,77430.15159127116
2023-12-11,507776.62771921605,76545.45823402703,1070752.2855678126,77430.15171031654
2023-12-18,507999.81590964645,76545.45845536143,1070789.1147986725,77430.15182422101
2023-12-25,508221.97063405067,76545.45866559446,1070825.5496342108,
