date,Brazil,Chile,Colombia,Dominican Republic,Germany,Italy,Mexico,Panama,US,Uruguay
12/28/2020,6811162.226685312,447079.86272710026,1622691.6248885596,157443.13873612037,1119775.160822736,1328934.7574673542,1234997.8088608708,217373.7764864747,18089399.571115796,-57868.94472
1/4/2021,7192683.140775895,462886.88119447645,1748200.7899652042,179221.11107870456,1091819.3875285755,1786279.623321366,1361416.3298155693,245296.43240142474,21245215.20840764,-36310.68285
1/11/2021,7893419.748492802,528583.5124984937,1905099.766941152,206412.6407976498,1183976.5801230355,2367720.1567059904,1562841.879718919,282398.81018506334,24745024.64,3853.231780902657
1/18/2021,8798876.121708265,633316.38,2049479.6596497556,230592.85596926764,1395982.9520547143,2900059.3150810003,1781674.3733389515,318658.7847859861,27689211.86430367,51026.279534518246
1/25/2021,9674774.802,744675.2708484767,2147259.943162685,245482.97676401073,1664411.6527563238,3248744.991502881,1951552.9263716405,343854.9275907574,29485487.722100314,89858.53663638278
2/1/2021,10347537.808104813,835225.6500443976,2194609.4276727336,251022.6258603077,1913166.6448263652,3396722.954119038,2047272.7331117955,354832.23564540537,30200012.036819465,112501.46845492994
2/8/2021,10815104.330908548,901607.1052472991,2219110.3879944924,252241.94684194002,2105407.7462809864,3423802.204847591,2094632.5289859178,356463.63846509415,30375005.69046425,124266.07751351541
2/15/2021,11193901.224721454,957366.9681,2235806.123262433,253690.0182226569,2255997.376169313,3423490.449886814,2130858.018005689,356046.9182799142,30480552.163572233,131717.8103669972
2/22/2021,11581695.83903321,1013204.7358038066,2252177.1997036743,256514.51090949794,2406387.3272376116,3442360.5313541414,2172053.7494609603,357169.63992269133,30645664.44,139607.09524775465
3/1/2021,11981767.06592709,1065184.1682962643,2263273.699066301,258976.2167555067,2593986.2359517654,3483450.254046321,2207901.609461078,358690.16605588974,30744074.347074967,146699.76486924101
3/8/2021,12392113.065853648,1105189.6639663456,2309125.2915854687,260000.0252551444,2837390.5979998833,3558338.453887731,2230575.8526329575,358442.00780732254,30786037.321092572,153776.62070862955
3/15/2021,12751066.214572292,1128725.7754562688,2347174.4238628726,259980.80186210727,3131894.5181277785,3653616.754595176,2239374.388394297,356607.7638969428,30771050.86621353,158696.29074380262
3/22/2021,13092894.135521658,1144567.2682275358,2383384.1088479455,260627.96798857773,3445297.4638007903,3767315.867694057,2248969.2016548393,355216.8014184084,30844135.699939195,165172.41434549014
3/29/2021,13449250.805791803,1161624.2909328802,2420571.019580938,262498.90913398145,3722192.725111386,3881371.495770586,2266622.9858649354,355320.24629177805,31028023.93621797,174874.1625990866
4/5/2021,13818004.53168929,1181224.9536260257,2537673.3180570668,264821.92262621975,3919285.9839756773,3974188.4120505573,2289879.3236057153,355823.1615437084,31278604.782739207,188211.9152979909
4/12/2021,14152477.940164415,1194990.3780382122,2651913.7252514106,266344.3037585789,4012709.474975986,4040455.589247871,2305734.791627203,355309.6992,31460708.50954101,198744.21662591537
4/19/2021,14449552.881023517,1201003.9076353586,2763329.3574880864,267330.97006534965,4035410.6709366757,4090721.6483770492,2313654.9566300134,354286.2403708946,31608304.155459516,205970.17948455413
4/26/2021,14748090.912125109,1205959.1907677092,2872979.9297232116,268890.91898794007,4032817.414313831,4131588.7675411757,2320335.145018585,354940.6544530316,31804471.738149364,212740.78408055994
5/3/2021,15082928.103491656,1218152.9491497073,3011739.0575456605,271567.9533035907,4042235.704865338,4153701.506,2332111.1026172377,358794.5148330869,32066924.09346166,223697.78152460326
5/10/2021,15444954.58858356,1239397.8262131321,3149023.7591504185,274860.61371411977,4003528.5866103824,4143097.473820014,2346066.593654313,365168.2440771011,32334154.303249426,236799.82032442532
5/17/2021,15799694.051116405,1266052.4884011727,3287539.2942119646,278160.83241573256,3886247.478,4099648.2858067453,2360381.2941144872,372157.57490959775,32554703.694052175,250274.95557318206
5/24/2021,16139043.516697267,1296272.4876710288,3432479.1308698244,281724.4533356324,3711554.5991395973,4038563.8384018275,2377187.720596209,378674.7568542083,32749906.739514127,263484.0289719603
5/31/2021,16497696.477973571,1332469.1786142148,3592783.582739901,286349.2156116515,3545978.7288331366,3976390.4245538735,2400871.9492725483,385050.0986381084,32971830.99408098,277368.35146287095
6/7/2021,16912075.004957706,1375241.2571273884,3763901.411873265,292215.0492143766,3441521.113523248,3924103.4027892677,2431823.4113623407,391783.95361608296,33226073.801626556,292109.6611788766
6/14/2021,17373789.931779955,1417680.491633196,3942023.837558462,298455.68829872797,3388358.2522464534,3896145.7266853526,2470781.0458938577,398373.1476647977,33470197.35817959,305546.8908609218
