SEMANA,ANO,country,state,city,count,idx_city,Latitude,Longitude,date,week
45,2013,colombia,antioquia,puerto nare la magdalena,1,COLOMBIA_ANTIOQUIA_PUERTO NARE (LA MAGDALENA ),6.1876653,-74.5828711,2013-11-17,17-11-2013
45,2013,colombia,antioquia,puerto triunfo,1,COLOMBIA_ANTIOQUIA_PUERTO TRIUNFO,5.8689335,-74.6407965,2013-11-17,17-11-2013
45,2013,colombia,antioquia,remedios,1,COLOMBIA_ANTIOQUIA_REMEDIOS,7.0285327,-74.695191,2013-11-17,17-11-2013
45,2013,colombia,antioquia,retiro,1,COLOMBIA_ANTIOQUIA_RETIRO,6.0572745,-75.502611,2013-11-17,17-11-2013
45,2013,colombia,antioquia,san jeronimo,1,COLOMBIA_ANTIOQUIA_SAN JERONIMO,6.4427228,-75.727937,2013-11-17,17-11-2013
45,2013,colombia,antioquia,san luis,1,COLOMBIA_ANTIOQUIA_SAN LUIS,6.0428128,-74.9944061,2013-11-17,17-11-2013
45,2013,colombia,antioquia,san pedro de uraba,3,COLOMBIA_ANTIOQUIA_SAN PEDRO DE URABA,8.2778883,-76.3830793,2013-11-17,17-11-2013
45,2013,colombia,antioquia,vegachi,1,COLOMBIA_ANTIOQUIA_VEGACHI,6.861337150000001,-74.72346438150106,2013-11-17,17-11-2013
45,2013,colombia,antioquia,yolombo,1,COLOMBIA_ANTIOQUIA_YOLOMBO,6.5981185,-75.0108088,2013-11-17,17-11-2013
45,2013,colombia,arauca,arauca municipio desconocido,1,COLOMBIA_ARAUCA_* ARAUCA. MUNICIPIO DESCONOCIDO,,,2013-11-17,17-11-2013
45,2013,colombia,arauca,arauca,5,COLOMBIA_ARAUCA_ARAUCA,7.0851994,-70.7577762,2013-11-17,17-11-2013
45,2013,colombia,arauca,arauquita,3,COLOMBIA_ARAUCA_ARAUQUITA,6.7915761,-71.30011620944455,2013-11-17,17-11-2013
45,2013,colombia,arauca,fortul,1,COLOMBIA_ARAUCA_FORTUL,6.7928481,-71.7743907,2013-11-17,17-11-2013
45,2013,colombia,arauca,puerto rondon,2,COLOMBIA_ARAUCA_PUERTO RONDON,6.2777051,-71.0999647,2013-11-17,17-11-2013
45,2013,colombia,arauca,saravena,6,COLOMBIA_ARAUCA_SARAVENA,6.9068188,-71.83613345742756,2013-11-17,17-11-2013
45,2013,colombia,arauca,tame,3,COLOMBIA_ARAUCA_TAME,6.4615077,-71.7245069,2013-11-17,17-11-2013
45,2013,colombia,atlantico,baranoa,2,COLOMBIA_ATLANTICO_BARANOA,10.7935815,-74.9152164,2013-11-17,17-11-2013
45,2013,colombia,atlantico,barranquilla,70,COLOMBIA_ATLANTICO_BARRANQUILLA,11.0101922,-74.8231794084391,2013-11-17,17-11-2013
45,2013,colombia,atlantico,galapa,3,COLOMBIA_ATLANTICO_GALAPA,10.8968665,-74.8859608,2013-11-17,17-11-2013
45,2013,colombia,atlantico,malambo,6,COLOMBIA_ATLANTICO_MALAMBO,10.8653387,-74.7746194,2013-11-17,17-11-2013
45,2013,colombia,atlantico,manati,1,COLOMBIA_ATLANTICO_MANATI,10.4470319,-74.9594166,2013-11-17,17-11-2013
45,2013,colombia,atlantico,polo nuevo,3,COLOMBIA_ATLANTICO_POLO NUEVO,,,2013-11-17,17-11-2013
45,2013,colombia,atlantico,ponedera,3,COLOMBIA_ATLANTICO_PONEDERA,10.6396006,-74.7501675,2013-11-17,17-11-2013
45,2013,colombia,atlantico,repelon,1,COLOMBIA_ATLANTICO_REPELON,10.4950081,-75.1244823,2013-11-17,17-11-2013
45,2013,colombia,atlantico,sabanagrande,1,COLOMBIA_ATLANTICO_SABANAGRANDE,10.80408175,-74.77445095710297,2013-11-17,17-11-2013
45,2013,colombia,atlantico,sabanalarga,5,COLOMBIA_ATLANTICO_SABANALARGA,10.6307159,-74.9209378,2013-11-17,17-11-2013
45,2013,colombia,atlantico,santo tomas,1,COLOMBIA_ATLANTICO_SANTO TOMAS,10.760241,-74.7561781,2013-11-17,17-11-2013
45,2013,colombia,atlantico,soledad,11,COLOMBIA_ATLANTICO_SOLEDAD,10.9149593,-74.7821054,2013-11-17,17-11-2013
45,2013,colombia,bogota,bogota,1,COLOMBIA_BOGOTA_BOGOTA,4.6533816,-74.0836333,2013-11-17,17-11-2013
45,2013,colombia,bolivar,arjona,1,COLOMBIA_BOLIVAR_ARJONA,10.2534632,-75.3427213,2013-11-17,17-11-2013
45,2013,colombia,bolivar,barranco de loba,2,COLOMBIA_BOLIVAR_BARRANCO DE LOBA,8.944353,-74.1058201,2013-11-17,17-11-2013
45,2013,colombia,bolivar,cartagena,38,COLOMBIA_BOLIVAR_CARTAGENA,10.4265566,-75.5441671,2013-11-17,17-11-2013
45,2013,colombia,bolivar,el carmen de bolivar,1,COLOMBIA_BOLIVAR_EL CARMEN DE BOLIVAR,9.7169432,-75.1221847,2013-11-17,17-11-2013
45,2013,colombia,bolivar,hatillo de loba,1,COLOMBIA_BOLIVAR_HATILLO DE LOBA,8.9566235,-74.0770262,2013-11-17,17-11-2013
45,2013,colombia,bolivar,magangue,5,COLOMBIA_BOLIVAR_MAGANGUE,9.2412097,-74.7567413,2013-11-17,17-11-2013
45,2013,colombia,bolivar,mahates,1,COLOMBIA_BOLIVAR_MAHATES,10.234262,-75.186894,2013-11-17,17-11-2013
45,2013,colombia,bolivar,mompos,1,COLOMBIA_BOLIVAR_MOMPOS,9.2426345,-74.4262293,2013-11-17,17-11-2013
45,2013,colombia,bolivar,morales,1,COLOMBIA_BOLIVAR_MORALES,8.2763913,-73.8680272,2013-11-17,17-11-2013
45,2013,colombia,bolivar,rio viejo,3,COLOMBIA_BOLIVAR_RIO VIEJO,8.5869742,-73.8388939,2013-11-17,17-11-2013
45,2013,colombia,bolivar,san martin de loba,1,COLOMBIA_BOLIVAR_SAN MARTIN DE LOBA,8.9370479,-74.038373,2013-11-17,17-11-2013
45,2013,colombia,bolivar,santa rosa,1,COLOMBIA_BOLIVAR_SANTA ROSA,9.2830285,-74.7498834,2013-11-17,17-11-2013
45,2013,colombia,bolivar,santa rosa del sur,9,COLOMBIA_BOLIVAR_SANTA ROSA DEL SUR,7.9635222,-74.0506379,2013-11-17,17-11-2013
45,2013,colombia,bolivar,simiti,1,COLOMBIA_BOLIVAR_SIMITI,7.9551827,-73.9449234,2013-11-17,17-11-2013
45,2013,colombia,bolivar,tiquisio puerto rico,2,COLOMBIA_BOLIVAR_TIQUISIO (PUERTO RICO),8.5560603,-74.2631684,2013-11-17,17-11-2013
45,2013,colombia,bolivar,turbaco,1,COLOMBIA_BOLIVAR_TURBACO,10.3305871,-75.4127345,2013-11-17,17-11-2013
45,2013,colombia,bolivar,turbana,2,COLOMBIA_BOLIVAR_TURBANA,10.233115999999999,-75.448718562246,2013-11-17,17-11-2013
45,2013,colombia,boyaca,cubara,2,COLOMBIA_BOYACA_CUBARA,7.0020076,-72.1089218,2013-11-17,17-11-2013
45,2013,colombia,boyaca,moniquira,3,COLOMBIA_BOYACA_MONIQUIRA,5.8763096,-73.5732077,2013-11-17,17-11-2013
45,2013,colombia,boyaca,muzo,1,COLOMBIA_BOYACA_MUZO,5.5321291,-74.1027796,2013-11-17,17-11-2013
45,2013,colombia,boyaca,paya,1,COLOMBIA_BOYACA_PAYA,5.65292525,-72.37592148995437,2013-11-17,17-11-2013
45,2013,colombia,boyaca,puerto boyaca,3,COLOMBIA_BOYACA_PUERTO BOYACA,5.9756376,-74.5882837,2013-11-17,17-11-2013
45,2013,colombia,boyaca,soata,1,COLOMBIA_BOYACA_SOATA,6.3218894,-72.70097148679578,2013-11-17,17-11-2013
45,2013,colombia,boyaca,socota,1,COLOMBIA_BOYACA_SOCOTA,6.0412437,-72.6365858,2013-11-17,17-11-2013
45,2013,colombia,caldas,chinchina,2,COLOMBIA_CALDAS_CHINCHINA,4.9830232,-75.6054129,2013-11-17,17-11-2013
45,2013,colombia,caldas,la dorada,6,COLOMBIA_CALDAS_LA DORADA,5.4457655,-74.6618458,2013-11-17,17-11-2013
45,2013,colombia,caldas,manizales,1,COLOMBIA_CALDAS_MANIZALES,5.0743694,-75.50811667440546,2013-11-17,17-11-2013
45,2013,colombia,caldas,samana,1,COLOMBIA_CALDAS_SAMANA,5.4127804,-74.992031,2013-11-17,17-11-2013
45,2013,colombia,caldas,victoria,1,COLOMBIA_CALDAS_VICTORIA,5.3167944,-74.9120079,2013-11-17,17-11-2013
45,2013,colombia,caldas,viterbo,1,COLOMBIA_CALDAS_VITERBO,5.0618565,-75.8734996,2013-11-17,17-11-2013
45,2013,colombia,caqueta,cartagena del chaira,1,COLOMBIA_CAQUETA_CARTAGENA DEL CHAIRA,1.3345179,-74.8414067,2013-11-17,17-11-2013
45,2013,colombia,caqueta,curillo,1,COLOMBIA_CAQUETA_CURILLO,1.0326931,-75.9193814,2013-11-17,17-11-2013
45,2013,colombia,caqueta,florencia,10,COLOMBIA_CAQUETA_FLORENCIA,1.6158666,-75.6143045,2013-11-17,17-11-2013
45,2013,colombia,caqueta,milan,1,COLOMBIA_CAQUETA_MILAN,1.2900867,-75.5076247,2013-11-17,17-11-2013
45,2013,colombia,caqueta,puerto rico,1,COLOMBIA_CAQUETA_PUERTO RICO,1.909392,-75.1530969,2013-11-17,17-11-2013
45,2013,colombia,caqueta,san vicente del caguan,3,COLOMBIA_CAQUETA_SAN VICENTE DEL CAGUAN,2.1131213,-74.7697347,2013-11-17,17-11-2013
45,2013,colombia,casanare,aguazul,2,COLOMBIA_CASANARE_AGUAZUL,5.1708408,-72.550846,2013-11-17,17-11-2013
45,2013,colombia,casanare,paz de ariporo,2,COLOMBIA_CASANARE_PAZ DE ARIPORO,5.8815393,-71.892938,2013-11-17,17-11-2013
45,2013,colombia,casanare,pore,1,COLOMBIA_CASANARE_PORE,5.727473,-71.9928398,2013-11-17,17-11-2013
45,2013,colombia,casanare,sabanalarga,1,COLOMBIA_CASANARE_SABANALARGA,4.8564547,-73.0390642,2013-11-17,17-11-2013
45,2013,colombia,casanare,san luis de palenque,1,COLOMBIA_CASANARE_SAN LUIS DE PALENQUE,5.422039,-71.7314386,2013-11-17,17-11-2013
45,2013,colombia,casanare,tauramena,3,COLOMBIA_CASANARE_TAURAMENA,5.013414,-72.7507084,2013-11-17,17-11-2013
45,2013,colombia,casanare,yopal,15,COLOMBIA_CASANARE_YOPAL,5.3356662,-72.3936931,2013-11-17,17-11-2013
45,2013,colombia,cauca,caloto,1,COLOMBIA_CAUCA_CALOTO,3.0336985,-76.4085199,2013-11-17,17-11-2013
45,2013,colombia,cauca,guachene,1,COLOMBIA_CAUCA_GUACHENÈ,3.1323331,-76.3916018,2013-11-17,17-11-2013
45,2013,colombia,cauca,mercaderes,1,COLOMBIA_CAUCA_MERCADERES,1.7984873,-77.1610748,2013-11-17,17-11-2013
45,2013,colombia,cauca,popayan,1,COLOMBIA_CAUCA_POPAYAN,2.4422295,-76.6072368,2013-11-17,17-11-2013
45,2013,colombia,cauca,santander de quilichao,1,COLOMBIA_CAUCA_SANTANDER DE QUILICHAO,3.0075752,-76.4856531,2013-11-17,17-11-2013
45,2013,colombia,cesar,aguachica,1,COLOMBIA_CESAR_AGUACHICA,8.309416,-73.603699,2013-11-17,17-11-2013
45,2013,colombia,cesar,bosconia,5,COLOMBIA_CESAR_BOSCONIA,9.928444899999999,-73.85871452915472,2013-11-17,17-11-2013
45,2013,colombia,cesar,chimichagua,1,COLOMBIA_CESAR_CHIMICHAGUA,9.2576662,-73.8126883,2013-11-17,17-11-2013
45,2013,colombia,cesar,chiriguana,1,COLOMBIA_CESAR_CHIRIGUANA,9.3636401,-73.6016974,2013-11-17,17-11-2013
45,2013,colombia,cesar,gamarra,1,COLOMBIA_CESAR_GAMARRA,8.32013985,-73.71478502643384,2013-11-17,17-11-2013
45,2013,colombia,cesar,la jagua de ibirico,2,COLOMBIA_CESAR_LA JAGUA DE IBIRICO,9.5613975,-73.3328147,2013-11-17,17-11-2013
45,2013,colombia,cesar,san alberto,1,COLOMBIA_CESAR_SAN ALBERTO,7.7611095,-73.3932831,2013-11-17,17-11-2013
45,2013,colombia,cesar,san martin,2,COLOMBIA_CESAR_SAN MARTIN,8.0019296,-73.5121466,2013-11-17,17-11-2013
45,2013,colombia,cesar,valledupar,6,COLOMBIA_CESAR_VALLEDUPAR,10.4651733,-73.2529512,2013-11-17,17-11-2013
45,2013,colombia,cordoba,cerete,2,COLOMBIA_CORDOBA_CERETE,8.8852282,-75.7922421,2013-11-17,17-11-2013
45,2013,colombia,cordoba,lorica,2,COLOMBIA_CORDOBA_LORICA,9.2394583,-75.8139786,2013-11-17,17-11-2013
45,2013,colombia,cordoba,momil,1,COLOMBIA_CORDOBA_MOMIL,9.2377862,-75.6763936,2013-11-17,17-11-2013
45,2013,colombia,cordoba,montelibano,1,COLOMBIA_CORDOBA_MONTELIBANO,7.9800534,-75.4167198,2013-11-17,17-11-2013
45,2013,colombia,cordoba,monteria,7,COLOMBIA_CORDOBA_MONTERIA,8.7509361,-75.8786806,2013-11-17,17-11-2013
45,2013,colombia,cordoba,planeta rica,1,COLOMBIA_CORDOBA_PLANETA RICA,8.4076739,-75.5840456,2013-11-17,17-11-2013
45,2013,colombia,cordoba,san antero,1,COLOMBIA_CORDOBA_SAN ANTERO,9.35585,-75.78632101255195,2013-11-17,17-11-2013
45,2013,colombia,cordoba,san pelayo,3,COLOMBIA_CORDOBA_SAN PELAYO,8.9920713,-75.90462715586233,2013-11-17,17-11-2013
45,2013,colombia,cordoba,tierralta,1,COLOMBIA_CORDOBA_TIERRALTA,8.171791,-76.0601328,2013-11-17,17-11-2013
45,2013,colombia,cordoba,valencia,1,COLOMBIA_CORDOBA_VALENCIA,8.1995857,-76.20309098658663,2013-11-17,17-11-2013
45,2013,colombia,cundinamarca,cundinamarca municipio desconocido,1,COLOMBIA_CUNDINAMARCA_* CUNDINAMARCA. MUNICIPIO DESCONOCIDO,,,2013-11-17,17-11-2013
45,2013,colombia,cundinamarca,arbelaez,1,COLOMBIA_CUNDINAMARCA_ARBELAEZ,4.2727954,-74.4159802,2013-11-17,17-11-2013
45,2013,colombia,cundinamarca,cachipay,1,COLOMBIA_CUNDINAMARCA_CACHIPAY,4.728267649999999,-74.46097767305267,2013-11-17,17-11-2013
45,2013,colombia,cundinamarca,el colegio,1,COLOMBIA_CUNDINAMARCA_EL COLEGIO,4.5802618,-74.442374,2013-11-17,17-11-2013
45,2013,colombia,cundinamarca,fusagasuga,3,COLOMBIA_CUNDINAMARCA_FUSAGASUGA,4.3247005000000005,-74.39135684787772,2013-11-17,17-11-2013
45,2013,colombia,cundinamarca,girardot,7,COLOMBIA_CUNDINAMARCA_GIRARDOT,4.306643,-74.8015665,2013-11-17,17-11-2013
45,2013,colombia,cundinamarca,guaduas,1,COLOMBIA_CUNDINAMARCA_GUADUAS,5.0674669,-74.5950774,2013-11-17,17-11-2013
45,2013,colombia,cundinamarca,la mesa,3,COLOMBIA_CUNDINAMARCA_LA MESA,4.6321316,-74.4629388,2013-11-17,17-11-2013
45,2013,colombia,cundinamarca,la pena,1,COLOMBIA_CUNDINAMARCA_LA PEÑA,5.1976554,-74.3941494,2013-11-17,17-11-2013
45,2013,colombia,cundinamarca,la vega,3,COLOMBIA_CUNDINAMARCA_LA VEGA,4.9997123,-74.3395223,2013-11-17,17-11-2013
45,2013,colombia,cundinamarca,medina,2,COLOMBIA_CUNDINAMARCA_MEDINA,4.510562,-73.3507441,2013-11-17,17-11-2013
45,2013,colombia,cundinamarca,nilo,5,COLOMBIA_CUNDINAMARCA_NILO,4.3065906,-74.6197608,2013-11-17,17-11-2013
45,2013,colombia,cundinamarca,pacho,1,COLOMBIA_CUNDINAMARCA_PACHO,5.1301473,-74.1583128,2013-11-17,17-11-2013
45,2013,colombia,cundinamarca,paratebueno,2,COLOMBIA_CUNDINAMARCA_PARATEBUENO,4.3765197,-73.2125493,2013-11-17,17-11-2013
45,2013,colombia,cundinamarca,puerto salgar,1,COLOMBIA_CUNDINAMARCA_PUERTO SALGAR,5.4636898,-74.6501244,2013-11-17,17-11-2013
45,2013,colombia,cundinamarca,tocaima,3,COLOMBIA_CUNDINAMARCA_TOCAIMA,4.4579274,-74.6342234,2013-11-17,17-11-2013
45,2013,colombia,cundinamarca,villeta,2,COLOMBIA_CUNDINAMARCA_VILLETA,5.0112575,-74.4702304,2013-11-17,17-11-2013
45,2013,colombia,guajira,barrancas,7,COLOMBIA_GUAJIRA_BARRANCAS,10.9541684,-72.7888637,2013-11-17,17-11-2013
45,2013,colombia,guajira,dibulla,3,COLOMBIA_GUAJIRA_DIBULLA,11.2722465,-73.3114396,2013-11-17,17-11-2013
45,2013,colombia,guajira,el molino,3,COLOMBIA_GUAJIRA_EL MOLINO,10.6284107,-72.87309324366868,2013-11-17,17-11-2013
45,2013,colombia,guajira,fonseca,2,COLOMBIA_GUAJIRA_FONSECA,10.7773005,-72.7985609,2013-11-17,17-11-2013
45,2013,colombia,guajira,hatonuevo,1,COLOMBIA_GUAJIRA_HATONUEVO,11.0675576,-72.7600808,2013-11-17,17-11-2013
45,2013,colombia,guajira,maicao,15,COLOMBIA_GUAJIRA_MAICAO,11.3773054,-72.2387633,2013-11-17,17-11-2013
45,2013,colombia,guajira,manaure,3,COLOMBIA_GUAJIRA_MANAURE,11.7771128,-72.4469366,2013-11-17,17-11-2013
45,2013,colombia,guajira,riohacha,12,COLOMBIA_GUAJIRA_RIOHACHA,11.236191300000002,-72.88204560476245,2013-11-17,17-11-2013
45,2013,colombia,guajira,san juan del cesar,1,COLOMBIA_GUAJIRA_SAN JUAN DEL CESAR,10.7735312,-73.0019165,2013-11-17,17-11-2013
45,2013,colombia,guajira,uribia,2,COLOMBIA_GUAJIRA_URIBIA,11.7148608,-72.265783,2013-11-17,17-11-2013
45,2013,colombia,guaviare,san jose del guaviare,3,COLOMBIA_GUAVIARE_SAN JOSE DEL GUAVIARE,2.5716141,-72.6426515,2013-11-17,17-11-2013
45,2013,colombia,huila,aipe,2,COLOMBIA_HUILA_AIPE,3.2223559,-75.239962,2013-11-17,17-11-2013
45,2013,colombia,huila,algeciras,3,COLOMBIA_HUILA_ALGECIRAS,2.5046806000000004,-75.30394808020054,2013-11-17,17-11-2013
45,2013,colombia,huila,baraya,1,COLOMBIA_HUILA_BARAYA,3.0892735,-74.94483496007308,2013-11-17,17-11-2013
45,2013,colombia,huila,campoalegre,2,COLOMBIA_HUILA_CAMPOALEGRE,2.6851032,-75.3263227,2013-11-17,17-11-2013
45,2013,colombia,huila,garzon,3,COLOMBIA_HUILA_GARZON,2.1960126,-75.6274845,2013-11-17,17-11-2013
45,2013,colombia,huila,guadalupe,1,COLOMBIA_HUILA_GUADALUPE,2.0248785,-75.7564049,2013-11-17,17-11-2013
45,2013,colombia,huila,hobo,3,COLOMBIA_HUILA_HOBO,2.5811045,-75.4494997,2013-11-17,17-11-2013
45,2013,colombia,huila,iquira,2,COLOMBIA_HUILA_IQUIRA,2.6499277,-75.6352082,2013-11-17,17-11-2013
45,2013,colombia,huila,neiva,33,COLOMBIA_HUILA_NEIVA,2.9257038,-75.2893937,2013-11-17,17-11-2013
45,2013,colombia,huila,pitalito,2,COLOMBIA_HUILA_PITALITO,1.8171632,-76.10213621847218,2013-11-17,17-11-2013
45,2013,colombia,huila,rivera,2,COLOMBIA_HUILA_RIVERA,2.7776396,-75.2572183,2013-11-17,17-11-2013
45,2013,colombia,huila,santa maria,1,COLOMBIA_HUILA_SANTA MARIA,2.9374927,-75.5867503,2013-11-17,17-11-2013
45,2013,colombia,huila,tesalia,1,COLOMBIA_HUILA_TESALIA,2.4855806,-75.7273303,2013-11-17,17-11-2013
45,2013,colombia,huila,timana,2,COLOMBIA_HUILA_TIMANA,1.95016885,-75.92657973750607,2013-11-17,17-11-2013
45,2013,colombia,magdalena,magdalena municipio desconocido,1,COLOMBIA_MAGDALENA_* MAGDALENA. MUNICIPIO DESCONOCIDO,,,2013-11-17,17-11-2013
45,2013,colombia,magdalena,chivolo,1,COLOMBIA_MAGDALENA_CHIVOLO,10.0269357,-74.6208028,2013-11-17,17-11-2013
45,2013,colombia,magdalena,cienaga,4,COLOMBIA_MAGDALENA_CIENAGA,11.0062433,-74.241022,2013-11-17,17-11-2013
45,2013,colombia,magdalena,el banco,2,COLOMBIA_MAGDALENA_EL BANCO,9.0049173,-73.9738472,2013-11-17,17-11-2013
45,2013,colombia,magdalena,fundacion,1,COLOMBIA_MAGDALENA_FUNDACION,10.5155669,-74.1901088,2013-11-17,17-11-2013
45,2013,colombia,magdalena,nueva granada,1,COLOMBIA_MAGDALENA_NUEVA GRANADA,9.8018198,-74.3923786,2013-11-17,17-11-2013
45,2013,colombia,magdalena,pivijay,1,COLOMBIA_MAGDALENA_PIVIJAY,10.4654031,-74.6169599,2013-11-17,17-11-2013
45,2013,colombia,magdalena,santa martha,26,COLOMBIA_MAGDALENA_SANTA MARTHA,11.1486749,-74.11324,2013-11-17,17-11-2013
45,2013,colombia,magdalena,tenerife,1,COLOMBIA_MAGDALENA_TENERIFE,9.9003487,-74.8589973,2013-11-17,17-11-2013
45,2013,colombia,meta,meta municipio desconocido,1,COLOMBIA_META_* META. MUNICIPIO DESCONOCIDO,,,2013-11-17,17-11-2013
45,2013,colombia,meta,acacias,3,COLOMBIA_META_ACACIAS,3.9887317,-73.767432,2013-11-17,17-11-2013
45,2013,colombia,meta,cubarral,1,COLOMBIA_META_CUBARRAL,3.7943159,-73.8390382,2013-11-17,17-11-2013
45,2013,colombia,meta,el castillo,1,COLOMBIA_META_EL CASTILLO,3.5647959,-73.7942913,2013-11-17,17-11-2013
45,2013,colombia,meta,fuente de oro,1,COLOMBIA_META_FUENTE DE ORO,3.3929567,-73.59736043513638,2013-11-17,17-11-2013
45,2013,colombia,meta,granada,3,COLOMBIA_META_GRANADA,3.548259,-73.7051174,2013-11-17,17-11-2013
45,2013,colombia,meta,la macarena,2,COLOMBIA_META_LA MACARENA,2.1833828,-73.7857879,2013-11-17,17-11-2013
45,2013,colombia,meta,puerto lopez,3,COLOMBIA_META_PUERTO LOPEZ,4.0891674,-72.96059024775572,2013-11-17,17-11-2013
45,2013,colombia,meta,san juan de arama,1,COLOMBIA_META_SAN JUAN DE ARAMA,3.3712076,-73.8721934,2013-11-17,17-11-2013
45,2013,colombia,meta,san martin,1,COLOMBIA_META_SAN MARTIN,3.6943897,-73.6952914,2013-11-17,17-11-2013
45,2013,colombia,meta,villavicencio,40,COLOMBIA_META_VILLAVICENCIO,4.1347644,-73.6201517,2013-11-17,17-11-2013
45,2013,colombia,meta,vistahermosa,1,COLOMBIA_META_VISTAHERMOSA,3.11607085,-73.74460658467147,2013-11-17,17-11-2013
45,2013,colombia,narino,samaniego,7,COLOMBIA_NARIÑO_SAMANIEGO,1.3385009,-77.5929381,2013-11-17,17-11-2013
45,2013,colombia,narino,tumaco,2,COLOMBIA_NARIÑO_TUMACO,1.8061434,-78.7635572,2013-11-17,17-11-2013
45,2013,colombia,norte santander,bucarasica,1,COLOMBIA_NORTE SANTANDER_BUCARASICA,8.0394871,-72.8669475,2013-11-17,17-11-2013
45,2013,colombia,norte santander,chinacota,1,COLOMBIA_NORTE SANTANDER_CHINACOTA,7.6084113,-72.6002682,2013-11-17,17-11-2013
45,2013,colombia,norte santander,cucuta,51,COLOMBIA_NORTE SANTANDER_CUCUTA,8.131792075077092,-72.8867588702224,2013-11-17,17-11-2013
45,2013,colombia,norte santander,el tarra,1,COLOMBIA_NORTE SANTANDER_EL TARRA,8.6145368,-73.0330358,2013-11-17,17-11-2013
45,2013,colombia,norte santander,el zulia,1,COLOMBIA_NORTE SANTANDER_EL ZULIA,8.09548865,-72.64637754651707,2013-11-17,17-11-2013
45,2013,colombia,norte santander,los patios,6,COLOMBIA_NORTE SANTANDER_LOS PATIOS,7.8342202,-72.5059128,2013-11-17,17-11-2013
45,2013,colombia,norte santander,ocana,8,COLOMBIA_NORTE SANTANDER_OCAÑA,8.107919522660925,-72.8069503250875,2013-11-17,17-11-2013
45,2013,colombia,norte santander,puerto santander,1,COLOMBIA_NORTE SANTANDER_PUERTO SANTANDER,8.3546568,-72.4145867,2013-11-17,17-11-2013
45,2013,colombia,norte santander,sardinata,1,COLOMBIA_NORTE SANTANDER_SARDINATA,8.084097,-72.8000665,2013-11-17,17-11-2013
45,2013,colombia,norte santander,tibu,2,COLOMBIA_NORTE SANTANDER_TIBU,8.6371362,-72.7344612,2013-11-17,17-11-2013
45,2013,colombia,norte santander,villa del rosario,6,COLOMBIA_NORTE SANTANDER_VILLA DEL ROSARIO,7.8318933,-72.4717181,2013-11-17,17-11-2013
45,2013,colombia,putumayo,putumayo municipio desconocido,1,COLOMBIA_PUTUMAYO_* PUTUMAYO. MUNICIPIO DESCONOCIDO,,,2013-11-17,17-11-2013
45,2013,colombia,putumayo,mocoa,1,COLOMBIA_PUTUMAYO_MOCOA,1.1466295,-76.6482327,2013-11-17,17-11-2013
45,2013,colombia,putumayo,puerto asis,2,COLOMBIA_PUTUMAYO_PUERTO ASIS,0.4979751,-76.4951418,2013-11-17,17-11-2013
45,2013,colombia,putumayo,puerto guzman,1,COLOMBIA_PUTUMAYO_PUERTO GUZMAN,0.9648984,-76.407834,2013-11-17,17-11-2013
45,2013,colombia,putumayo,puerto leguizamo,4,COLOMBIA_PUTUMAYO_PUERTO LEGUIZAMO,-0.1949861,-74.7806975,2013-11-17,17-11-2013
45,2013,colombia,quindio,armenia,4,COLOMBIA_QUINDIO_ARMENIA,4.536307,-75.6723751,2013-11-17,17-11-2013
45,2013,colombia,quindio,calarca,1,COLOMBIA_QUINDIO_CALARCA,4.5305516,-75.6406048,2013-11-17,17-11-2013
45,2013,colombia,quindio,circasia,1,COLOMBIA_QUINDIO_CIRCASIA,4.6075667,-75.66670665407705,2013-11-17,17-11-2013
45,2013,colombia,risaralda,dosquebradas,2,COLOMBIA_RISARALDA_DOSQUEBRADAS,4.8339551,-75.6713013,2013-11-17,17-11-2013
45,2013,colombia,risaralda,la virginia,3,COLOMBIA_RISARALDA_LA VIRGINIA,4.8995993,-75.8825661,2013-11-17,17-11-2013
45,2013,colombia,risaralda,pereira,5,COLOMBIA_RISARALDA_PEREIRA,4.7854606,-75.7883220137654,2013-11-17,17-11-2013
45,2013,colombia,san andres,san andres,1,COLOMBIA_SAN ANDRES_SAN ANDRES,12.537597850000001,-81.72041550499901,2013-11-17,17-11-2013
45,2013,colombia,santander,santander municipio desconocido,1,COLOMBIA_SANTANDER_* SANTANDER. MUNICIPIO DESCONOCIDO,,,2013-11-17,17-11-2013
45,2013,colombia,santander,barbosa,1,COLOMBIA_SANTANDER_BARBOSA,5.9326035,-73.6124368,2013-11-17,17-11-2013
45,2013,colombia,santander,barrancabermeja,23,COLOMBIA_SANTANDER_BARRANCABERMEJA,7.0673313,-73.8525627,2013-11-17,17-11-2013
45,2013,colombia,santander,bucaramanga,32,COLOMBIA_SANTANDER_BUCARAMANGA,7.16698415,-73.1047294009737,2013-11-17,17-11-2013
45,2013,colombia,santander,charala,2,COLOMBIA_SANTANDER_CHARALA,6.2881742,-73.148289,2013-11-17,17-11-2013
45,2013,colombia,santander,chima,3,COLOMBIA_SANTANDER_CHIMA,6.3443969,-73.3727428,2013-11-17,17-11-2013
45,2013,colombia,santander,cimitarra,1,COLOMBIA_SANTANDER_CIMITARRA,6.3145415,-73.9496809,2013-11-17,17-11-2013
45,2013,colombia,santander,confines,1,COLOMBIA_SANTANDER_CONFINES,6.3559746,-73.2409632,2013-11-17,17-11-2013
45,2013,colombia,santander,coromoro,1,COLOMBIA_SANTANDER_COROMORO,6.24050595,-72.99173070370512,2013-11-17,17-11-2013
