SEMANA,ANO,idx,count,DATE
1,2016,ESE CENTRO DE SALUD SAN MIGUEL_SANTANDER_SAN MIGUEL,1,2016-01-04
1,2016,ESE CENTRO DE SALUD SANTA LUCIA_SUCRE_BUENAVISTA,2,2016-01-04
1,2016,ESE CENTRO DE SALUD SANTANA_BOYACA_SANTANA,1,2016-01-04
1,2016,ESE HOSPITAL NUESTRA SEÑORA DE LOS REMEDIOS_GUAJIRA_MANAURE,1,2016-01-04
1,2016,ESE HOSPITAL NUESTRA SEÑORA DE LOS REMEDIOS_GUAJIRA_RIOHACHA,4,2016-01-04
1,2016,ESE HOSPITAL NUESTRA SEÑORA DEL CARMEN_MAGDALENA_GUAMAL,2,2016-01-04
1,2016,ESE HOSPITAL PRIMER NIVEL DE GRANADA_META_GRANADA,1,2016-01-04
1,2016,ESE HOSPITAL REGIONAL DE SOGAMOSO_CUNDINAMARCA_UTICA,1,2016-01-04
1,2016,ESE HOSPITAL SAGRADO CORAZON DE JESUS_CORDOBA_VALENCIA,1,2016-01-04
1,2016,ESE HOSPITAL SAN BARTOLOME CAPITANEJO_SANTANDER_CAPITANEJO,1,2016-01-04
1,2016,ESE HOSPITAL SAN CARLOS_HUILA_AIPE,1,2016-01-04
1,2016,ESE HOSPITAL SAN CRISTOBAL_MAGDALENA_CIENAGA,2,2016-01-04
1,2016,ESE HOSPITAL SAN FRANCISCO DE ASIS DE PALERMO_HUILA_PALERMO,6,2016-01-04
1,2016,ESE HOSPITAL SAN JOSE DE TIERRALTA_CORDOBA_TIERRALTA,5,2016-01-04
1,2016,ESE HOSPITAL SAN JOSE_CALDAS_VITERBO,1,2016-01-04
1,2016,ESE HOSPITAL SAN JUAN DE DIOS DE PAMPLONA_CESAR_AGUACHICA,1,2016-01-04
1,2016,ESE HOSPITAL SAN JUAN DE DIOS DE PAMPLONA_NORTE SANTANDER_CUCUTA,3,2016-01-04
1,2016,ESE HOSPITAL SAN MARTIN_CESAR_ASTREA,2,2016-01-04
1,2016,ESE HOSPITAL NIÑO JESUS DE BARRANQUILLA_ATLANTICO_GALAPA,1,2016-01-04
1,2016,ESE HOSPITAL MARIA INMACULADA_CAQUETA_CARTAGENA DEL CHAIRA,1,2016-01-04
1,2016,ESE HOSPITAL MANUEL ELKIN PATARROYO_GUAJIRA_MAICAO,1,2016-01-04
1,2016,ESE HOSPITAL LUISA SANTIAGA MARQUEZ IGUARAN_MAGDALENA_ARACATACA,2,2016-01-04
1,2016,ESE CENTRO DE SALUD SIACHOQUE_HUILA_NEIVA,1,2016-01-04
1,2016,ESE CEO CENTRO DE SALUD IPC ZONA SUR_HUILA_NEIVA,3,2016-01-04
1,2016,ESE CEO CENTRO DE SALUD SIETE DE AGOSTO_HUILA_NEIVA,2,2016-01-04
1,2016,ESE CLINICAS ALTOS DE SAN VICENTE LTDA_ATLANTICO_BARRANQUILLA,18,2016-01-04
1,2016,ESE HOSPITAL 7 DE AGOSTO_MAGDALENA_PLATO,4,2016-01-04
1,2016,ESE HOSPITAL COMUNAL LAS MALVINAS_CAQUETA_FLORENCIA,1,2016-01-04
1,2016,ESE HOSPITAL DEPARTAMENTAL SAN ANTONIO MARMATO_CALDAS_MARMATO,1,2016-01-04
1,2016,ESE HOSPITAL SAN RAFAEL DE TUNJA_CAQUETA_FLORENCIA,1,2016-01-04
1,2016,ESE HOSPITAL EMIRO QUINTERO CAÑIZAREZ_NORTE SANTANDER_OCAÑA,1,2016-01-04
1,2016,ESE HOSPITAL JUAN LUIS LONDOÑOG_NORTE SANTANDER_EL ZULIA,6,2016-01-04
1,2016,ESE HOSPITAL LOCAL DE SAN ZENON_MAGDALENA_SAN ZENON,1,2016-01-04
1,2016,ESE HOSPITAL LOCAL DE TENERIFE_MAGDALENA_TENERIFE,6,2016-01-04
1,2016,ESE HOSPITAL LOCAL JORGE CRISTO SAHIUM VILLA DEL R_NORTE SANTANDER_VILLA DEL ROSARIO,9,2016-01-04
1,2016,ESE HOSPITAL LOCAL MONTELIBANO_CORDOBA_MONTELIBANO,22,2016-01-04
1,2016,ESE HOSPITAL LOCAL MUNICIPIO LOS PATIOS_NORTE SANTANDER_LOS PATIOS,7,2016-01-04
1,2016,ESE HOSPITAL LOCAL SITIONUEVO_MAGDALENA_SITIO NUEVO,2,2016-01-04
1,2016,ESE HOSPITAL INTEGRADO SABANA DE TORRES_SANTANDER_SABANA DE TORRES,1,2016-01-04
1,2016,INVERSIONES MÉDICAS DE LOS ANDES SAS_NORTE SANTANDER_CUCUTA,1,2016-01-04
1,2016,IPS UNIVERSITARIA SEDE PASO NUEVA VIDA_ATLANTICO_BARRANQUILLA,1,2016-01-04
1,2016,IPS CLINICA DIVINO NIÑO_NORTE SANTANDER_OCAÑA,2,2016-01-04
1,2016,SINERGIA GLOBAL EN SALUD SAS MURILLO_ATLANTICO_MALAMBO,1,2016-01-04
1,2016,SINERGIA GLOBAL EN SALUD SAS PEDRO DE HERREDIA_BOLIVAR_CARTAGENA,3,2016-01-04
1,2016,SINERGIA GLOBAL EN SALUD SAS UPREC BOYACA_ATLANTICO_BARRANQUILLA,1,2016-01-04
1,2016,SINERGIA GLOBAL EN SALUD SAS_CESAR_SAN ALBERTO,1,2016-01-04
1,2016,SINERGIA GLOBAL EN SALUD SAS_SANTANDER_BUCARAMANGA,2,2016-01-04
1,2016,SINERGIA GLOBAL EN SALUD SAS_SANTANDER_FLORIDABLANCA,1,2016-01-04
1,2016,SINERGIA GLOBAL EN SALUD SAS_SANTANDER_LEBRIJA,1,2016-01-04
1,2016,SINERGIA SALUD ATENCION  BASICA 12 DE OCTUBRE_CESAR_EL PASO,1,2016-01-04
1,2016,SINERGIA SALUD ATENCION  BASICA 12 DE OCTUBRE_CESAR_VALLEDUPAR,5,2016-01-04
1,2016,SINERGIA SALUD ATENCION BASICA CENTRO NEIVA_HUILA_NEIVA,32,2016-01-04
1,2016,SINERGIA SALUD ATENCION BASICA SOGAMOSO_NORTE SANTANDER_CUCUTA,1,2016-01-04
1,2016,SINERGIA SALUD UNIDAD BASICA FORD_SUCRE_SINCELEJO,7,2016-01-04
1,2016,SOCIEDAD CLINICA EMCOSALUD_HUILA_NEIVA,6,2016-01-04
1,2016,SOCIEDAD CLINICA IBEROAMERICA SAS_ATLANTICO_BARRANQUILLA,2,2016-01-04
1,2016,SOCIEDAD CLINICA PAMPLONA LTDA_CESAR_AGUACHICA,1,2016-01-04
1,2016,SINERGIA GLOBAL EN SALUD ALFONSO LOPEZ_CESAR_VALLEDUPAR,1,2016-01-04
1,2016,SOCIEDAD CLINICA PAMPLONA LTDA_NORTE SANTANDER_CUCUTA,3,2016-01-04
1,2016,SERVISALUD ALEF IPS_CORDOBA_MONTERIA,5,2016-01-04
1,2016,SERVICIOS ESPECIALES DE SALUD_TOLIMA_MARIQUITA,1,2016-01-04
1,2016,SALUD TOTAL EPS UUBC REINA CATALINA_ATLANTICO_BARRANQUILLA,1,2016-01-04
1,2016,SAN FAUSTINO_NORTE SANTANDER_CUCUTA,2,2016-01-04
1,2016,SAN MARTIN_NORTE SANTANDER_CUCUTA,2,2016-01-04
1,2016,SANIDAD POLICIA NACIONAL_NORTE SANTANDER_CUCUTA,41,2016-01-04
1,2016,SANIDAD POLICIA NACIONAL_NORTE SANTANDER_LOS PATIOS,3,2016-01-04
1,2016,SANIDAD POLICIA NACIONAL_NORTE SANTANDER_VILLA DEL ROSARIO,4,2016-01-04
1,2016,SECRETARIA DE SALUD DE MEDELLIN_ANTIOQUIA_MEDELLIN,1,2016-01-04
1,2016,SEDE PYP - ESE CAMU SANTA TERESITA_CORDOBA_LORICA,1,2016-01-04
1,2016,SEDE PYP ESE CAMU SANTA TERESITA_CORDOBA_LORICA,2,2016-01-04
1,2016,SERVICIO DE EMERGENCIAS REGIONAL SERVICIO DE AMBUL_RISARALDA_DOSQUEBRADAS,2,2016-01-04
1,2016,SERVICIOS DE SALUD IPS SURA SA LOS MOLINOS_ANTIOQUIA_MEDELLIN,1,2016-01-04
1,2016,SERVICIOS DE SALUD IPS SURAMERICANA MONTERREY_BOLIVAR_CARTAGENA,1,2016-01-04
1,2016,SERVICIOS DE SALUD IPS SURAMERICANA SA_VALLE_CALI,1,2016-01-04
1,2016,SERVICIOS ESPECIALES DE SALUD_HUILA_NEIVA,1,2016-01-04
1,2016,SERVICIOS ESPECIALES DE SALUD_RISARALDA_PEREIRA,1,2016-01-04
1,2016,SERVICIOS INTEGRALES DE SALUD DEL MAGDALENA SAS_MAGDALENA_SANTA MARTHA,1,2016-01-04
1,2016,SALUD TOTAL EPS SA_META_VILLAVICENCIO,3,2016-01-04
1,2016,SOMEFA DE IBAGUE S A_TOLIMA_IBAGUE,1,2016-01-04
1,2016,UAB LOPERENA SALUD TOTAL EPS SA_CESAR_VALLEDUPAR,1,2016-01-04
1,2016,UPREC UNIDAD DE PREVENCION CLINICA CUCUTA_NORTE SANTANDER_LOS PATIOS,3,2016-01-04
1,2016,UPSS CAMU CAMILO TORRES - EL AMPARO_CORDOBA_MONTERIA,1,2016-01-04
1,2016,UPSS CAMU CANTA CLARO - EL AMPARO_CORDOBA_MONTERIA,13,2016-01-04
1,2016,UPSS EDMUNDO LOPEZ - EL AMPARO_CORDOBA_MONTERIA,3,2016-01-04
1,2016,UPSS LOS GARZONES - EL AMPARO_CORDOBA_MONTERIA,1,2016-01-04
1,2016,UPSS SEIS DE MARZO EL AMPARO_CORDOBA_MONTERIA,1,2016-01-04
1,2016,UPSS SIMON BOLIVAR EL AMPARO_CORDOBA_MONTERIA,1,2016-01-04
1,2016,UPSS TRES PIEDRAS - EL AMPARO_CORDOBA_MONTERIA,4,2016-01-04
1,2016,UPSS VILA CIELO - EL AMPARO_CORDOBA_MONTERIA,1,2016-01-04
1,2016,UPSS VILLA MARGARITA - EL AMPARO_CORDOBA_MONTERIA,4,2016-01-04
1,2016,UUBC SANTA LUCIA SALUD TOTAL EPS CARTAGENA_BOLIVAR_CARTAGENA,1,2016-01-04
1,2016,VIRREY SOLIS UUBC AMERICAS-PUENTE ARANDA_TOLIMA_* TOLIMA. MUNICIPIO DESCONOCIDO,1,2016-01-04
1,2016,VIVA 1A IPS SA_TOLIMA_ESPINAL,1,2016-01-04
1,2016,ÁREA DE SANIDAD TOLIMA DETOL_TOLIMA_IBAGUE,4,2016-01-04
1,2016,EAT CENTRO MEDICO SANTA MARIA IPS_EXTERIOR_EXTERIOR_VENEZUELA,1,2016-01-04
1,2016,UPREC UNIDAD DE PREVENCION CLINICA CUCUTA_NORTE SANTANDER_CUCUTA,14,2016-01-04
1,2016,SOMESA LTDA CLINICA EL PRADO_MAGDALENA_SANTA MARTHA,1,2016-01-04
1,2016,UPREC SAN VICENTE SINERGIA GLOBAL SA_ATLANTICO_BARRANQUILLA,2,2016-01-04
1,2016,UNIDAD INTEGRAL EN SALUD BARRANQUILLA_ATLANTICO_SOLEDAD,1,2016-01-04
1,2016,UBA COOMEVA DEL SINU LTDA - CERETE_CORDOBA_MONTERIA,2,2016-01-04
1,2016,UBA VIHONCO SAS_NORTE SANTANDER_CUCUTA,1,2016-01-04
1,2016,UCI DUMIAN HOSPITAL UNIVERSITARIO_NORTE SANTANDER_CUCUTA,2,2016-01-04
1,2016,UIMIST_SANTANDER_BUCARAMANGA,1,2016-01-04
1,2016,UNIDAD BASICA LA LIBERTAD_NORTE SANTANDER_CUCUTA,12,2016-01-04
1,2016,UNIDAD BASICA PUENTE BARCO LEONES ESE IMSALUD_NORTE SANTANDER_CUCUTA,63,2016-01-04
1,2016,UNIDAD BASICA PUENTE BARCO LEONES ESE IMSALUD_NORTE SANTANDER_LOS PATIOS,2,2016-01-04
1,2016,UNIDAD BASICA PUENTE BARCO LEONES ESE IMSALUD_NORTE SANTANDER_VILLA DEL ROSARIO,1,2016-01-04
1,2016,UNIDAD BASIICA  RIOHACHA SINERGIA SALUD_GUAJIRA_RIOHACHA,3,2016-01-04
1,2016,UNIDAD DE ATENCION PRIMARIA MORATO SANITAS_CUNDINAMARCA_GIRARDOT,1,2016-01-04
1,2016,UNIDAD DE CUIDADOS INTENSIVOS RENACER_GUAJIRA_RIOHACHA,15,2016-01-04
1,2016,UNIDAD DE ESPECIALISTAS MEDICINA PREPAGADA COLPATR_MAGDALENA_SANTA MARTHA,1,2016-01-04
1,2016,UNIDAD DE ESPECIALISTAS MEDICINA PREPAGADA COLPATR_TOLIMA_FLANDES,1,2016-01-04
1,2016,UNIDAD DE SALUD IBAGUE EMPRESA SOCIAL DEL ESTADO_TOLIMA_IBAGUE,1,2016-01-04
1,2016,UNIDAD INTEGRAL EN SALUD BARRANQUILLA_ATLANTICO_BARRANQUILLA,3,2016-01-04
1,2016,UNIDAD MEDICO QUIRURGICA Y ODONTOLOGICA SANTA CARO_TOLIMA_ORTEGA,2,2016-01-04
1,2016,IPS CENTRO DE SALUD RAGONVALIA_NORTE SANTANDER_CUCUTA,2,2016-01-04
1,2016,SALUCOOP CLINICA SANTA ISABEL LTDA_CAQUETA_FLORENCIA,8,2016-01-04
1,2016,PUNTO DE ATENCION COOMEVA CIENAGA_MAGDALENA_CIENAGA,5,2016-01-04
1,2016,IPS SURA ALTO PRADO_ATLANTICO_BARRANQUILLA,6,2016-01-04
1,2016,IPS SURA CHAPINERO_CUNDINAMARCA_GIRARDOT,1,2016-01-04
1,2016,IPS SURA CHAPINERO_HUILA_NEIVA,1,2016-01-04
1,2016,IPS SURA CHAPINERO_MAGDALENA_SANTA MARTHA,1,2016-01-04
1,2016,IPS SURA MURILLO_ATLANTICO_BARRANQUILLA,2,2016-01-04
1,2016,IPS TOLUSALUD LTDA_SUCRE_TOLUVIEJO,1,2016-01-04
1,2016,IPS UNIPAMPLONA_NORTE SANTANDER_CUCUTA,1,2016-01-04
1,2016,IPS UNIVERSITARIA APARTADO_ANTIOQUIA_APARTADO,2,2016-01-04
1,2016,IPS UNIVERSITARIA HOSPITAL GENERAL DE BARRANQUILLA_ATLANTICO_BARRANQUILLA,1,2016-01-04
1,2016,IPS UNIVERSITARIA HOSPITAL GENERAL DE BARRANQUILLA_ATLANTICO_SOLEDAD,1,2016-01-04
1,2016,IPS UNIVERSITARIA HOSPITAL LOCAL DE PROVIDENCIA_SAN ANDRES_PROVIDENCIA,2,2016-01-04
1,2016,IPS UNIVERSITARIA HOSPITAL LOCAL DE PROVIDENCIA_SAN ANDRES_SAN ANDRES,1,2016-01-04
1,2016,IPS UNIVERSITARIA SEDE CAMINO SALUD METROPOLITANA_ATLANTICO_BARRANQUILLA,1,2016-01-04
1,2016,IPS UNIVERSITARIA SEDE CAMINO SALUD METROPOLITANA_ATLANTICO_SOLEDAD,1,2016-01-04
1,2016,IPS UNIVERSITARIA SEDE CAMINOLA PRADERA_ATLANTICO_BARRANQUILLA,1,2016-01-04
1,2016,IPS SALUDCOOP CLINICA SANTA BIBIANA - USAQUEN_TOLIMA_* TOLIMA. MUNICIPIO DESCONOCIDO,1,2016-01-04
1,2016,IPS UNIVERSITARIA SEDE HOSPITAL AMOR DE PATRIA SAN_SAN ANDRES_SAN ANDRES,3,2016-01-04
1,2016,IPS SALUDCOOP CLINICA SANTA BIBIANA - USAQUEN_HUILA_VILLAVIEJA,2,2016-01-04
1,2016,IPS PUNTO DE SALUD_SANTANDER_FLORIDABLANCA,1,2016-01-04
1,2016,IPS CLINICA REINA CATALINA & CIA LTDA_ATLANTICO_GALAPA,1,2016-01-04
1,2016,IPS CORVESALUD COODONTOLOGOS CMF AMERICAS PTA_HUILA_NEIVA,1,2016-01-04
1,2016,IPS HOSPITAL SAN MARTIN_NORTE SANTANDER_SARDINATA,3,2016-01-04
1,2016,IPS HOSPITAL SAN MARTIN_NORTE SANTANDER_TIBU,1,2016-01-04
1,2016,IPS LABATECA_NORTE SANTANDER_LABATECA,2,2016-01-04
1,2016,IPS PEREZ RADIOLOGOS_ATLANTICO_BARRANQUILLA,1,2016-01-04
1,2016,IPS PROMOSANAR SAS_CORDOBA_PUERTO ESCONDIDO,4,2016-01-04
1,2016,IPS PROVIDENCIA_ANTIOQUIA_CAUCASIA,1,2016-01-04
1,2016,IPS PUNTO DE SALUD SALUD SURA CL 100_ATLANTICO_BARRANQUILLA,1,2016-01-04
1,2016,IPS PUNTO DE SALUD SALUD SURA CL 100_CESAR_VALLEDUPAR,1,2016-01-04
1,2016,IPS PUNTO DE SALUD SALUD SURA CL 100_CORDOBA_MONTERIA,2,2016-01-04
1,2016,IPS PUNTO DE SALUD SALUD SURA CL 100_CUNDINAMARCA_TOCAIMA,2,2016-01-04
1,2016,IPS PUNTO DE SALUD SALUD SURA CL 100_HUILA_NEIVA,1,2016-01-04
1,2016,IPS PUNTO DE SALUD SALUD SURA CL 100_META_VILLAVICENCIO,1,2016-01-04
1,2016,IPS PUNTO DE SALUD SALUD SURA CL 100_NORTE SANTANDER_CUCUTA,2,2016-01-04
1,2016,IPS SALUDCOOP CLINICA SANTA BIBIANA - USAQUEN_CUNDINAMARCA_LA MESA,1,2016-01-04
1,2016,REDSALUD ARMENIA ESE_TOLIMA_* TOLIMA. MUNICIPIO DESCONOCIDO,1,2016-01-04
1,2016,IPS UNIVERSITARIA SEDE HOSPITAL NAZARETH_ATLANTICO_SOLEDAD,1,2016-01-04
1,2016,IPS UNIVERSITARIA SEDE PASO LA PLAYA_ATLANTICO_BARRANQUILLA,3,2016-01-04
1,2016,MEDICINA INTEGRAL SEDE NUEVA EPS_CORDOBA_PUERTO ESCONDIDO,1,2016-01-04
1,2016,NIÑA CECI_NORTE SANTANDER_CUCUTA,1,2016-01-04
1,2016,NORTE SALUD_NORTE SANTANDER_CUCUTA,29,2016-01-04
1,2016,NORTE SALUD_NORTE SANTANDER_LOS PATIOS,8,2016-01-04
1,2016,NORTE SALUD_NORTE SANTANDER_VILLA DEL ROSARIO,2,2016-01-04
1,2016,NUEVA BIENESTAR IPS MURILLO_ATLANTICO_BARRANQUILLA,1,2016-01-04
1,2016,OFICINA DE SALUD DISTRITAL DE SALUD PUBLICA_ATLANTICO_BARRANQUILLA,15,2016-01-04
1,2016,ORGANIZACIÓN CLINICA GENERAL DEL NORTE SA SEDE 2_ATLANTICO_SOLEDAD,1,2016-01-04
1,2016,POLICLINICO EJESALUD SAS_VALLE_CALI,1,2016-01-04
1,2016,PROMOTORA MEDICA LAS AMERICAS SA_ANTIOQUIA_MEDELLIN,1,2016-01-04
1,2016,PROYECTO ALTO A LA TUBERCULOSIS_AMAZONAS_LETICIA,1,2016-01-04
1,2016,PS LA DOCTRINA- ESE CAMU SANTA TERESITA_CORDOBA_LORICA,1,2016-01-04
1,2016,PUNTO COOMEVA CLINICA LA MILAGROSA_MAGDALENA_SANTA MARTHA,9,2016-01-04
1,2016,PUNTO COOMEVA CUCUTA_NORTE SANTANDER_CUCUTA,12,2016-01-04
1,2016,PUNTO COOMEVA CUCUTA_NORTE SANTANDER_LOS PATIOS,2,2016-01-04
1,2016,MEDICINA INTEGRAL SEDE NUEVA EPS_CORDOBA_MONTERIA,2,2016-01-04
1,2016,IPS UNIVERSITARIA SEDE PASO JUAN MINA_ATLANTICO_BARRANQUILLA,2,2016-01-04
1,2016,MEDICINA INTEGRAL SA_CORDOBA_MONTERIA,7,2016-01-04
1,2016,MANEXKA IPS-I_CORDOBA_MOMIL,1,2016-01-04
1,2016,IPS UNIVERSITARIA SEDE PASO LA SIERRITA_ATLANTICO_BARRANQUILLA,1,2016-01-04
1,2016,IPS UNIVERSITARIA SEDE PASO LA VILLA_ATLANTICO_BARRANQUILLA,3,2016-01-04
1,2016,IPS UNIVERSITARIA SEDE PASO LAS FLORES_ATLANTICO_BARRANQUILLA,2,2016-01-04
1,2016,IPS UNIVERSITARIA SEDE PASO LAS NIEVES_ATLANTICO_BARRANQUILLA,2,2016-01-04
1,2016,IPS UNIVERSITARIA SEDE PASO LAS PALMAS_ATLANTICO_BARRANQUILLA,1,2016-01-04
1,2016,IPS UNIVERSITARIA SEDE PASO REBOLO_ATLANTICO_BARRANQUILLA,1,2016-01-04
1,2016,IPS UNIVERSITARIA SEDE PASO SAN SALVADOR_ATLANTICO_BARRANQUILLA,1,2016-01-04
1,2016,IPS VALLE DE SAN NICOLAS_NORTE SANTANDER_CUCUTA,1,2016-01-04
1,2016,IPS-I MANEXKA SEDE TUCHIN_CORDOBA_TUCHIN,1,2016-01-04
1,2016,IPSI AYUULEEPALA WAYUU_GUAJIRA_MAICAO,1,2016-01-04
1,2016,IPSI SUPULA WAYUU URIBIA_GUAJIRA_URIBIA,2,2016-01-04
1,2016,JAVESALUD ALLIANZ - USAQUEN_HUILA_NEIVA,1,2016-01-04
1,2016,JAVESALUD ALLIANZ - USAQUEN_TOLIMA_PURIFICACION,1,2016-01-04
1,2016,LABORATORIO DEPARTAMENTAL DE SALUD PUBLICA LDSP_ATLANTICO_BARRANQUILLA,1,2016-01-04
1,2016,LOMA DE BOLIVAR_NORTE SANTANDER_CUCUTA,8,2016-01-04
1,2016,MEDICADIZ SA_TOLIMA_IBAGUE,6,2016-01-04
1,2016,DISPENSARIO MEDICO-MILITAR BIREY_SANTANDER_CIMITARRA,1,2016-01-04
1,2016,CRUZ ROJA COLOMBIANA SCB SEDE NORTE - USAQUEN_CUNDINAMARCA_ANAPOIMA,1,2016-01-04
1,2016,DISPENSARIO MEDICO LIBERTADORES_MAGDALENA_SANTA MARTHA,1,2016-01-04
1,2016,CLINICA BUENOS AIRES_CESAR_VALLEDUPAR,1,2016-01-04
1,2016,CLINICA CASANARE_CASANARE_SAN LUIS DE PALENQUE,1,2016-01-04
1,2016,CLINICA CENTRAL OHL LTDA_CORDOBA_CERETE,1,2016-01-04
1,2016,CLINICA CENTRAL OHL LTDA_CORDOBA_MONTERIA,3,2016-01-04
1,2016,CLINICA CENTRAL SOMEBA SA_ANTIOQUIA_TURBO,5,2016-01-04
1,2016,CLINICA COLSANITA SA_BOLIVAR_CARTAGENA,1,2016-01-04
1,2016,CLINICA COLSANITAS REINA SOFIA SA - USAQUEN_ATLANTICO_PUERTO COLOMBIA,1,2016-01-04
1,2016,CLINICA COLSANITAS REINA SOFIA SA - USAQUEN_HUILA_NEIVA,1,2016-01-04
1,2016,CLINICA COLSANITAS REINA SOFIA SA - USAQUEN_TOLIMA_CARMEN DE APICALA,2,2016-01-04
1,2016,CLINICA COLSUBSIDIO CIUDAD ROMA-KENNEDY_ANTIOQUIA_SAN PEDRO DE URABA,1,2016-01-04
1,2016,CLINICA COLSUBSIDIO CIUDAD ROMA-KENNEDY_BOLIVAR_CORDOBA,1,2016-01-04
1,2016,CLINICA COLSUBSIDIO CIUDAD ROMA-KENNEDY_CALDAS_LA DORADA,1,2016-01-04
1,2016,CLINICA COLSUBSIDIO CIUDAD ROMA-KENNEDY_CORDOBA_MONTERIA,1,2016-01-04
1,2016,CLINICA COLSUBSIDIO CIUDAD ROMA-KENNEDY_CUNDINAMARCA_* CUNDINAMARCA. MUNICIPIO DESCONOCIDO,1,2016-01-04
1,2016,CLINICA COLSUBSIDIO CIUDAD ROMA-KENNEDY_CUNDINAMARCA_ANAPOIMA,3,2016-01-04
1,2016,CENTRO MEDICO LA SAMARITANA_NORTE SANTANDER_LOS PATIOS,6,2016-01-04
1,2016,CLINICA COLSUBSIDIO CIUDAD ROMA-KENNEDY_CUNDINAMARCA_GIRARDOT,1,2016-01-04
1,2016,CENTRO MEDICO LA SAMARITANA_NORTE SANTANDER_CUCUTA,1,2016-01-04
1,2016,CENTRO MEDICO INTEGRAL SERVICIOS DE SALUD CMI SA_CESAR_SAN ALBERTO,3,2016-01-04
1,2016,CENTRO DE INVESTIGACIONES MEDICAS DE ANTIOQUIA ZON_CORDOBA_SAHAGUN,1,2016-01-04
1,2016,CENTRO DE SALUD BOCHALEMA_NORTE SANTANDER_BOCHALEMA,1,2016-01-04
1,2016,CENTRO DE SALUD BOCHALEMA_NORTE SANTANDER_CUCUTA,3,2016-01-04
1,2016,CENTRO DE SALUD DE LA PEÑA_CUNDINAMARCA_LA PEÑA,1,2016-01-04
1,2016,CENTRO DE SALUD DE SAMPUES SUCRE ESE_SUCRE_SAMPUES,1,2016-01-04
1,2016,CENTRO DE SALUD EL TARRA_NORTE SANTANDER_EL TARRA,1,2016-01-04
1,2016,CENTRO DE SALUD SANTIAGO_NORTE SANTANDER_SANTIAGO,4,2016-01-04
1,2016,CENTRO MEDICO COLMEDICA MEDICINA PREPAGADA COLINA_HUILA_* HUILA. MUNICIPIO DESCONOCIDO,2,2016-01-04
1,2016,CENTRO MEDICO COLMEDICA MEDICINA PREPAGADA SANTA B_TOLIMA_MELGAR,1,2016-01-04
1,2016,CENTRO MEDICO COLSUBSIDIO QUIROGA - RUU_CUNDINAMARCA_ANAPOIMA,1,2016-01-04
1,2016,CENTRO MEDICO COLSUBSIDIO QUIROGA - RUU_HUILA_NEIVA,2,2016-01-04
1,2016,CENTRO MEDICO COLSUBSIDIO QUIROGA - RUU_TOLIMA_* TOLIMA. MUNICIPIO DESCONOCIDO,1,2016-01-04
1,2016,CENTRO MEDICO COLSUBSIDIO QUIROGA - RUU_TOLIMA_COELLO,1,2016-01-04
1,2016,CENTRO MEDICO COLSUBSIDIO QUIROGA - RUU_TOLIMA_MELGAR,2,2016-01-04
1,2016,CENTRO MEDICO COLSUBSIDIO QUIROGA - RUU_TOLIMA_ORTEGA,1,2016-01-04
1,2016,CENTRO MEDICO INTEGRAL SERVICIOS DE SALUD CMI SA_NORTE SANTANDER_CUCUTA,1,2016-01-04
1,2016,CENTRO DE INVESTIGACIONES MEDICAS DE ANTIOQUIA ZON_ANTIOQUIA_CAUCASIA,2,2016-01-04
1,2016,CLINICA COLSUBSIDIO CIUDAD ROMA-KENNEDY_CUNDINAMARCA_GUADUAS,1,2016-01-04
1,2016,CLINICA COLSUBSIDIO CIUDAD ROMA-KENNEDY_CUNDINAMARCA_PAIME,1,2016-01-04
1,2016,CLINICA COLSUBSIDIO CIUDAD ROMA-KENNEDY_TOLIMA_MARIQUITA,1,2016-01-04
1,2016,CLINICA COLSUBSIDIO CIUDAD ROMA-KENNEDY_TOLIMA_MELGAR,2,2016-01-04
1,2016,CLINICA COLSUBSIDIO CIUDAD ROMA-KENNEDY_TOLIMA_PRADO,2,2016-01-04
1,2016,CLINICA COLSUBSIDIO CIUDAD ROMA-KENNEDY_VALLE_CALI,1,2016-01-04
1,2016,CLINICA DE LA MUJER_MAGDALENA_SANTA MARTHA,1,2016-01-04
1,2016,CLINICA DE MARLY SA_CORDOBA_MONTERIA,1,2016-01-04
1,2016,CLINICA DE MARLY SA_TOLIMA_CARMEN DE APICALA,1,2016-01-04
1,2016,CLINICA DE MARLY SA_TOLIMA_MELGAR,1,2016-01-04
1,2016,CLINICA ESIMED SANTA MARTA_MAGDALENA_SANTA MARTHA,11,2016-01-04
1,2016,CLINICA ESIMED VERGUAS_HUILA_NEIVA,2,2016-01-04
1,2016,CLINICA ESIMED VERGUAS_TOLIMA_* TOLIMA. MUNICIPIO DESCONOCIDO,1,2016-01-04
1,2016,CLINICA ESIMED VERGUAS_TOLIMA_ORTEGA,1,2016-01-04
1,2016,CLINICA ESIMED VERGUAS_TOLIMA_SALDAÑA,1,2016-01-04
1,2016,CLINICA ESPECIALIZADA LA CONCEPCION SAS_CORDOBA_SAN ANDRES SOTAVENTO,1,2016-01-04
1,2016,CLINICA ESPECIALIZADA LA CONCEPCION SAS_CORDOBA_TUCHIN,1,2016-01-04
1,2016,CLINICA COLSUBSIDIO CIUDAD ROMA-KENNEDY_TOLIMA_IBAGUE,2,2016-01-04
1,2016,CLINICA COLSUBSIDIO CIUDAD ROMA-KENNEDY_CUNDINAMARCA_LA MESA,1,2016-01-04
