city,state,country,Latitude,Longitude,idx_city,status,nearest_city
alvarado,tolima,colombia,4.567169,-74.9538251,COLOMBIA_TOLIMA_ALVARADO,not_empty,COLOMBIA_TOLIMA_ALVARADO
coello,tolima,colombia,4.2880723,-74.8981694,COLOMBIA_TOLIMA_COELLO,not_empty,COLOMBIA_TOLIMA_COELLO
falan,tolima,colombia,5.1240227,-74.9516185,COLOMBIA_TOLIMA_FALAN,not_empty,COLOMBIA_TOLIMA_FALAN
alcala,valle,colombia,4.6748944,-75.781669,COLOMBIA_VALLE_ALCALA,not_empty,COLOMBIA_VALLE_ALCALA
guacari,valle,colombia,3.7630235,-76.3344854,COLOMBIA_VALLE_GUACARI,not_empty,COLOMBIA_VALLE_GUACARI
restrepo,valle,colombia,3.822009,-76.5222535,COLOMBIA_VALLE_RESTREPO,not_empty,COLOMBIA_VALLE_RESTREPO
sabaneta,antioquia,colombia,6.1515344,-75.6153715,COLOMBIA_ANTIOQUIA_SABANETA,not_empty,COLOMBIA_ANTIOQUIA_SABANETA
usiacuri,atlantico,colombia,10.7423787,-74.9778586,COLOMBIA_ATLANTICO_USIACURI,not_empty,COLOMBIA_ATLANTICO_USIACURI
el paujil,caqueta,colombia,1.5716432,-75.3269578,COLOMBIA_CAQUETA_EL PAUJIL,not_empty,COLOMBIA_CAQUETA_EL PAUJIL
villavieja,huila,colombia,3.2195402,-75.2190257,COLOMBIA_HUILA_VILLAVIEJA,not_empty,COLOMBIA_HUILA_VILLAVIEJA
cienaga,magdalena,colombia,11.0062433,-74.241022,COLOMBIA_MAGDALENA_CIENAGA,not_empty,COLOMBIA_MAGDALENA_CIENAGA
fresno,tolima,colombia,5.1516594,-75.0366354,COLOMBIA_TOLIMA_FRESNO,not_empty,COLOMBIA_TOLIMA_FRESNO
san luis,tolima,colombia,4.1341381,-75.0946957,COLOMBIA_TOLIMA_SAN LUIS,not_empty,COLOMBIA_TOLIMA_SAN LUIS
suarez,tolima,colombia,4.0484889,-74.833034,COLOMBIA_TOLIMA_SUAREZ,not_empty,COLOMBIA_TOLIMA_SUAREZ
el doncello,caqueta,colombia,1.6815919,-75.2844565,COLOMBIA_CAQUETA_EL DONCELLO,not_empty,COLOMBIA_CAQUETA_EL DONCELLO
cajica,cundinamarca,colombia,4.8935958,-74.03487354424354,COLOMBIA_CUNDINAMARCA_CAJICA,not_empty,COLOMBIA_CUNDINAMARCA_CAJICA
puerto caicedo,putumayo,colombia,0.6841941,-76.6044095,COLOMBIA_PUTUMAYO_PUERTO CAICEDO,not_empty,COLOMBIA_PUTUMAYO_PUERTO CAICEDO
bello,antioquia,colombia,6.334997,-75.5582665,COLOMBIA_ANTIOQUIA_BELLO,not_empty,COLOMBIA_ANTIOQUIA_BELLO
caldas,antioquia,colombia,6.0918609,-75.6356917,COLOMBIA_ANTIOQUIA_CALDAS,not_empty,COLOMBIA_ANTIOQUIA_CALDAS
tubara,atlantico,colombia,10.8740849,-74.9779428,COLOMBIA_ATLANTICO_TUBARA,not_empty,COLOMBIA_ATLANTICO_TUBARA
funza,cundinamarca,colombia,4.7177471,-74.2031547,COLOMBIA_CUNDINAMARCA_FUNZA,not_empty,COLOMBIA_CUNDINAMARCA_FUNZA
tocancipa,cundinamarca,colombia,4.97370995,-73.92117979871541,COLOMBIA_CUNDINAMARCA_TOCANCIPA,not_empty,COLOMBIA_CUNDINAMARCA_TOCANCIPA
tello,huila,colombia,3.067211,-75.1392845,COLOMBIA_HUILA_TELLO,not_empty,COLOMBIA_HUILA_TELLO
ipiales,narino,colombia,0.8236934,-77.6349296,COLOMBIA_NARIÑO_IPIALES,not_empty,COLOMBIA_NARIÑO_IPIALES
dosquebradas,risaralda,colombia,4.8339551,-75.6713013,COLOMBIA_RISARALDA_DOSQUEBRADAS,not_empty,COLOMBIA_RISARALDA_DOSQUEBRADAS
san vicente de chucuri,santander,colombia,6.92877925,-73.52075434629629,COLOMBIA_SANTANDER_SAN VICENTE DE CHUCURI,not_empty,COLOMBIA_SANTANDER_SAN VICENTE DE CHUCURI
cartago,valle,colombia,4.71065925,-75.93238750220385,COLOMBIA_VALLE_CARTAGO,not_empty,COLOMBIA_VALLE_CARTAGO
obando,valle,colombia,4.5746578,-75.9721783,COLOMBIA_VALLE_OBANDO,not_empty,COLOMBIA_VALLE_OBANDO
pradera,valle,colombia,3.4196687,-76.2424378,COLOMBIA_VALLE_PRADERA,not_empty,COLOMBIA_VALLE_PRADERA
