week,tavg,tmin,tmax,prcp,wdir,wspd,pres
2022-12-26,-1.1,-3.7,2.4,0.0,264.0,13.8,993.7
2023-01-02,-8.77142857142857,-11.37142857142857,-7.071428571428571,0.12857142857142856,184.28571428571428,6.985714285714286,1019.7857142857143
2023-01-09,-1.7142857142857142,-3.371428571428571,-0.7285714285714285,2.757142857142857,163.14285714285714,13.485714285714286,1002.0714285714286
2023-01-16,-1.2857142857142858,-2.9,-0.34285714285714286,1.4428571428571428,208.0,9.700000000000001,1009.5
2023-01-23,-2.6,-5.214285714285714,-0.2857142857142857,0.7714285714285715,234.28571428571428,9.128571428571428,1014.4428571428572
2023-01-30,-6.057142857142857,-8.757142857142856,-3.5285714285714285,2.3857142857142857,258.14285714285717,5.357142857142857,1002.8714285714286
2023-02-06,-2.6142857142857143,-5.7,0.08571428571428573,0.6714285714285715,240.0,9.071428571428571,1015.3285714285714
2023-02-13,-1.3714285714285717,-3.2857142857142856,0.47142857142857153,1.4142857142857144,190.14285714285714,9.885714285714286,1008.5428571428572
2023-02-20,-9.771428571428572,-14.057142857142855,-6.285714285714286,0.8142857142857142,192.71428571428572,5.242857142857143,1006.8142857142857
2023-02-27,-2.7714285714285714,-7.442857142857142,1.6285714285714283,0.32857142857142857,257.57142857142856,8.228571428571428,1005.5
2023-03-06,-10.557142857142859,-15.842857142857143,-4.857142857142857,0.0,199.0,6.1000000000000005,996.2428571428571
2023-03-13,-2.5285714285714285,-7.0,1.5714285714285714,1.5285714285714285,211.57142857142858,9.842857142857143,1003.4285714285714
2023-03-20,-2.2714285714285714,-6.571428571428571,1.3714285714285714,2.685714285714286,164.28571428571428,7.542857142857143,998.0428571428572
2023-03-27,-5.114285714285714,-10.185714285714285,-0.6428571428571429,0.9428571428571428,174.85714285714286,6.985714285714286,1012.0428571428572
2023-04-03,0.9428571428571428,-6.114285714285714,7.214285714285714,0.0,98.14285714285714,4.8999999999999995,1030.4428571428573
2023-04-10,2.9142857142857146,-3.2285714285714286,8.371428571428572,0.0,91.0,5.8428571428571425,1026.4142857142856
2023-04-17,5.3,-0.5142857142857143,10.971428571428572,0.35714285714285715,231.57142857142858,5.257142857142857,1024.4571428571428
2023-04-24,3.6857142857142855,0.1285714285714286,7.614285714285714,6.142857142857143,209.28571428571428,5.842857142857143,1007.3000000000001
2023-05-01,2.6714285714285713,-1.6428571428571428,6.742857142857143,1.6857142857142855,260.0,7.457142857142857,1019.9857142857143
2023-05-08,13.0,5.3999999999999995,19.314285714285713,0.0,232.57142857142858,6.8428571428571425,1023.157142857143
2023-05-15,12.914285714285715,7.385714285714286,18.04285714285714,0.2571428571428572,187.28571428571428,9.1,1019.9
2023-05-22,12.571428571428571,8.057142857142857,16.314285714285713,1.2714285714285716,204.71428571428572,8.014285714285714,1015.9142857142857
2023-05-29,7.985714285714286,4.357142857142857,11.37142857142857,0.7285714285714285,289.2857142857143,7.6571428571428575,1011.9857142857143
2023-06-05,10.842857142857143,5.628571428571428,15.200000000000001,0.35714285714285715,255.71428571428572,7.271428571428571,1020.6142857142858
2023-06-12,18.87142857142857,11.914285714285715,24.485714285714288,0.0,191.28571428571428,6.085714285714286,1020.1428571428571
2023-06-19,19.928571428571427,14.942857142857141,24.957142857142856,3.3714285714285714,191.71428571428572,5.1571428571428575,1013.342857142857
2023-06-26,17.82857142857143,13.885714285714286,21.885714285714283,1.3,105.14285714285714,4.3,1005.7714285714285
2023-07-03,14.557142857142859,11.928571428571429,17.985714285714288,7.685714285714286,131.0,6.728571428571429,1006.6142857142858
2023-07-10,18.5,13.114285714285714,23.071428571428573,0.0,134.14285714285714,5.071428571428571,1012.4142857142857
2023-07-17,16.185714285714287,13.028571428571428,19.928571428571427,3.0,275.2857142857143,7.114285714285714,1001.2142857142857
2023-07-24,15.642857142857142,13.057142857142859,18.442857142857143,11.171428571428573,203.57142857142858,4.857142857142857,998.6999999999999
2023-07-31,18.142857142857142,15.214285714285714,21.87142857142857,4.957142857142857,157.71428571428572,7.642857142857143,1004.7571428571429
2023-08-07,18.942857142857143,14.871428571428572,22.985714285714288,0.7571428571428571,153.57142857142858,8.742857142857144,1014.3714285714286
2023-08-14,16.52857142857143,12.314285714285715,20.928571428571427,1.7571428571428573,182.57142857142858,5.5,1021.5285714285716
2023-08-21,15.257142857142856,12.471428571428572,18.414285714285715,1.7285714285714284,94.0,5.0,1013.2285714285715
2023-08-28,15.62857142857143,13.4,18.085714285714285,5.3428571428571425,154.85714285714286,7.328571428571428,1007.5714285714286
2023-09-04,14.028571428571428,10.585714285714285,18.02857142857143,0.6,221.71428571428572,7.285714285714286,1017.6714285714286
2023-09-11,12.828571428571427,10.257142857142856,15.428571428571429,1.9000000000000001,227.85714285714286,6.571428571428571,1014.5428571428572
2023-09-18,12.742857142857144,9.528571428571428,15.928571428571429,3.857142857142857,196.85714285714286,8.585714285714285,1006.3857142857142
2023-09-25,12.342857142857143,9.557142857142859,14.514285714285714,3.914285714285714,216.14285714285714,7.257142857142857,1013.342857142857
2023-10-02,5.957142857142857,3.642857142857143,8.4,2.442857142857143,248.57142857142858,6.171428571428572,1001.657142857143
2023-10-09,4.314285714285714,2.0,7.085714285714286,4.128571428571428,233.57142857142858,9.485714285714286,991.4857142857143
2023-10-16,-0.17142857142857146,-2.1142857142857143,2.142857142857143,0.5428571428571429,149.0,5.0,1013.8285714285713
2023-10-23,-2.9285714285714284,-4.828571428571428,-1.1428571428571428,0.028571428571428574,85.42857142857143,4.428571428571429,1013.342857142857
2023-10-30,-1.9285714285714286,-3.6714285714285713,-0.5,3.185714285714286,75.14285714285714,6.1000000000000005,1002.7857142857143
