week,tavg,tmin,tmax,prcp,wdir,wspd,pres
2022-12-26,24.6,18.8,31.3,0.4,321.0,5.5,1011.8
2023-01-02,23.74285714285714,20.5,28.657142857142855,8.785714285714286,294.85714285714283,6.128571428571428,1013.0428571428572
2023-01-09,23.785714285714285,20.042857142857144,29.599999999999998,2.9285714285714284,287.0,7.357142857142857,1012.4571428571428
2023-01-16,24.0,19.571428571428573,29.585714285714285,0.4571428571428572,287.85714285714283,8.071428571428571,1012.1999999999999
2023-01-23,24.285714285714285,18.67142857142857,31.0,0.2571428571428571,296.0,8.72857142857143,1011.7857142857143
2023-01-30,24.02857142857143,18.342857142857145,31.02857142857143,2.2142857142857144,289.0,9.014285714285714,1012.5285714285714
2023-02-06,24.8,20.728571428571428,29.914285714285715,4.914285714285714,280.0,8.957142857142857,1011.4142857142857
2023-02-13,24.97142857142857,21.357142857142858,30.32857142857143,10.714285714285714,290.57142857142856,8.842857142857143,1011.0428571428572
2023-02-20,24.900000000000002,19.685714285714287,31.37142857142857,0.014285714285714287,296.14285714285717,7.871428571428572,1012.4571428571428
2023-02-27,25.442857142857143,21.357142857142858,31.142857142857142,9.657142857142857,280.57142857142856,8.5,1011.1
2023-03-06,24.02857142857143,12.471428571428572,28.82857142857143,5.5,291.42857142857144,8.014285714285714,1011.2714285714285
2023-03-13,25.685714285714287,21.414285714285715,31.228571428571428,0.9142857142857144,289.7142857142857,8.8,1011.5857142857143
2023-03-20,25.599999999999998,21.25714285714286,30.7,1.3,289.14285714285717,8.285714285714286,1011.2714285714285
2023-03-27,24.157142857142855,21.02857142857143,29.599999999999998,16.3,279.14285714285717,9.428571428571429,1012.1285714285714
2023-04-03,24.17142857142857,15.271428571428572,29.12857142857143,4.1000000000000005,249.0,7.442857142857143,1010.5571428571428
2023-04-10,25.657142857142855,21.62857142857143,31.82857142857143,4.5,284.85714285714283,7.785714285714286,1009.9142857142857
2023-04-17,24.985714285714288,21.67142857142857,30.185714285714287,6.571428571428571,306.14285714285717,6.471428571428571,1009.9428571428572
2023-04-24,25.25714285714286,21.12857142857143,31.428571428571427,6.828571428571428,254.85714285714286,6.214285714285714,1012.1285714285714
2023-05-01,26.842857142857145,20.685714285714287,33.785714285714285,0.1285714285714286,287.7142857142857,6.985714285714286,1011.0
2023-05-08,25.3,21.642857142857142,31.5,5.242857142857143,239.57142857142858,5.985714285714286,1012.4714285714286
2023-05-15,25.74285714285714,22.400000000000002,31.071428571428573,9.928571428571429,257.0,4.985714285714286,1011.8142857142857
2023-05-22,24.857142857142858,21.885714285714283,29.571428571428573,16.9,215.0,5.442857142857143,1011.5
2023-05-29,24.585714285714285,21.75714285714286,30.0,8.814285714285715,190.28571428571428,5.528571428571429,1012.3000000000001
2023-06-05,24.47142857142857,21.314285714285713,29.857142857142858,11.514285714285714,329.2857142857143,5.785714285714286,1013.8714285714286
2023-06-12,23.485714285714288,20.857142857142858,27.957142857142856,10.757142857142856,201.0,6.785714285714286,1013.9714285714286
2023-06-19,24.071428571428573,21.614285714285717,28.3,9.257142857142856,244.85714285714286,5.6571428571428575,1012.8714285714286
2023-06-26,24.3,21.414285714285715,29.085714285714285,11.285714285714286,204.28571428571428,5.857142857142857,1012.8857142857142
2023-07-03,24.62857142857143,21.342857142857145,30.114285714285717,13.1,285.0,6.3428571428571425,1013.3142857142857
2023-07-10,24.542857142857144,20.75714285714286,29.900000000000002,13.1,268.85714285714283,6.171428571428572,1012.3142857142857
2023-07-17,23.942857142857143,21.071428571428573,28.942857142857143,11.22857142857143,233.57142857142858,6.014285714285714,1015.1142857142858
2023-07-24,24.52857142857143,21.2,29.37142857142857,8.314285714285715,119.42857142857143,5.357142857142857,1013.9
2023-07-31,25.214285714285715,21.042857142857144,31.24285714285714,5.3999999999999995,237.14285714285714,5.771428571428571,1014.5571428571428
2023-08-07,25.571428571428573,21.157142857142855,31.8,9.542857142857143,267.0,5.971428571428571,1013.4428571428572
2023-08-14,25.642857142857142,21.557142857142857,31.47142857142857,7.371428571428572,198.57142857142858,5.628571428571428,1010.2428571428571
2023-08-21,25.885714285714283,21.3,32.27142857142857,9.171428571428573,282.42857142857144,6.3428571428571425,1010.2285714285715
2023-08-28,25.585714285714285,21.2,32.25714285714286,4.242857142857143,287.0,6.071428571428571,1012.0142857142857
2023-09-04,25.642857142857142,21.228571428571428,32.24285714285714,5.528571428571429,310.14285714285717,5.585714285714286,1011.9142857142857
2023-09-11,26.042857142857144,21.514285714285712,32.57142857142857,1.157142857142857,273.7142857142857,6.257142857142857,1011.2571428571429
2023-09-18,25.514285714285712,21.0,31.857142857142858,4.457142857142857,254.85714285714286,5.928571428571429,1010.8142857142857
2023-09-25,26.585714285714285,21.771428571428572,33.08571428571428,6.314285714285715,287.57142857142856,6.185714285714285,1009.6857142857143
2023-10-02,26.67142857142857,21.900000000000002,33.2,4.557142857142857,309.0,5.814285714285715,1009.6142857142858
2023-10-09,26.085714285714285,21.37142857142857,32.94285714285714,5.042857142857143,275.57142857142856,6.457142857142857,1010.7714285714285
2023-10-16,25.62857142857143,21.514285714285712,31.52857142857143,5.371428571428572,269.14285714285717,5.914285714285714,1010.6142857142858
2023-10-23,25.514285714285712,22.099999999999998,30.914285714285715,9.542857142857143,257.7142857142857,5.914285714285714,1008.8857142857142
2023-10-30,25.82857142857143,21.642857142857142,31.62857142857143,11.9,303.85714285714283,6.014285714285714,1009.3142857142857
2023-11-06,25.17142857142857,21.542857142857144,30.642857142857142,4.357142857142857,296.42857142857144,5.642857142857143,1010.2857142857143
2023-11-13,26.114285714285717,21.071428571428573,32.142857142857146,6.442857142857143,290.57142857142856,6.1000000000000005,1009.8285714285714
2023-11-20,25.542857142857144,21.414285714285715,31.400000000000002,3.8285714285714283,294.42857142857144,7.271428571428571,1010.4571428571428
2023-11-27,25.014285714285712,20.071428571428573,31.285714285714285,1.6714285714285713,290.7142857142857,6.571428571428571,1011.2857142857143
2023-12-04,25.25714285714286,20.457142857142856,31.5,5.242857142857143,299.14285714285717,6.628571428571428,1011.1285714285714
2023-12-11,25.67142857142857,21.185714285714287,31.571428571428573,3.1571428571428575,288.85714285714283,6.542857142857143,1009.157142857143
2023-12-18,26.0,21.7,31.857142857142858,6.571428571428571,287.42857142857144,7.928571428571429,1009.5857142857143
2023-12-25,25.62857142857143,21.442857142857143,31.428571428571427,2.6142857142857143,291.0,6.085714285714286,1011.9571428571428
