week,tavg,tmin,tmax,prcp,wdir,wspd,pres
2022-12-26,15.1,11.0,21.5,0.0,65.0,6.9,1026.0
2023-01-02,15.342857142857143,12.314285714285715,21.514285714285712,6.171428571428572,54.0,6.771428571428571,1025.6571428571428
2023-01-09,16.02857142857143,12.885714285714286,21.32857142857143,4.571428571428571,138.71428571428572,7.428571428571429,1025.2857142857142
2023-01-16,15.7,11.971428571428572,22.02857142857143,1.5285714285714285,100.14285714285714,7.585714285714286,1024.0428571428572
2023-01-23,16.45714285714286,11.514285714285714,23.442857142857143,0.39999999999999997,47.714285714285715,9.5,1023.6857142857143
2023-01-30,15.985714285714286,11.4,23.285714285714285,0.0,90.14285714285714,9.014285714285714,1023.2857142857143
2023-02-06,16.642857142857142,11.885714285714286,23.285714285714285,0.3,54.857142857142854,8.457142857142857,1023.1999999999999
2023-02-13,16.714285714285715,12.928571428571429,22.5,2.4714285714285715,40.57142857142857,7.671428571428572,1023.4714285714286
2023-02-20,16.285714285714285,12.214285714285714,22.67142857142857,0.37142857142857144,51.57142857142857,8.5,1024.9857142857143
2023-02-27,17.728571428571428,13.914285714285715,23.685714285714287,3.0142857142857147,60.142857142857146,9.014285714285714,1024.0
2023-03-06,15.457142857142857,12.62857142857143,21.142857142857142,19.74285714285714,97.0,6.985714285714286,1025.2285714285715
2023-03-13,15.514285714285714,12.5,21.32857142857143,20.942857142857143,78.85714285714286,7.5,1024.7285714285715
2023-03-20,16.25714285714286,12.342857142857143,22.042857142857144,2.142857142857143,33.714285714285715,8.257142857142858,1024.5285714285715
2023-03-27,16.857142857142858,13.385714285714286,22.885714285714283,2.8857142857142857,53.714285714285715,8.2,1024.4571428571428
2023-04-03,17.12857142857143,13.542857142857143,22.814285714285713,6.014285714285714,113.28571428571429,8.471428571428572,1023.6428571428571
2023-04-10,17.185714285714287,13.785714285714286,23.099999999999998,2.0285714285714285,72.71428571428571,8.22857142857143,1023.5714285714286
2023-04-17,16.2,12.328571428571427,23.099999999999998,14.700000000000001,178.85714285714286,7.771428571428572,1024.2285714285715
2023-04-24,17.057142857142857,12.799999999999999,23.314285714285713,7.1,46.57142857142857,8.885714285714286,1025.5714285714287
2023-05-01,18.285714285714285,12.242857142857144,25.0,0.2,62.714285714285715,10.228571428571428,1024.1142857142856
2023-05-08,18.12857142857143,14.014285714285714,25.02857142857143,1.2142857142857142,47.714285714285715,9.171428571428573,1025.0571428571427
2023-05-15,17.642857142857142,13.6,24.12857142857143,11.328571428571427,123.42857142857143,8.485714285714286,1025.6142857142856
2023-05-22,16.814285714285713,13.471428571428572,22.928571428571427,13.585714285714285,93.57142857142857,7.628571428571429,1025.2714285714285
2023-05-29,17.54285714285714,13.4,24.442857142857143,4.271428571428571,83.57142857142857,7.514285714285714,1025.457142857143
2023-06-05,17.814285714285713,13.728571428571428,24.142857142857142,5.514285714285714,68.42857142857143,8.757142857142856,1026.4285714285713
2023-06-12,17.842857142857145,12.728571428571428,24.314285714285713,0.2571428571428572,68.42857142857143,9.928571428571429,1025.1
2023-06-19,17.157142857142855,11.799999999999999,24.67142857142857,5.6571428571428575,67.57142857142857,9.514285714285714,1024.9142857142856
2023-06-26,17.7,13.285714285714286,23.82857142857143,5.885714285714286,60.285714285714285,9.700000000000001,1025.0857142857144
2023-07-03,17.442857142857143,13.657142857142857,23.571428571428573,9.585714285714285,80.71428571428571,8.914285714285715,1024.9285714285713
2023-07-10,17.842857142857145,13.228571428571428,24.400000000000002,1.2285714285714284,65.0,9.37142857142857,1024.2
2023-07-17,17.114285714285714,11.342857142857143,24.057142857142857,4.714285714285714,65.28571428571429,10.671428571428573,1026.0857142857144
2023-07-24,17.62857142857143,12.442857142857141,24.7,2.5714285714285716,66.57142857142857,9.114285714285716,1026.0285714285715
2023-07-31,17.97142857142857,11.971428571428572,24.928571428571427,0.0,60.857142857142854,10.842857142857143,1026.6714285714286
2023-08-07,17.742857142857144,12.771428571428572,24.314285714285713,2.7285714285714286,63.57142857142857,9.571428571428571,1026.1857142857143
2023-08-14,17.842857142857145,13.671428571428573,24.271428571428572,3.742857142857143,80.28571428571429,8.814285714285713,1024.2
2023-08-21,17.428571428571427,13.657142857142857,23.785714285714285,7.414285714285714,92.42857142857143,8.857142857142858,1024.4714285714285
2023-08-28,17.47142857142857,12.085714285714285,24.957142857142856,2.5142857142857147,104.14285714285714,10.257142857142856,1025.7142857142858
2023-09-04,17.6,11.799999999999999,24.457142857142856,4.271428571428571,66.0,10.799999999999999,1025.142857142857
2023-09-11,18.12857142857143,13.142857142857142,24.900000000000002,6.214285714285714,65.57142857142857,10.485714285714286,1025.1714285714286
2023-09-18,17.142857142857142,11.757142857142856,24.771428571428572,0.4714285714285714,52.57142857142857,10.371428571428572,1024.6166666666668
2023-09-25,18.04285714285714,13.671428571428573,25.24285714285714,5.728571428571429,50.285714285714285,8.814285714285715,1024.8142857142857
2023-10-02,17.071428571428573,13.985714285714286,23.62857142857143,11.6,248.0,7.614285714285714,1025.2
2023-10-09,17.757142857142856,14.042857142857143,24.042857142857144,3.085714285714286,137.85714285714286,8.571428571428571,1025.5
2023-10-16,16.72857142857143,13.571428571428571,22.8,1.3,179.42857142857142,7.228571428571429,1025.9
2023-10-23,16.32857142857143,12.37142857142857,22.87142857142857,7.885714285714285,177.0,9.442857142857141,1024.6142857142856
2023-10-30,16.585714285714285,13.857142857142858,22.857142857142858,20.714285714285715,164.0,7.985714285714287,1023.9799999999999
2023-11-06,17.62857142857143,13.985714285714286,23.957142857142856,1.8714285714285714,36.57142857142857,8.27142857142857,1024.325
2023-11-13,17.285714285714285,14.485714285714286,24.32857142857143,6.228571428571429,151.28571428571428,8.128571428571428,1024.8200000000002
2023-11-20,17.17142857142857,13.557142857142859,23.014285714285712,3.142857142857143,69.71428571428571,8.385714285714286,1025.3142857142857
2023-11-27,17.071428571428573,12.057142857142859,24.142857142857142,0.07142857142857142,58.0,9.87142857142857,1024.6
2023-12-04,17.442857142857143,13.114285714285714,23.7,0.4428571428571429,54.57142857142857,9.157142857142857,1023.7571428571429
2023-12-11,17.771428571428572,14.257142857142856,23.928571428571427,2.4142857142857146,40.42857142857143,8.228571428571428,1023.1142857142856
2023-12-18,17.84285714285714,14.1,23.457142857142856,0.8428571428571429,64.42857142857143,8.571428571428571,1024.2857142857142
2023-12-25,16.885714285714286,13.228571428571428,23.185714285714287,2.0285714285714285,76.42857142857143,8.028571428571428,1026.8142857142857
