week,tavg,tmin,tmax,prcp,wdir,wspd,pres
2022-12-26,27.8,22.6,33.0,4.0,303.0,5.4,1011.6
2023-01-02,28.24285714285714,23.042857142857144,33.457142857142856,3.3999999999999995,318.7142857142857,6.628571428571428,1011.5285714285714
2023-01-09,27.400000000000002,22.785714285714285,32.371428571428574,5.442857142857143,155.57142857142858,7.214285714285714,1011.5571428571428
2023-01-16,28.542857142857144,22.342857142857145,34.2,0.27142857142857146,282.2857142857143,6.428571428571429,1010.0714285714286
2023-01-23,29.285714285714285,22.642857142857142,34.77142857142857,1.0285714285714287,140.14285714285714,6.357142857142857,1008.6714285714286
2023-01-30,28.228571428571428,21.542857142857144,34.17142857142857,0.028571428571428574,237.14285714285714,7.328571428571428,1010.2428571428571
2023-02-06,29.485714285714288,23.67142857142857,35.371428571428574,0.07142857142857142,253.71428571428572,8.085714285714285,1008.0428571428572
2023-02-13,29.2,24.185714285714287,35.27142857142857,1.0857142857142856,266.2857142857143,7.728571428571429,1008.6142857142858
2023-02-20,28.985714285714288,22.599999999999998,35.34285714285714,0.0,334.57142857142856,7.628571428571428,1010.5285714285714
2023-02-27,29.24285714285714,24.085714285714285,34.82857142857143,0.19999999999999998,294.57142857142856,9.885714285714286,1008.5714285714286
2023-03-06,28.657142857142855,22.957142857142856,33.94285714285714,1.6428571428571428,315.85714285714283,9.114285714285716,1011.0285714285714
2023-03-13,28.385714285714283,23.2,33.31428571428571,1.8285714285714287,296.7142857142857,7.7,1011.7285714285715
2023-03-20,29.642857142857142,23.74285714285714,36.042857142857144,0.2,254.57142857142858,7.928571428571429,1009.8285714285714
2023-03-27,29.97142857142857,24.557142857142857,35.77142857142857,2.6142857142857143,288.14285714285717,9.485714285714286,1009.0714285714286
2023-04-03,30.02857142857143,24.714285714285715,35.528571428571425,2.7857142857142856,292.85714285714283,10.171428571428573,1008.3714285714286
2023-04-10,29.099999999999998,24.657142857142855,33.9,5.271428571428571,292.57142857142856,9.214285714285714,1008.8857142857142
2023-04-17,28.942857142857143,24.214285714285715,33.857142857142854,2.414285714285714,300.85714285714283,8.72857142857143,1009.6857142857143
2023-04-24,28.37142857142857,23.785714285714285,33.15714285714286,52.728571428571435,313.57142857142856,6.485714285714286,1010.4571428571428
2023-05-01,30.542857142857144,24.47142857142857,36.528571428571425,0.7714285714285715,265.57142857142856,7.828571428571428,1007.6285714285714
