week,tavg,tmin,tmax,prcp,wdir,wspd,pres
2022-12-26,22.3,17.1,30.4,1.1,128.0,8.9,1015.7
2023-01-02,22.25714285714286,17.0,28.928571428571427,2.8857142857142857,91.0,16.37142857142857,1015.6
2023-01-09,22.24285714285714,17.885714285714286,28.099999999999998,1.657142857142857,91.71428571428571,22.0,1016.3285714285714
2023-01-16,22.3,17.342857142857145,29.057142857142857,1.614285714285714,96.57142857142857,17.47142857142857,1015.2571428571429
2023-01-23,23.17142857142857,19.685714285714287,28.942857142857143,0.7285714285714285,96.42857142857143,24.442857142857143,1014.1714285714286
2023-01-30,22.47142857142857,17.9,28.25714285714286,0.0,94.57142857142857,29.4,1014.4285714285714
2023-02-06,23.228571428571428,19.52857142857143,28.88571428571429,0.0,96.85714285714286,31.185714285714287,1013.4285714285714
2023-02-13,23.12857142857143,19.099999999999998,29.17142857142857,0.05714285714285715,94.0,29.385714285714283,1014.4428571428571
2023-02-20,22.97142857142857,17.97142857142857,29.32857142857143,0.0,96.14285714285714,26.12857142857143,1014.8142857142857
2023-02-27,23.7,17.485714285714288,31.12857142857143,0.12857142857142856,92.57142857142857,18.52857142857143,1013.2571428571429
2023-03-06,22.400000000000002,18.571428571428573,29.52857142857143,4.142857142857143,116.28571428571429,15.728571428571428,1016.0
2023-03-13,21.67142857142857,17.32857142857143,28.728571428571428,16.685714285714287,72.14285714285714,10.37142857142857,1015.5
2023-03-20,23.271428571428572,17.514285714285712,30.271428571428572,0.2285714285714286,100.0,21.614285714285717,1014.3571428571429
2023-03-27,23.12857142857143,19.2,29.32857142857143,2.6142857142857143,101.42857142857143,24.385714285714283,1013.9428571428572
2023-04-03,23.485714285714288,19.885714285714283,29.342857142857145,0.6428571428571429,100.42857142857143,22.357142857142858,1012.8571428571429
2023-04-10,24.142857142857142,19.342857142857145,30.814285714285713,1.2714285714285711,97.28571428571429,19.057142857142857,1013.1857142857143
2023-04-17,23.942857142857143,18.428571428571427,31.142857142857142,1.7142857142857142,134.71428571428572,13.942857142857141,1013.4571428571428
2023-04-24,23.47142857142857,18.47142857142857,30.614285714285717,8.557142857142859,182.42857142857142,11.471428571428572,1014.1857142857143
2023-05-01,24.985714285714288,20.857142857142858,31.271428571428572,6.028571428571429,87.28571428571429,21.157142857142855,1012.0142857142857
2023-05-08,24.657142857142855,18.599999999999998,32.0,2.557142857142857,101.0,14.700000000000001,1012.9142857142857
2023-05-15,24.714285714285715,19.67142857142857,31.5,2.457142857142857,100.85714285714286,14.057142857142859,1014.1
2023-05-22,23.442857142857143,18.842857142857145,29.614285714285717,7.228571428571429,135.14285714285714,10.457142857142857,1013.6285714285714
2023-05-29,23.02857142857143,19.271428571428572,29.014285714285712,14.328571428571431,213.71428571428572,9.542857142857143,1014.1
2023-06-05,22.62857142857143,18.814285714285713,28.5,8.985714285714286,158.71428571428572,9.157142857142857,1015.1142857142858
2023-06-12,23.357142857142858,19.24285714285714,30.071428571428573,7.757142857142858,74.0,11.171428571428573,1013.2428571428571
2023-06-19,23.514285714285712,19.228571428571428,29.24285714285714,13.257142857142856,97.71428571428571,12.242857142857144,1013.2428571428571
2023-06-26,23.657142857142855,19.728571428571428,29.75714285714286,13.114285714285714,65.85714285714286,12.4,1013.4714285714286
2023-07-03,22.914285714285715,19.24285714285714,28.942857142857143,6.742857142857143,182.42857142857142,9.842857142857143,1014.3714285714286
2023-07-10,24.17142857142857,20.857142857142858,30.114285714285717,4.742857142857143,110.0,15.057142857142859,1012.7571428571429
2023-07-17,24.557142857142857,20.885714285714283,30.414285714285715,8.157142857142857,132.42857142857142,16.728571428571428,1013.4857142857143
2023-07-24,24.24285714285714,19.885714285714283,30.157142857142855,2.7142857142857144,90.0,15.185714285714285,1014.3857142857142
2023-07-31,24.2,19.842857142857145,30.557142857142857,4.414285714285715,121.85714285714286,15.571428571428571,1014.6857142857143
2023-08-07,23.62857142857143,19.457142857142856,30.214285714285715,6.2,83.42857142857143,11.857142857142858,1014.6142857142858
2023-08-14,23.099999999999998,18.97142857142857,29.74285714285714,10.314285714285715,72.85714285714286,12.4,1013.3571428571429
2023-08-21,22.3,18.885714285714283,27.314285714285713,8.785714285714286,226.57142857142858,8.657142857142857,1012.8714285714286
2023-08-28,23.657142857142855,19.514285714285712,29.74285714285714,8.842857142857143,146.0,10.285714285714286,1013.7428571428571
2023-09-04,23.485714285714288,19.185714285714287,30.17142857142857,3.985714285714286,115.57142857142857,11.728571428571428,1013.5571428571428
2023-09-11,23.342857142857145,18.7,30.342857142857145,7.042857142857144,81.28571428571429,12.357142857142858,1013.6285714285714
2023-09-18,23.357142857142858,19.4,30.357142857142858,4.042857142857144,83.28571428571429,13.271428571428572,1012.7857142857143
2023-09-25,22.942857142857143,18.342857142857145,29.47142857142857,3.8285714285714283,137.28571428571428,11.157142857142857,1013.342857142857
2023-10-02,22.74285714285714,19.228571428571428,28.685714285714287,11.37142857142857,290.85714285714283,9.799999999999999,1013.7714285714285
2023-10-09,22.7,19.099999999999998,27.857142857142858,7.628571428571428,224.71428571428572,9.714285714285714,1013.2428571428571
2023-10-16,22.414285714285715,18.885714285714283,27.75714285714286,17.314285714285713,75.42857142857143,8.571428571428571,1013.1714285714286
2023-10-23,21.914285714285715,18.928571428571427,27.114285714285717,8.6,216.42857142857142,7.457142857142857,1013.4285714285714
2023-10-30,22.17142857142857,18.88571428571429,27.285714285714285,13.685714285714285,223.71428571428572,8.328571428571427,1012.6285714285714
2023-11-06,23.37142857142857,18.971428571428568,30.3,1.9428571428571428,74.28571428571429,10.857142857142858,1011.9
2023-11-13,22.585714285714285,19.414285714285715,28.17142857142857,8.471428571428572,198.14285714285714,7.771428571428571,1012.842857142857
2023-11-20,22.62857142857143,18.242857142857144,28.957142857142856,32.142857142857146,170.42857142857142,9.842857142857143,1013.9142857142857
2023-11-27,23.74285714285714,19.657142857142855,29.157142857142855,1.1285714285714286,93.42857142857143,18.74285714285714,1012.7857142857143
2023-12-04,24.271428571428572,20.02857142857143,29.62857142857143,0.4571428571428572,95.42857142857143,20.914285714285715,1012.2142857142857
2023-12-11,24.47142857142857,20.47142857142857,30.542857142857144,0.2571428571428571,105.71428571428571,19.042857142857144,1011.2857142857143
2023-12-18,22.885714285714283,18.585714285714285,28.542857142857144,0.1285714285714286,92.0,20.985714285714288,1013.1142857142858
2023-12-25,22.928571428571427,18.514285714285712,29.342857142857145,5.057142857142857,101.85714285714286,12.185714285714285,1015.8142857142857
