"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"A0735400132","2020-01-01","44.033","-89.3","262.1","WAUTOMA MUNICIPAL AIRPORT, WI US","  17.8","16","  13.0","16","1003.9","15","971.9","16","  9.0","16","  3.8","16","  8.9","999.9","  35.1","*","   1.0","*"," 0.00","G","999.9","000000"
"A0735400132","2020-01-02","44.033","-89.3","262.1","WAUTOMA MUNICIPAL AIRPORT, WI US","  33.0","24","  28.5","24"," 997.4","19","965.9","23","  8.8","24","  5.8","24"," 17.1"," 22.9","  42.8","*","  19.0","*"," 0.00","G","999.9","100000"
"A0735400132","2020-01-03","44.033","-89.3","262.1","WAUTOMA MUNICIPAL AIRPORT, WI US","  32.6","24","  26.2","24","1008.4","22","976.8","22"," 10.0","24","  7.1","24"," 15.0"," 22.0","  37.0","*","  30.9","*"," 0.00","G","999.9","000000"
"A0735400132","2020-01-04","44.033","-89.3","262.1","WAUTOMA MUNICIPAL AIRPORT, WI US","  27.7","24","  21.7","24","1015.7","23","983.7","23"," 10.0","24","  6.0","24"," 13.0"," 17.1","  30.9","*","  21.9","*"," 0.00","G","999.9","001000"
"A0735400132","2020-01-05","44.033","-89.3","262.1","WAUTOMA MUNICIPAL AIRPORT, WI US","  24.9","23","  21.1","23","1013.9","19","982.0","20"," 10.0","23","  6.6","23"," 19.0"," 27.0","  35.1","*","  15.1","*"," 0.00","G","999.9","010000"
"A0735400132","2020-01-06","44.033","-89.3","262.1","WAUTOMA MUNICIPAL AIRPORT, WI US","  30.1","24","  19.9","24","1016.8","23","984.6","24"," 10.0","24"," 11.8","24"," 28.0"," 33.0","  39.0","*","  23.0","*"," 0.00","G","999.9","000000"
"A0735400132","2020-01-07","44.033","-89.3","262.1","WAUTOMA MUNICIPAL AIRPORT, WI US","  30.6","24","  22.2","24","1014.1","24","982.2","24"," 10.0","24","  8.8","24"," 19.0"," 24.1","  35.6","*","  25.0","*"," 0.00","G","999.9","000000"
"A0735400132","2020-01-08","44.033","-89.3","262.1","WAUTOMA MUNICIPAL AIRPORT, WI US","  11.2","24","   0.6","24","1025.9","22","993.1","22"," 10.0","24","  7.5","24"," 14.0"," 25.1","  25.0","*","   1.9","*"," 0.00","G","999.9","000000"
"A0735400132","2020-01-09","44.033","-89.3","262.1","WAUTOMA MUNICIPAL AIRPORT, WI US","  26.1","23","  19.7","23","1017.9","21","985.4","21"," 10.0","23","  6.4","23","  8.9","999.9","  41.0","*","  12.9","*"," 0.00","G","999.9","001000"
"A0735400132","2020-01-10","44.033","-89.3","262.1","WAUTOMA MUNICIPAL AIRPORT, WI US","  31.0","24","  25.6","24","1018.1","21","985.7","24"," 10.0","24","  5.4","24"," 11.1","999.9","  43.0","*","  24.1","*"," 0.00","G","999.9","000000"
"A0735400132","2020-01-11","44.033","-89.3","262.1","WAUTOMA MUNICIPAL AIRPORT, WI US","  23.1","24","  15.6","24","1019.6","21","987.4","24","  8.2","24","  9.6","24"," 15.0"," 22.0","  28.4","*","  19.9","*"," 0.00","G","999.9","001000"
"A0735400132","2020-01-12","44.033","-89.3","262.1","WAUTOMA MUNICIPAL AIRPORT, WI US","  16.0","24","   9.0","24","1024.0","21","991.4","22"," 10.0","24","  4.1","24"," 12.0"," 14.0","  24.1","*","   5.0","*"," 0.00","G","999.9","000000"
"A0735400132","2020-01-13","44.033","-89.3","262.1","WAUTOMA MUNICIPAL AIRPORT, WI US","  24.3","24","  21.1","24","1025.3","17","992.1","24","  7.4","24","  3.3","23","  8.0","999.9","  30.2","*","  21.2","*"," 0.04","G","999.9","001000"
"A0735400132","2020-01-14","44.033","-89.3","262.1","WAUTOMA MUNICIPAL AIRPORT, WI US","  30.3","22","  27.3","22","1019.3","16","986.5","21","  6.3","22","  6.0","22"," 11.1"," 19.0","  35.1","*","  26.1","*"," 0.03","G","999.9","011000"
"A0735400132","2020-01-15","44.033","-89.3","262.1","WAUTOMA MUNICIPAL AIRPORT, WI US","  24.0","24","  20.2","24","1020.8","20","988.7","24","  8.3","24","  4.4","24"," 12.0","999.9","  30.9","*","  12.0","*"," 0.05","G","999.9","100000"
"A0735400132","2020-01-16","44.033","-89.3","262.1","WAUTOMA MUNICIPAL AIRPORT, WI US","  11.7","24","   3.6","24","1036.2","20","002.3","22","  9.7","24"," 11.4","24"," 17.1"," 24.1","  28.9","*","  -0.9","*"," 0.00","G","999.9","001000"
"A0735400132","2020-01-17","44.033","-89.3","262.1","WAUTOMA MUNICIPAL AIRPORT, WI US","   3.0","24","  -2.3","24","1041.4","24","007.4","24","  9.8","24","  2.8","24","  8.0","999.9","  24.1","*","  -9.0","*"," 0.00","G","999.9","001000"
"A0735400132","2020-01-18","44.033","-89.3","262.1","WAUTOMA MUNICIPAL AIRPORT, WI US","  27.1","24","  24.1","24","1008.5"," 8","981.0","23","  4.0","24","  9.5","24"," 22.9"," 28.0","  30.9","*","  12.0","*"," 0.08","G","999.9","101000"
"A0735400132","2020-01-19","44.033","-89.3","262.1","WAUTOMA MUNICIPAL AIRPORT, WI US","  10.8","24","   4.2","24","1022.4","23","989.7","24","  9.5","24"," 14.1","24"," 22.0"," 31.1","  19.9","*","   3.0","*"," 0.14","G","999.9","001000"
"A0735400132","2020-01-20","44.033","-89.3","262.1","WAUTOMA MUNICIPAL AIRPORT, WI US","  16.3","24","  10.1","24","1036.3","18","003.3","22"," 10.0","24","  3.6","24","  9.9","999.9","  30.2","*","   5.0","*"," 0.00","G","999.9","001000"
"A0735400132","2020-01-21","44.033","-89.3","262.1","WAUTOMA MUNICIPAL AIRPORT, WI US","   6.3","24","   0.0","24","1034.8","24","001.2","24"," 10.0","24","  4.6","23"," 18.1"," 22.0","  25.0","*","  -9.0","*"," 0.01","G","999.9","000000"
"A0735400132","2020-01-22","44.033","-89.3","262.1","WAUTOMA MUNICIPAL AIRPORT, WI US","  25.1","22","  18.9","22","1020.8","18","988.0","21"," 10.0","22","  8.3","20"," 12.0"," 15.0","  33.8","*","  17.1","*"," 0.00","G","999.9","011000"
"A0735400132","2020-01-23","44.033","-89.3","262.1","WAUTOMA MUNICIPAL AIRPORT, WI US","  29.9","24","  26.8","24","1018.1"," 9","985.8","24","  3.6","24","  4.1","24","  7.0","999.9","  34.0","*","  28.0","*"," 0.00","G","999.9","011000"
"A0735400132","2020-01-24","44.033","-89.3","262.1","WAUTOMA MUNICIPAL AIRPORT, WI US","  32.0","24","  30.7","24","1015.6","14","983.8","24","  2.9","24","  6.1","24","  8.0","999.9","  34.0","*","  30.0","*"," 0.12","G","999.9","011000"
