"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"A0001823162","2020-01-01","39.38333","-112.51667","1450.5","DELTA FAA AIRPORT, UT US","  27.5","19","  23.6","19","9999.9"," 0","853.0","19"," 10.0","19","  2.7","19","  6.0","999.9","  35.6","*","  19.4","*"," 0.00","I","999.9","000000"
"A0001823162","2020-01-02","39.38333","-112.51667","1450.5","DELTA FAA AIRPORT, UT US","  29.6","24","  27.7","24","9999.9"," 0","851.3","24","  9.3","24","  4.5","24"," 14.0"," 27.0","  37.4","*","  23.0","*"," 0.00","I","999.9","000000"
"A0001823162","2020-01-03","39.38333","-112.51667","1450.5","DELTA FAA AIRPORT, UT US","  27.7","24","  21.7","24","9999.9"," 0","860.8","24"," 10.0","24","  2.7","24","  8.0","999.9","  41.0","*","  19.4","*"," 0.00","I","999.9","000000"
"A0001823162","2020-01-04","39.38333","-112.51667","1450.5","DELTA FAA AIRPORT, UT US","  31.7","24","  24.3","24","9999.9"," 0","862.2","24"," 10.0","24","  5.3","24"," 15.9"," 22.0","  50.0","*","  21.2","*"," 0.00","I","999.9","000000"
"A0001823162","2020-01-05","39.38333","-112.51667","1450.5","DELTA FAA AIRPORT, UT US","  31.4","24","  24.9","24","9999.9"," 0","862.7","24"," 10.0","24","  4.1","24","  8.0","999.9","  41.0","*","  21.2","*"," 0.00","I","999.9","000000"
"A0001823162","2020-01-06","39.38333","-112.51667","1450.5","DELTA FAA AIRPORT, UT US","  27.4","24","  20.9","24","9999.9"," 0","866.7","24"," 10.0","24","  2.5","24","  7.0","999.9","  41.0","*","  17.6","*"," 0.00","I","999.9","000000"
"A0001823162","2020-01-07","39.38333","-112.51667","1450.5","DELTA FAA AIRPORT, UT US","  29.2","24","  20.6","24","9999.9"," 0","864.6","24"," 10.0","24","  3.1","24","  7.0","999.9","  44.6","*","  19.4","*"," 0.00","I","999.9","000000"
"A0001823162","2020-01-08","39.38333","-112.51667","1450.5","DELTA FAA AIRPORT, UT US","  36.0","24","  21.3","24","9999.9"," 0","850.4","24"," 10.0","24","  6.6","24"," 17.1"," 22.9","  41.0","*","  28.4","*"," 0.00","I","999.9","000000"
"A0001823162","2020-01-09","39.38333","-112.51667","1450.5","DELTA FAA AIRPORT, UT US","  32.2","24","  23.8","24","9999.9"," 0","848.8","24"," 10.0","24","  3.6","24","  8.9","999.9","  41.0","*","  26.6","*"," 0.00","I","999.9","000000"
"A0001823162","2020-01-10","39.38333","-112.51667","1450.5","DELTA FAA AIRPORT, UT US","  27.1","24","  17.4","24","9999.9"," 0","856.6","24","  9.8","24","  4.5","24"," 11.1"," 20.0","  33.8","*","  17.6","*"," 0.00","I","999.9","000000"
"A0001823162","2020-01-11","39.38333","-112.51667","1450.5","DELTA FAA AIRPORT, UT US","  26.4","24","  14.2","24","9999.9"," 0","854.9","24"," 10.0","24","  5.9","24"," 17.1"," 22.0","  41.0","*","  17.6","*"," 0.00","I","999.9","000000"
"A0001823162","2020-01-12","39.38333","-112.51667","1450.5","DELTA FAA AIRPORT, UT US","  28.6","24","  25.1","24","9999.9"," 0","852.6","24","  8.9","24","  4.4","24","  9.9","999.9","  37.4","*","  21.2","*"," 0.00","I","999.9","000000"
"A0001823162","2020-01-13","39.38333","-112.51667","1450.5","DELTA FAA AIRPORT, UT US","  33.3","24","  19.0","24","9999.9"," 0","850.3","24"," 10.0","24","  8.0","24"," 14.0"," 21.0","  44.6","*","  26.6","*"," 0.00","I","999.9","000000"
"A0001823162","2020-01-14","39.38333","-112.51667","1450.5","DELTA FAA AIRPORT, UT US","  37.2","24","  19.8","24","9999.9"," 0","849.9","24","  9.9","24"," 15.3","24"," 26.0"," 34.0","  51.8","*","  32.0","*"," 0.00","I","999.9","000000"
"A0001823162","2020-01-15","39.38333","-112.51667","1450.5","DELTA FAA AIRPORT, UT US","  27.0","24","  18.4","24","9999.9"," 0","855.5","24"," 10.0","24","  3.1","24","  9.9","999.9","  42.8","*","  12.2","*"," 0.00","I","999.9","000000"
"A0001823162","2020-01-16","39.38333","-112.51667","1450.5","DELTA FAA AIRPORT, UT US","  31.1","24","  19.5","24","9999.9"," 0","853.6","24"," 10.0","24","  4.3","24"," 12.0"," 18.1","  53.6","*","  15.8","*"," 0.00","I","999.9","000000"
"A0001823162","2020-01-17","39.38333","-112.51667","1450.5","DELTA FAA AIRPORT, UT US","  36.8","24","  18.5","24","9999.9"," 0","851.4","24","  9.3","24","  9.9","24"," 28.9"," 39.0","  42.8","*","  30.2","*"," 0.00","I","999.9","000000"
"A0001823162","2020-01-18","39.38333","-112.51667","1450.5","DELTA FAA AIRPORT, UT US","  28.4","24","  16.9","24","9999.9"," 0","863.9","24"," 10.0","24","  3.3","24","  8.0","999.9","  39.2","*","  19.4","*"," 0.00","I","999.9","000000"
"A0001823162","2020-01-19","39.38333","-112.51667","1450.5","DELTA FAA AIRPORT, UT US","  28.5","24","  18.3","24","9999.9"," 0","866.8","24"," 10.0","24","  3.5","24","  8.0","999.9","  42.8","*","  17.6","*"," 0.00","I","999.9","000000"
"A0001823162","2020-01-20","39.38333","-112.51667","1450.5","DELTA FAA AIRPORT, UT US","  29.5","24","  22.2","24","9999.9"," 0","862.9","24"," 10.0","24","  1.4","24","  8.9","999.9","  37.4","*","  23.0","*"," 0.00","I","999.9","000000"
"A0001823162","2020-01-21","39.38333","-112.51667","1450.5","DELTA FAA AIRPORT, UT US","  34.2","24","  31.0","24","9999.9"," 0","855.0","24","  9.3","24","  4.8","24"," 11.1","999.9","  42.8","*","  30.2","*"," 0.00","I","999.9","000000"
"A0001823162","2020-01-22","39.38333","-112.51667","1450.5","DELTA FAA AIRPORT, UT US","  37.2","24","  32.5","24","9999.9"," 0","855.5","24"," 10.0","24","  6.7","24"," 12.0","999.9","  48.2","*","  32.0","*"," 0.00","I","999.9","000000"
"A0001823162","2020-01-23","39.38333","-112.51667","1450.5","DELTA FAA AIRPORT, UT US","  37.3","24","  31.9","24","9999.9"," 0","860.6","24"," 10.0","24","  2.0","24","  6.0","999.9","  48.2","*","  30.2","*"," 0.00","I","999.9","000000"
"A0001823162","2020-01-24","39.38333","-112.51667","1450.5","DELTA FAA AIRPORT, UT US","  36.0","24","  30.4","24","9999.9"," 0","857.8","24"," 10.0","24","  3.2","24","  8.9","999.9","  46.4","*","  28.4","*"," 0.00","I","999.9","000000"
"A0001823162","2020-01-25","39.38333","-112.51667","1450.5","DELTA FAA AIRPORT, UT US","  34.7","24","  30.6","24","9999.9"," 0","857.7","24","  8.7","24","  2.0","24","  8.9","999.9","  46.4","*","  23.0","*"," 0.00","I","999.9","000000"
"A0001823162","2020-01-26","39.38333","-112.51667","1450.5","DELTA FAA AIRPORT, UT US","  36.9","24","  29.9","24","9999.9"," 0","857.3","24"," 10.0","24","  3.4","24","  8.0","999.9","  53.6","*","  28.4","*"," 0.00","I","999.9","000000"
"A0001823162","2020-01-27","39.38333","-112.51667","1450.5","DELTA FAA AIRPORT, UT US","  38.9","24","  31.7","24","9999.9"," 0","857.2","24","  9.8","24","  5.6","24"," 14.0"," 19.0","  50.0","*","  30.2","*"," 0.00","I","999.9","000000"
"A0001823162","2020-01-28","39.38333","-112.51667","1450.5","DELTA FAA AIRPORT, UT US","  31.9","24","  24.6","24","9999.9"," 0","860.7","24"," 10.0","24","  3.5","24","  8.9","999.9","  42.8","*","  21.2","*"," 0.00","I","999.9","000000"
