"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"A0002963820","2020-01-01","36.38","-88.98528","103.9","UNION CITY EVERETT STEWART AIRPORT, TN US","  39.8","19","  28.0","19","9999.9"," 0","003.2","19"," 10.0","19","  6.0","19"," 14.0","999.9","  53.6","*","  28.4","*"," 0.00","I","999.9","000000"
"A0002963820","2020-01-02","36.38","-88.98528","103.9","UNION CITY EVERETT STEWART AIRPORT, TN US","  48.5","24","  39.1","24","9999.9"," 0","996.3","24","  8.3","24","  9.1","24"," 13.0"," 18.1","  53.6","*","  44.6","*"," 0.00","I","999.9","000000"
"A0002963820","2020-01-03","36.38","-88.98528","103.9","UNION CITY EVERETT STEWART AIRPORT, TN US","  54.0","24","  54.0","24","9999.9"," 0","994.9","24","  5.3","24","  3.1","24","  8.0"," 11.1","  57.2","*","  51.8","*"," 0.00","I","999.9","100000"
"A0002963820","2020-01-04","36.38","-88.98528","103.9","UNION CITY EVERETT STEWART AIRPORT, TN US","  42.0","24","  37.2","24","9999.9"," 0","004.4","24","  8.0","24","  7.6","24"," 13.0"," 22.0","  51.8","*","  35.6","*"," 0.00","I","999.9","000000"
"A0002963820","2020-01-05","36.38","-88.98528","103.9","UNION CITY EVERETT STEWART AIRPORT, TN US","  38.7","24","  32.0","24","9999.9"," 0","011.8","24"," 10.0","24","  5.1","24"," 14.0"," 19.0","  57.2","*","  28.4","*"," 0.00","I","999.9","000000"
"A0002963820","2020-01-06","36.38","-88.98528","103.9","UNION CITY EVERETT STEWART AIRPORT, TN US","  42.9","24","  32.3","24","9999.9"," 0","009.4","24"," 10.0","24","  3.3","24","  8.9"," 13.0","  53.6","*","  30.2","*"," 0.00","I","999.9","000000"
"A0002963820","2020-01-07","36.38","-88.98528","103.9","UNION CITY EVERETT STEWART AIRPORT, TN US","  43.2","24","  29.9","24","9999.9"," 0","007.3","24"," 10.0","24","  4.4","24"," 13.0"," 19.0","  51.8","*","  32.0","*"," 0.00","I","999.9","000000"
"A0002963820","2020-01-08","36.38","-88.98528","103.9","UNION CITY EVERETT STEWART AIRPORT, TN US","  42.1","24","  28.1","24","9999.9"," 0","014.3","24"," 10.0","24","  3.8","24","  8.0"," 12.0","  57.2","*","  28.4","*"," 0.00","I","999.9","000000"
"A0002963820","2020-01-09","36.38","-88.98528","103.9","UNION CITY EVERETT STEWART AIRPORT, TN US","  50.2","24","  32.0","24","9999.9"," 0","012.0","24"," 10.0","24"," 10.1","24"," 22.0"," 31.1","  59.0","*","  41.0","*"," 0.00","I","999.9","000000"
"A0002963820","2020-01-10","36.38","-88.98528","103.9","UNION CITY EVERETT STEWART AIRPORT, TN US","  59.8","24","  51.6","24","9999.9"," 0","007.5","24","  8.8","24"," 13.6","24"," 19.0"," 27.0","  62.6","*","  55.4","*"," 0.00","I","999.9","000000"
"A0002963820","2020-01-11","36.38","-88.98528","103.9","UNION CITY EVERETT STEWART AIRPORT, TN US","  51.6","11","  49.3","11","9999.9"," 0","998.4","11","  5.9","11"," 10.9","11"," 18.1"," 26.0","  62.6","*","  41.0","*"," 0.00","I","999.9","000000"
"A0002963820","2020-01-12","36.38","-88.98528","103.9","UNION CITY EVERETT STEWART AIRPORT, TN US","  38.4","24","  35.1","24","9999.9"," 0","010.1","24","  9.3","24","  5.9","24"," 12.0"," 14.0","  41.0","*","  33.8","*"," 0.00","I","999.9","000000"
"A0002963820","2020-01-13","36.38","-88.98528","103.9","UNION CITY EVERETT STEWART AIRPORT, TN US","  41.0","24","  37.4","24","9999.9"," 0","013.3","24","  9.8","24","  2.0","24","  8.0","  9.9","  50.0","*","  35.6","*"," 0.00","I","999.9","000000"
"A0002963820","2020-01-14","36.38","-88.98528","103.9","UNION CITY EVERETT STEWART AIRPORT, TN US","  49.1","24","  46.7","24","9999.9"," 0","009.2","24","  5.8","24","  1.0","24","  5.1","999.9","  55.4","*","  46.4","*"," 0.00","I","999.9","000000"
"A0002963820","2020-01-15","36.38","-88.98528","103.9","UNION CITY EVERETT STEWART AIRPORT, TN US","  55.9","24","  55.5","24","9999.9"," 0","006.0","24","  3.3","24","  2.3","24","  9.9"," 12.0","  64.4","*","  48.2","*"," 0.00","I","999.9","100000"
"A0002963820","2020-01-16","36.38","-88.98528","103.9","UNION CITY EVERETT STEWART AIRPORT, TN US","  44.9","24","  40.3","24","9999.9"," 0","018.1","24","  8.1","24","  8.7","24"," 17.1"," 22.9","  57.2","*","  35.6","*"," 0.00","I","999.9","100000"
"A0002963820","2020-01-17","36.38","-88.98528","103.9","UNION CITY EVERETT STEWART AIRPORT, TN US","  35.5","24","  24.2","24","9999.9"," 0","021.6","24"," 10.0","24","  7.5","23"," 11.1"," 19.0","  41.0","*","  32.0","*"," 0.00","I","999.9","000000"
"A0002963820","2020-01-18","36.38","-88.98528","103.9","UNION CITY EVERETT STEWART AIRPORT, TN US","  52.6","24","  41.5","24","9999.9"," 0","006.2","24","  9.3","24"," 13.2","24"," 22.9"," 31.1","  60.8","*","  41.0","*"," 0.00","I","999.9","000000"
"A0002963820","2020-01-19","36.38","-88.98528","103.9","UNION CITY EVERETT STEWART AIRPORT, TN US","  34.2","24","  17.5","24","9999.9"," 0","014.7","24"," 10.0","24"," 10.2","24"," 17.1"," 22.0","  46.4","*","  26.6","*"," 0.00","I","999.9","000000"
"A0002963820","2020-01-20","36.38","-88.98528","103.9","UNION CITY EVERETT STEWART AIRPORT, TN US","  22.8","24","  14.4","24","9999.9"," 0","021.9","24","  9.8","24","  8.3","24"," 14.0"," 15.0","  26.6","*","  19.4","*"," 0.00","I","999.9","000000"
"A0002963820","2020-01-21","36.38","-88.98528","103.9","UNION CITY EVERETT STEWART AIRPORT, TN US","  26.2","24","  16.8","24","9999.9"," 0","023.8","24"," 10.0","24","  6.7","24"," 12.0"," 14.0","  33.8","*","  19.4","*"," 0.00","I","999.9","000000"
"A0002963820","2020-01-22","36.38","-88.98528","103.9","UNION CITY EVERETT STEWART AIRPORT, TN US","  27.3","24","  19.0","24","9999.9"," 0","016.3","24"," 10.0","24","  2.7","24","  8.9","999.9","  37.4","*","  21.2","*"," 0.00","I","999.9","000000"
"A0002963820","2020-01-23","36.38","-88.98528","103.9","UNION CITY EVERETT STEWART AIRPORT, TN US","  37.3","24","  27.8","24","9999.9"," 0","006.7","24","  8.4","24","  4.6","24","  8.9","  9.9","  42.8","*","  33.8","*"," 0.00","I","999.9","000000"
"A0002963820","2020-01-24","36.38","-88.98528","103.9","UNION CITY EVERETT STEWART AIRPORT, TN US","  40.5","24","  39.7","24","9999.9"," 0","999.8","24","  6.9","24","  6.1","24"," 14.0"," 20.0","  42.8","*","  39.2","*"," 0.00","I","999.9","100000"
"A0002963820","2020-01-25","36.38","-88.98528","103.9","UNION CITY EVERETT STEWART AIRPORT, TN US","  38.2","24","  32.5","24","9999.9"," 0","005.8","24","  9.8","24","  7.8","24"," 13.0"," 15.9","  41.0","*","  35.6","*"," 0.00","I","999.9","000000"
"A0002963820","2020-01-26","36.38","-88.98528","103.9","UNION CITY EVERETT STEWART AIRPORT, TN US","  40.7","24","  36.7","24","9999.9"," 0","004.9","24"," 10.0","24","  5.6","24"," 14.0"," 18.1","  55.4","*","  32.0","*"," 0.00","I","999.9","000000"
"A0002963820","2020-01-27","36.38","-88.98528","103.9","UNION CITY EVERETT STEWART AIRPORT, TN US","  47.7","24","  42.4","24","9999.9"," 0","002.1","24","  9.5","24","  5.0","24","  8.0"," 11.1","  55.4","*","  35.6","*"," 0.00","I","999.9","000000"
"A0002963820","2020-01-28","36.38","-88.98528","103.9","UNION CITY EVERETT STEWART AIRPORT, TN US","  36.3","24","  34.0","24","9999.9"," 0","005.7","24","  5.1","24","  5.3","24","  9.9","999.9","  46.4","*","  32.0","*"," 0.00","I","999.9","000000"
"A0002963820","2020-01-29","36.38","-88.98528","103.9","UNION CITY EVERETT STEWART AIRPORT, TN US","  37.8","24","  36.1","24","9999.9"," 0","005.3","24","  3.1","24","  6.7","24","  9.9","999.9","  39.2","*","  35.6","*"," 0.00","I","999.9","000000"
"A0002963820","2020-01-30","36.38","-88.98528","103.9","UNION CITY EVERETT STEWART AIRPORT, TN US","  38.3","21","  36.6","21","9999.9"," 0","008.3","21","  3.8","21","  5.9","21","  8.9","  9.9","  41.0","*","  37.4","*"," 0.00","I","999.9","000000"
"A0002963820","2020-01-31","36.38","-88.98528","103.9","UNION CITY EVERETT STEWART AIRPORT, TN US","  41.3","24","  40.2","24","9999.9"," 0","007.5","24","  3.6","24","  2.3","24","  6.0","999.9","  44.6","*","  39.2","*"," 0.00","I","999.9","000000"
"A0002963820","2020-02-01","36.38","-88.98528","103.9","UNION CITY EVERETT STEWART AIRPORT, TN US","  44.5","24","  40.2","24","9999.9"," 0","005.8","24","  4.9","24","  4.6","24"," 14.0"," 19.0","  50.0","*","  41.0","*"," 0.00","I","999.9","000000"
"A0002963820","2020-02-02","36.38","-88.98528","103.9","UNION CITY EVERETT STEWART AIRPORT, TN US","  48.0","24","  35.0","24","9999.9"," 0","001.5","24"," 10.0","24","  7.1","24"," 13.0"," 18.1","  66.2","*","  37.4","*"," 0.00","I","999.9","000000"
