año,semana,temp,año_semana,prcp,count,codigo,MPIO_CCNCT,MPIO_CNMBR,geometry,longitude,latitude,elevation_m,date,count_t+1,count_t+2
2014,24,25.64384257142857,2014-24,8.611964063984987,5,5045,5045,APARTADÓ,"POLYGON ((-76.42525179693415 8.073453898570664, -76.41178613182103 8.006522547244508, -76.4215793428124 7.912322867600288, -76.4644246408996 7.870180905654189, -76.51706314997817 7.83547576052211, -76.54889108570009 7.771023348133959, -76.70191000744012 7.811925840611055, -76.75332436514476 7.878857191937211, -76.53297711783912 7.963141115829407, -76.42525179693415 8.073453898570664))",-76.5579043662974,7.895848118192672,194.0,2014-06-16,7.0,8.0
2014,25,25.78838657142857,2014-25,21.36714243888853,7,5045,5045,APARTADÓ,"POLYGON ((-76.42525179693415 8.073453898570664, -76.41178613182103 8.006522547244508, -76.4215793428124 7.912322867600288, -76.4644246408996 7.870180905654189, -76.51706314997817 7.83547576052211, -76.54889108570009 7.771023348133959, -76.70191000744012 7.811925840611055, -76.75332436514476 7.878857191937211, -76.53297711783912 7.963141115829407, -76.42525179693415 8.073453898570664))",-76.5579043662974,7.895848118192672,194.0,2014-06-23,8.0,5.0
2014,26,25.21089385714286,2014-26,14.84517867224556,8,5045,5045,APARTADÓ,"POLYGON ((-76.42525179693415 8.073453898570664, -76.41178613182103 8.006522547244508, -76.4215793428124 7.912322867600288, -76.4644246408996 7.870180905654189, -76.51706314997817 7.83547576052211, -76.54889108570009 7.771023348133959, -76.70191000744012 7.811925840611055, -76.75332436514476 7.878857191937211, -76.53297711783912 7.963141115829407, -76.42525179693415 8.073453898570664))",-76.5579043662974,7.895848118192672,194.0,2014-06-30,5.0,8.0
2014,27,25.35461428571429,2014-27,7.782857145581905,5,5045,5045,APARTADÓ,"POLYGON ((-76.42525179693415 8.073453898570664, -76.41178613182103 8.006522547244508, -76.4215793428124 7.912322867600288, -76.4644246408996 7.870180905654189, -76.51706314997817 7.83547576052211, -76.54889108570009 7.771023348133959, -76.70191000744012 7.811925840611055, -76.75332436514476 7.878857191937211, -76.53297711783912 7.963141115829407, -76.42525179693415 8.073453898570664))",-76.5579043662974,7.895848118192672,194.0,2014-07-07,8.0,8.0
2014,28,25.53095357142857,2014-28,15.50089141300744,8,5045,5045,APARTADÓ,"POLYGON ((-76.42525179693415 8.073453898570664, -76.41178613182103 8.006522547244508, -76.4215793428124 7.912322867600288, -76.4644246408996 7.870180905654189, -76.51706314997817 7.83547576052211, -76.54889108570009 7.771023348133959, -76.70191000744012 7.811925840611055, -76.75332436514476 7.878857191937211, -76.53297711783912 7.963141115829407, -76.42525179693415 8.073453898570664))",-76.5579043662974,7.895848118192672,194.0,2014-07-14,8.0,3.0
2014,29,25.62183485714286,2014-29,10.9239281352077,8,5045,5045,APARTADÓ,"POLYGON ((-76.42525179693415 8.073453898570664, -76.41178613182103 8.006522547244508, -76.4215793428124 7.912322867600288, -76.4644246408996 7.870180905654189, -76.51706314997817 7.83547576052211, -76.54889108570009 7.771023348133959, -76.70191000744012 7.811925840611055, -76.75332436514476 7.878857191937211, -76.53297711783912 7.963141115829407, -76.42525179693415 8.073453898570664))",-76.5579043662974,7.895848118192672,194.0,2014-07-21,3.0,5.0
2014,30,25.49539614285714,2014-30,5.798928328922806,3,5045,5045,APARTADÓ,"POLYGON ((-76.42525179693415 8.073453898570664, -76.41178613182103 8.006522547244508, -76.4215793428124 7.912322867600288, -76.4644246408996 7.870180905654189, -76.51706314997817 7.83547576052211, -76.54889108570009 7.771023348133959, -76.70191000744012 7.811925840611055, -76.75332436514476 7.878857191937211, -76.53297711783912 7.963141115829407, -76.42525179693415 8.073453898570664))",-76.5579043662974,7.895848118192672,194.0,2014-07-28,5.0,3.0
2014,31,25.53200885714286,2014-31,15.70053514838217,5,5045,5045,APARTADÓ,"POLYGON ((-76.42525179693415 8.073453898570664, -76.41178613182103 8.006522547244508, -76.4215793428124 7.912322867600288, -76.4644246408996 7.870180905654189, -76.51706314997817 7.83547576052211, -76.54889108570009 7.771023348133959, -76.70191000744012 7.811925840611055, -76.75332436514476 7.878857191937211, -76.53297711783912 7.963141115829407, -76.42525179693415 8.073453898570664))",-76.5579043662974,7.895848118192672,194.0,2014-08-04,3.0,2.0
2014,32,25.13429042857143,2014-32,7.200000120060779,3,5045,5045,APARTADÓ,"POLYGON ((-76.42525179693415 8.073453898570664, -76.41178613182103 8.006522547244508, -76.4215793428124 7.912322867600288, -76.4644246408996 7.870180905654189, -76.51706314997817 7.83547576052211, -76.54889108570009 7.771023348133959, -76.70191000744012 7.811925840611055, -76.75332436514476 7.878857191937211, -76.53297711783912 7.963141115829407, -76.42525179693415 8.073453898570664))",-76.5579043662974,7.895848118192672,194.0,2014-08-11,2.0,5.0
2014,33,25.39808857142857,2014-33,6.671071146215703,2,5045,5045,APARTADÓ,"POLYGON ((-76.42525179693415 8.073453898570664, -76.41178613182103 8.006522547244508, -76.4215793428124 7.912322867600288, -76.4644246408996 7.870180905654189, -76.51706314997817 7.83547576052211, -76.54889108570009 7.771023348133959, -76.70191000744012 7.811925840611055, -76.75332436514476 7.878857191937211, -76.53297711783912 7.963141115829407, -76.42525179693415 8.073453898570664))",-76.5579043662974,7.895848118192672,194.0,2014-08-18,5.0,5.0
2014,34,24.82071357142857,2014-34,11.758213569011,5,5045,5045,APARTADÓ,"POLYGON ((-76.42525179693415 8.073453898570664, -76.41178613182103 8.006522547244508, -76.4215793428124 7.912322867600288, -76.4644246408996 7.870180905654189, -76.51706314997817 7.83547576052211, -76.54889108570009 7.771023348133959, -76.70191000744012 7.811925840611055, -76.75332436514476 7.878857191937211, -76.53297711783912 7.963141115829407, -76.42525179693415 8.073453898570664))",-76.5579043662974,7.895848118192672,194.0,2014-08-25,5.0,6.0
2014,35,25.00544971428571,2014-35,10.13910617253609,5,5045,5045,APARTADÓ,"POLYGON ((-76.42525179693415 8.073453898570664, -76.41178613182103 8.006522547244508, -76.4215793428124 7.912322867600288, -76.4644246408996 7.870180905654189, -76.51706314997817 7.83547576052211, -76.54889108570009 7.771023348133959, -76.70191000744012 7.811925840611055, -76.75332436514476 7.878857191937211, -76.53297711783912 7.963141115829407, -76.42525179693415 8.073453898570664))",-76.5579043662974,7.895848118192672,194.0,2014-09-01,6.0,10.0
2014,36,25.05385485714286,2014-36,12.97124891621725,6,5045,5045,APARTADÓ,"POLYGON ((-76.42525179693415 8.073453898570664, -76.41178613182103 8.006522547244508, -76.4215793428124 7.912322867600288, -76.4644246408996 7.870180905654189, -76.51706314997817 7.83547576052211, -76.54889108570009 7.771023348133959, -76.70191000744012 7.811925840611055, -76.75332436514476 7.878857191937211, -76.53297711783912 7.963141115829407, -76.42525179693415 8.073453898570664))",-76.5579043662974,7.895848118192672,194.0,2014-09-08,10.0,13.0
2014,37,24.65876114285714,2014-37,12.63339204447608,10,5045,5045,APARTADÓ,"POLYGON ((-76.42525179693415 8.073453898570664, -76.41178613182103 8.006522547244508, -76.4215793428124 7.912322867600288, -76.4644246408996 7.870180905654189, -76.51706314997817 7.83547576052211, -76.54889108570009 7.771023348133959, -76.70191000744012 7.811925840611055, -76.75332436514476 7.878857191937211, -76.53297711783912 7.963141115829407, -76.42525179693415 8.073453898570664))",-76.5579043662974,7.895848118192672,194.0,2014-09-15,13.0,12.0
2014,38,24.82911471428571,2014-38,6.503571369818268,13,5045,5045,APARTADÓ,"POLYGON ((-76.42525179693415 8.073453898570664, -76.41178613182103 8.006522547244508, -76.4215793428124 7.912322867600288, -76.4644246408996 7.870180905654189, -76.51706314997817 7.83547576052211, -76.54889108570009 7.771023348133959, -76.70191000744012 7.811925840611055, -76.75332436514476 7.878857191937211, -76.53297711783912 7.963141115829407, -76.42525179693415 8.073453898570664))",-76.5579043662974,7.895848118192672,194.0,2014-09-22,12.0,9.0
2014,39,24.88531057142857,2014-39,7.895535528659805,12,5045,5045,APARTADÓ,"POLYGON ((-76.42525179693415 8.073453898570664, -76.41178613182103 8.006522547244508, -76.4215793428124 7.912322867600288, -76.4644246408996 7.870180905654189, -76.51706314997817 7.83547576052211, -76.54889108570009 7.771023348133959, -76.70191000744012 7.811925840611055, -76.75332436514476 7.878857191937211, -76.53297711783912 7.963141115829407, -76.42525179693415 8.073453898570664))",-76.5579043662974,7.895848118192672,194.0,2014-09-29,9.0,6.0
2014,40,25.23845142857143,2014-40,6.605356999805987,9,5045,5045,APARTADÓ,"POLYGON ((-76.42525179693415 8.073453898570664, -76.41178613182103 8.006522547244508, -76.4215793428124 7.912322867600288, -76.4644246408996 7.870180905654189, -76.51706314997817 7.83547576052211, -76.54889108570009 7.771023348133959, -76.70191000744012 7.811925840611055, -76.75332436514476 7.878857191937211, -76.53297711783912 7.963141115829407, -76.42525179693415 8.073453898570664))",-76.5579043662974,7.895848118192672,194.0,2014-10-06,6.0,8.0
2014,41,24.230931,2014-41,5.864999992506827,6,5045,5045,APARTADÓ,"POLYGON ((-76.42525179693415 8.073453898570664, -76.41178613182103 8.006522547244508, -76.4215793428124 7.912322867600288, -76.4644246408996 7.870180905654189, -76.51706314997817 7.83547576052211, -76.54889108570009 7.771023348133959, -76.70191000744012 7.811925840611055, -76.75332436514476 7.878857191937211, -76.53297711783912 7.963141115829407, -76.42525179693415 8.073453898570664))",-76.5579043662974,7.895848118192672,194.0,2014-10-13,8.0,9.0
2014,42,24.579529,2014-42,8.004285420690255,8,5045,5045,APARTADÓ,"POLYGON ((-76.42525179693415 8.073453898570664, -76.41178613182103 8.006522547244508, -76.4215793428124 7.912322867600288, -76.4644246408996 7.870180905654189, -76.51706314997817 7.83547576052211, -76.54889108570009 7.771023348133959, -76.70191000744012 7.811925840611055, -76.75332436514476 7.878857191937211, -76.53297711783912 7.963141115829407, -76.42525179693415 8.073453898570664))",-76.5579043662974,7.895848118192672,194.0,2014-10-20,9.0,8.0
2014,43,24.78066142857143,2014-43,4.866964297635204,9,5045,5045,APARTADÓ,"POLYGON ((-76.42525179693415 8.073453898570664, -76.41178613182103 8.006522547244508, -76.4215793428124 7.912322867600288, -76.4644246408996 7.870180905654189, -76.51706314997817 7.83547576052211, -76.54889108570009 7.771023348133959, -76.70191000744012 7.811925840611055, -76.75332436514476 7.878857191937211, -76.53297711783912 7.963141115829407, -76.42525179693415 8.073453898570664))",-76.5579043662974,7.895848118192672,194.0,2014-10-27,8.0,10.0
2014,44,24.98218214285714,2014-44,7.602142964090596,8,5045,5045,APARTADÓ,"POLYGON ((-76.42525179693415 8.073453898570664, -76.41178613182103 8.006522547244508, -76.4215793428124 7.912322867600288, -76.4644246408996 7.870180905654189, -76.51706314997817 7.83547576052211, -76.54889108570009 7.771023348133959, -76.70191000744012 7.811925840611055, -76.75332436514476 7.878857191937211, -76.53297711783912 7.963141115829407, -76.42525179693415 8.073453898570664))",-76.5579043662974,7.895848118192672,194.0,2014-11-03,10.0,8.0
