idx_city,week,count,Latitude,Longitude,tavg,tmin,tmax,prcp,wdir,wspd,pres,elevation,date,tavg_lag1,tmin_lag1,tmax_lag1,prcp_lag1,wdir_lag1,wspd_lag1,pres_lag1
COLOMBIA_AMAZONAS_LETICIA,1/9/2023,11,-4.2129211,-69.9425963,25.0,22.32857142857143,29.042857142857144,12.12857142857143,207.8571428571429,4.228571428571429,1010.9571428571428,81,2023-01-09,25.228571428571428,22.985714285714288,29.17142857142857,8.528571428571428,56.0,4.8,1010.9857142857144
COLOMBIA_AMAZONAS_LETICIA,1/16/2023,5,-4.2129211,-69.9425963,24.942857142857143,22.25714285714286,28.714285714285715,12.971428571428572,118.85714285714286,3.8,1010.8142857142856,81,2023-01-16,25.0,22.32857142857143,29.042857142857144,12.12857142857143,207.8571428571429,4.228571428571429,1010.9571428571428
COLOMBIA_AMAZONAS_LETICIA,1/23/2023,8,-4.2129211,-69.9425963,25.65714285714285,22.77142857142857,30.47142857142857,12.671428571428573,200.8571428571429,4.2,1009.657142857143,81,2023-01-23,24.942857142857143,22.25714285714286,28.714285714285715,12.971428571428572,118.85714285714286,3.8,1010.8142857142856
COLOMBIA_AMAZONAS_LETICIA,1/30/2023,17,-4.2129211,-69.9425963,24.87142857142857,22.32857142857143,29.228571428571428,16.728571428571428,111.71428571428572,4.028571428571429,1010.8571428571428,81,2023-01-30,25.65714285714285,22.77142857142857,30.47142857142857,12.671428571428573,200.8571428571429,4.2,1009.657142857143
COLOMBIA_AMAZONAS_LETICIA,2/6/2023,16,-4.2129211,-69.9425963,25.214285714285715,22.52857142857143,29.685714285714287,17.02857142857143,107.71428571428572,3.1142857142857143,1009.842857142857,81,2023-02-06,24.87142857142857,22.32857142857143,29.228571428571428,16.728571428571428,111.71428571428572,4.028571428571429,1010.8571428571428
COLOMBIA_AMAZONAS_LETICIA,2/13/2023,27,-4.2129211,-69.9425963,25.27142857142857,22.485714285714288,30.228571428571428,14.1,159.71428571428572,3.442857142857143,1009.0857142857144,81,2023-02-13,25.214285714285715,22.52857142857143,29.685714285714287,17.02857142857143,107.71428571428572,3.1142857142857143,1009.842857142857
COLOMBIA_AMAZONAS_LETICIA,2/20/2023,22,-4.2129211,-69.9425963,25.52857142857143,22.97142857142857,30.4,8.157142857142857,189.57142857142856,4.2,1011.0428571428572,81,2023-02-20,25.27142857142857,22.485714285714288,30.228571428571428,14.1,159.71428571428572,3.442857142857143,1009.0857142857144
COLOMBIA_AMAZONAS_LETICIA,2/27/2023,21,-4.2129211,-69.9425963,25.9,23.3,30.714285714285715,16.257142857142856,117.42857142857144,3.8,1010.4571428571428,81,2023-02-27,25.52857142857143,22.97142857142857,30.4,8.157142857142857,189.57142857142856,4.2,1011.0428571428572
COLOMBIA_AMAZONAS_LETICIA,3/6/2023,20,-4.2129211,-69.9425963,25.62857142857143,23.485714285714288,29.61428571428572,18.685714285714287,215.57142857142856,4.514285714285714,1010.157142857143,81,2023-03-06,25.9,23.3,30.714285714285715,16.257142857142856,117.42857142857144,3.8,1010.4571428571428
COLOMBIA_AMAZONAS_LETICIA,3/13/2023,24,-4.2129211,-69.9425963,25.985714285714288,22.97142857142857,30.385714285714283,6.728571428571428,164.71428571428572,2.8999999999999995,1010.4571428571428,81,2023-03-13,25.62857142857143,23.485714285714288,29.61428571428572,18.685714285714287,215.57142857142856,4.514285714285714,1010.157142857143
COLOMBIA_AMAZONAS_LETICIA,3/20/2023,28,-4.2129211,-69.9425963,25.52857142857143,22.285714285714285,30.542857142857144,8.442857142857143,34.857142857142854,3.7714285714285714,1009.9428571428572,81,2023-03-20,25.985714285714288,22.97142857142857,30.385714285714283,6.728571428571428,164.71428571428572,2.8999999999999995,1010.4571428571428
COLOMBIA_AMAZONAS_LETICIA,3/27/2023,39,-4.2129211,-69.9425963,25.24285714285714,22.7,30.342857142857145,15.028571428571428,246.0,3.4,1010.9,81,2023-03-27,25.52857142857143,22.285714285714285,30.542857142857144,8.442857142857143,34.857142857142854,3.7714285714285714,1009.9428571428572
COLOMBIA_AMAZONAS_LETICIA,4/3/2023,22,-4.2129211,-69.9425963,25.15714285714285,22.65714285714285,30.557142857142857,12.914285714285713,204.28571428571428,3.857142857142857,1009.8714285714286,81,2023-04-03,25.24285714285714,22.7,30.342857142857145,15.028571428571428,246.0,3.4,1010.9
COLOMBIA_AMAZONAS_LETICIA,4/10/2023,27,-4.2129211,-69.9425963,26.542857142857144,23.185714285714287,31.87142857142857,6.671428571428572,288.57142857142856,3.8142857142857145,1009.5142857142856,81,2023-04-10,25.15714285714285,22.65714285714285,30.557142857142857,12.914285714285713,204.28571428571428,3.857142857142857,1009.8714285714286
COLOMBIA_AMAZONAS_LETICIA,4/17/2023,13,-4.2129211,-69.9425963,26.12857142857143,23.442857142857143,31.5,11.657142857142857,183.42857142857144,3.3714285714285714,1009.0571428571428,81,2023-04-17,26.542857142857144,23.185714285714287,31.87142857142857,6.671428571428572,288.57142857142856,3.8142857142857145,1009.5142857142856
COLOMBIA_AMAZONAS_LETICIA,4/24/2023,23,-4.2129211,-69.9425963,25.7,22.82857142857143,30.11428571428572,7.871428571428572,158.0,3.3714285714285714,1011.4571428571428,81,2023-04-24,26.12857142857143,23.442857142857143,31.5,11.657142857142857,183.42857142857144,3.3714285714285714,1009.0571428571428
COLOMBIA_AMAZONAS_LETICIA,5/1/2023,15,-4.2129211,-69.9425963,25.75714285714286,23.142857142857142,30.15714285714285,8.028571428571428,161.0,3.457142857142857,1010.9142857142856,81,2023-05-01,25.7,22.82857142857143,30.11428571428572,7.871428571428572,158.0,3.3714285714285714,1011.4571428571428
COLOMBIA_AMAZONAS_LETICIA,5/8/2023,9,-4.2129211,-69.9425963,25.342857142857145,23.014285714285712,28.571428571428573,9.242857142857144,151.71428571428572,3.4,1012.3,81,2023-05-08,25.75714285714286,23.142857142857142,30.15714285714285,8.028571428571428,161.0,3.457142857142857,1010.9142857142856
COLOMBIA_AMAZONAS_LETICIA,5/15/2023,12,-4.2129211,-69.9425963,26.557142857142857,23.842857142857145,31.4,7.928571428571429,65.57142857142857,2.942857142857143,1011.0714285714286,81,2023-05-15,25.342857142857145,23.014285714285712,28.571428571428573,9.242857142857144,151.71428571428572,3.4,1012.3
COLOMBIA_AMAZONAS_LETICIA,5/22/2023,8,-4.2129211,-69.9425963,26.142857142857142,22.61428571428572,30.942857142857143,22.185714285714283,197.28571428571428,3.057142857142857,1010.4142857142856,81,2023-05-22,26.557142857142857,23.842857142857145,31.4,7.928571428571429,65.57142857142857,2.942857142857143,1011.0714285714286
COLOMBIA_AMAZONAS_LETICIA,5/29/2023,9,-4.2129211,-69.9425963,26.085714285714285,22.857142857142858,31.15714285714285,5.557142857142857,172.28571428571428,3.2142857142857144,1012.1,81,2023-05-29,26.142857142857142,22.61428571428572,30.942857142857143,22.185714285714283,197.28571428571428,3.057142857142857,1010.4142857142856
COLOMBIA_AMAZONAS_LETICIA,6/5/2023,1,-4.2129211,-69.9425963,25.414285714285715,22.5,30.2,7.0,155.42857142857142,2.8857142857142857,1012.8857142857142,81,2023-06-05,26.085714285714285,22.857142857142858,31.15714285714285,5.557142857142857,172.28571428571428,3.2142857142857144,1012.1
COLOMBIA_AMAZONAS_LETICIA,6/12/2023,7,-4.2129211,-69.9425963,23.014285714285712,19.17142857142857,27.0,4.185714285714285,173.42857142857142,6.114285714285714,1014.9714285714286,81,2023-06-12,25.414285714285715,22.5,30.2,7.0,155.42857142857142,2.8857142857142857,1012.8857142857142
COLOMBIA_AMAZONAS_LETICIA,6/19/2023,1,-4.2129211,-69.9425963,26.071428571428573,21.942857142857143,31.542857142857144,2.014285714285714,128.71428571428572,4.028571428571429,1012.0857142857144,81,2023-06-19,23.014285714285712,19.17142857142857,27.0,4.185714285714285,173.42857142857142,6.114285714285714,1014.9714285714286
COLOMBIA_AMAZONAS_LETICIA,6/26/2023,1,-4.2129211,-69.9425963,25.65714285714285,21.47142857142857,31.77142857142857,5.014285714285714,130.28571428571428,4.014285714285714,1012.2142857142856,81,2023-06-26,26.071428571428573,21.942857142857143,31.542857142857144,2.014285714285714,128.71428571428572,4.028571428571429,1012.0857142857144
COLOMBIA_AMAZONAS_LETICIA,7/3/2023,3,-4.2129211,-69.9425963,26.142857142857142,22.857142857142858,31.214285714285715,7.428571428571429,254.8571428571429,2.5142857142857147,1011.6285714285714,81,2023-07-03,25.65714285714285,21.47142857142857,31.77142857142857,5.014285714285714,130.28571428571428,4.014285714285714,1012.2142857142856
COLOMBIA_AMAZONAS_LETICIA,7/10/2023,4,-4.2129211,-69.9425963,25.457142857142856,22.071428571428573,30.428571428571427,9.171428571428573,295.0,3.2142857142857144,1010.9285714285714,81,2023-07-10,26.142857142857142,22.857142857142858,31.214285714285715,7.428571428571429,254.8571428571429,2.5142857142857147,1011.6285714285714
COLOMBIA_AMAZONAS_LETICIA,7/17/2023,2,-4.2129211,-69.9425963,25.9,22.085714285714285,31.357142857142858,4.042857142857143,151.28571428571428,3.2857142857142856,1013.8571428571428,81,2023-07-17,25.457142857142856,22.071428571428573,30.428571428571427,9.171428571428573,295.0,3.2142857142857144,1010.9285714285714
COLOMBIA_AMAZONAS_LETICIA,7/24/2023,0,-4.2129211,-69.9425963,26.542857142857144,22.0,32.34285714285714,0.7428571428571429,112.14285714285714,3.3000000000000003,1012.4285714285714,81,2023-07-24,25.9,22.085714285714285,31.357142857142858,4.042857142857143,151.28571428571428,3.2857142857142856,1013.8571428571428
