date,country,new_cases,cases,co,no2,o3,pm10,pm25,so2,year,population,Mean_distance_avg_14day_movavg,StringencyIndex_Average
2020-07-27,US,426505,31343436,3.565204911232786,5.686494736494737,21.509948979591833,17.365268329554045,29.972431077694235,1.2069231370709201,2020,339142428,44.65571428571429,68.98
2020-08-03,US,396061,34106517,3.643812012609922,5.29456946742661,21.4428293135436,18.04780801209373,31.542088174982915,1.0815596295694818,2020,339142428,45.19714285714286,68.98
2020-08-10,US,372155,36876149,3.7510274597643933,5.9548341574657355,20.425255102040815,20.691609977324266,34.55889724310777,1.095803685458858,2020,339142428,47.41285714285714,68.98
2020-08-17,US,299096,39159271,4.229547038327526,6.383609022556391,21.29642857142857,27.263983371126226,40.5062656641604,1.1182090077410274,2020,339142428,46.08857142857143,68.98
2020-08-24,US,292841,41206841,2.6729975285633256,5.5484425349087,20.190561224489795,24.484315948601665,38.62406015037594,0.888393188639494,2020,339142428,43.30714285714286,68.98
2020-08-31,US,281799,43220202,2.6690932295158047,6.220240357783912,19.06530612244898,24.41476248619106,36.72453455066237,0.8627648271952459,2020,339142428,44.04571428571428,68.98
2020-09-07,US,256026,44992622,3.830696827279357,6.376471575584289,15.879591836734694,25.646302110587822,49.1454081632653,0.7932445437195988,2020,339142428,46.51,68.18571428571428
2020-09-14,US,291617,46967562,4.039077423450118,6.9116555047739725,18.235204081632652,25.593115878830165,47.660714285714285,0.9943972323972324,2020,339142428,45.76428571428572,66.2
2020-09-21,US,286018,49019006,3.0641613093440334,7.4009276437847875,18.650000000000002,24.158730158730158,35.64795918367347,0.909670600335625,2020,339142428,43.050000000000004,66.2
2020-09-28,US,300436,51081497,3.1920817812678277,8.302879466642533,16.564795918367345,25.359919181347752,35.83673469387755,0.8501967836943206,2020,339142428,41.92857142857143,66.2
2020-10-05,US,348113,53341336,3.0046085439108694,7.686394557823129,18.41785714285714,28.348639455782315,40.84438775510204,0.8554878404953368,2020,339142428,42.75857142857143,66.2
2020-10-12,US,394038,55967292,2.8992815195140773,8.455608289827559,17.917982374768087,24.12660619803477,29.889610389610393,0.8472016439114215,2020,339142428,42.01857142857143,66.2
2020-10-19,US,493557,59144615,2.767927373565491,7.466579655117862,14.526377551020408,20.613378684807255,31.285714285714285,0.6870455980800808,2020,339142428,40.13714285714286,66.2
2020-10-26,US,589923,62942956,3.2511987219130076,9.380295839265939,13.340586820586822,21.128045235188093,32.30102040816327,0.8409555960289522,2020,339142428,38.971428571428575,66.2
2020-11-02,US,818658,67922074,3.4324675324675327,10.649833887043188,17.25086212262683,26.54875283446712,38.60459183673469,0.966445713142701,2020,339142428,37.95142857142857,66.2
2020-11-09,US,1048060,74570395,3.0981168831168833,8.977740863787375,14.835535014005602,16.71466364323507,31.76530612244898,0.8703414918414919,2020,339142428,37.31285714285714,68.98
2020-11-16,US,1212396,82681373,3.2701070505721668,10.25637504614249,15.580414794489226,20.21152392580964,32.54081632653061,0.8916798233536294,2020,339142428,37.629999999999995,75.46
2020-11-23,US,1175780,91153194,3.2881313131313132,9.34032484311554,13.766061624649861,16.447656840513982,32.79081632653061,0.8373544973544973,2020,339142428,37.51714285714286,75.46
2020-11-30,US,1406989,100054542,3.689438236182422,12.111778199651953,13.197231692677073,18.94009826152683,34.1443413729128,1.1506723771013105,2020,339142428,37.19,72.81714285714285
2020-12-07,US,1525552,110521935,3.689790764790765,12.561801402731636,12.937238438232436,21.01832955404384,41.12755102040817,0.9145301107355855,2020,339142428,35.34142857142857,71.76
2020-12-14,US,1548533,121392278,3.4428212835521808,11.205980066445182,12.388795518207283,16.408919123204836,34.94387755102041,0.8210953162874345,2020,339142428,33.480000000000004,71.76
2020-12-21,US,1315272,131448927,3.3721642145230186,9.696013289036545,15.613725490196078,15.91326530612245,32.183673469387756,0.8752017551052251,2020,339142428,35.02142857142857,71.76
2020-12-28,US,1567505,141234052,3.1138628813047418,9.019601328903654,14.779182072829132,14.880007558578987,33.08418367346939,0.7347864456926242,2020,339142428,36.357142857142854,71.76
2021-01-04,US,1739963,152896989,3.2998701298701296,10.815841135608578,14.507025210084034,16.88265306122449,35.03821892393321,0.8117747673782157,2021,339729889,36.29,71.76
2021-01-11,US,1528000,164484604,3.764095870906502,13.1,12.714364145658264,20.300453514739228,41.61799628942486,0.8589263038548752,2021,339729889,36.64857142857142,71.76
2021-01-18,US,1186483,173694447,2.9513540722843046,9.04765859832305,16.09579831932773,16.37981859410431,30.46938775510204,0.7899820589700018,2021,339729889,36.455714285714286,71.76
2021-01-25,US,1029426,181457313,2.8580564784053157,8.53108685334599,18.441176470588236,12.326268969126113,28.765677179962893,0.781156104547082,2021,339729889,35.13857142857143,71.76
2021-02-01,US,828086,187918210,3.092998406396024,9.81803550688568,18.9140056022409,14.819772079772079,28.56730055658627,0.8208591740672485,2021,339729889,35.18714285714286,69.11714285714287
2021-02-08,US,638864,192903679,2.849211879873901,9.409059233449478,17.807563025210083,17.52241758241758,35.28051948051948,0.7755458152958152,2021,339729889,35.948571428571434,68.06
2021-02-15,US,460905,196581217,2.895613923391251,8.885580777971994,20.268778280542985,15.159733124018839,33.97713358070501,0.9681044505576526,2021,339729889,34.941428571428574,68.06
2021-02-22,US,479336,199931336,3.106757777106614,9.679734219269104,20.111010862980898,16.59259259259259,30.75,0.8516810372527251,2021,339729889,34.465714285714284,68.06
2021-03-01,US,413796,203026716,2.7108875809386306,8.398412698412699,22.63835978835979,16.61734693877551,27.52017625231911,0.8360384199840906,2021,339729889,37.00571428571429,65.94
2021-03-08,US,377152,205768404,2.7506493506493506,7.658803986710963,24.902645502645502,18.925925925925927,34.308673469387756,0.9981698627726953,2021,339729889,39.25857142857143,64.35
2021-03-15,US,383287,208460838,2.680807876185074,7.457346723044397,23.036507936507938,15.842403628117912,28.063775510204078,0.8405054945054945,2021,339729889,40.29,64.35
2021-03-22,US,442685,211336215,2.762605484621529,6.946506611720127,22.740561046221423,15.183964183964184,28.4075826290112,0.8867327486178418,2021,339729889,42.964285714285715,59.59285714285714
2021-03-29,US,451352,214551226,2.6506372486600993,7.11029979433634,25.879456469456468,21.814318274318275,30.035168006596574,0.9400622129193558,2021,339729889,45.15571428571429,55.519999999999996
2021-04-05,US,489309,217825294,2.7518009952395337,6.752639864794472,25.40196248196248,20.648715041572185,32.441326530612244,0.9436494514425549,2021,339729889,46.792857142857144,54.70428571428572
2021-04-12,US,475060,221254402,2.5835706375573486,5.939372822299652,23.444415584415587,17.552532123960695,28.706632653061227,0.8896799763383615,2021,339729889,46.84428571428572,54.49714285714286
2021-04-19,US,404532,224291266,2.5821202053760195,6.202579091761492,26.53168831168831,18.770219198790624,31.73469387755102,0.8792839248873732,2021,339729889,45.605714285714285,54.31
2021-04-26,US,345351,226835657,2.5684611899728176,6.504681365146482,24.543979591836738,18.322373393801968,29.336734693877553,0.9442133803228254,2021,339729889,47.629999999999995,54.129999999999995
