week,dengue,zika,chik,var,date,tavg,tmin,tmax,prcp,wdir,wspd,pres,mob_index,google_physician,google_hospital,google_pharmacy,google_symptom
2020-12-28,313,2.0,0.0,115.0,2020-12-28,18.39567915617796,14.090416928635946,24.150941586356623,4.997061536250224,165.28822863423335,8.950577509373913,1019.0647789726916,11.595714285714285,29,8,5,42
2021-01-04,407,2.0,1.0,162.0,2021-01-04,17.858395903933936,13.116793243092312,23.330464368479333,4.246487361875535,133.4472930556025,8.392675368239855,1019.114025158308,11.629999999999999,29,8,5,37
2021-01-11,421,1.0,0.0,170.0,2021-01-11,18.369826842654984,12.683811215579242,24.88788236781986,4.03252599656157,157.9209206322541,8.859732613765654,1018.4574236705248,12.154285714285715,30,8,5,33
2021-01-18,382,0.0,0.0,169.0,2021-01-18,18.028212021183705,12.265724177347346,24.81166850104384,3.791038190722987,132.32630906869,9.179373524270993,1018.284027434276,11.635714285714286,27,8,5,30
2021-01-25,430,0.0,0.0,156.0,2021-01-25,18.540830365438207,12.364451516693688,25.09891100886074,3.5363398750434487,92.02210792450327,10.464871267121314,1017.776883878692,11.45142857142857,27,7,5,27
2021-02-01,441,0.0,0.0,189.0,2021-02-01,19.26843024553466,13.45849136422318,25.37316684607844,4.921885648254374,80.51464030447812,9.993739149274068,1018.5753622689044,11.828571428571427,25,8,5,24
2021-02-08,449,0.0,0.0,159.0,2021-02-08,18.9089985592072,14.463506778246083,24.6520747450248,3.2782650884425664,150.31650032485135,9.050962101874775,1018.6828811361148,10.918571428571429,24,8,4,24
2021-02-15,482,1.0,2.0,200.0,2021-02-15,18.601583102226904,13.918650814782666,23.77727761208212,3.233644388951265,208.73061123978025,9.928645915586966,1019.7017769769104,10.445714285714287,25,7,4,24
2021-02-22,444,2.0,1.0,158.0,2021-02-22,18.910932536774187,14.727336182223343,23.862764729740224,3.6500501367075664,88.61416205231554,10.138197408298373,1017.9779134618224,11.782857142857143,24,8,5,23
2021-03-01,466,1.0,2.0,182.0,2021-03-01,18.14175851907007,14.493271677415992,23.121577490124643,3.368402300642652,133.1971760482112,8.894680921416878,1018.7448259779912,12.27,24,7,5,23
2021-03-08,391,0.0,1.0,186.0,2021-03-08,18.064333477979908,14.4991382161307,23.168542655763527,3.1749636060755377,174.74013975321512,9.27967719754538,1020.0682477219342,11.227142857142857,24,7,5,23
2021-03-15,346,0.0,0.0,190.0,2021-03-15,17.666652980185162,13.462463689017763,23.590980435276645,3.5700109850952138,229.69221419324384,8.388841166587024,1018.307118539805,10.797142857142857,23,7,4,24
2021-03-22,330,1.0,1.0,175.0,2021-03-22,18.269181149384025,14.113906827233686,24.166827840541178,3.493683781350625,144.81090220012064,8.768477838866751,1017.5005004619776,11.575714285714286,22,7,5,29
2021-03-29,293,1.0,2.0,163.0,2021-03-29,19.382331556696275,15.340563330907916,24.10131012288719,3.486217058462341,71.86134043113253,10.683866092217867,1012.4235147838704,12.425714285714287,24,8,5,31
2021-04-05,308,0.0,1.0,240.0,2021-04-05,18.71603327214502,14.851181608429275,23.926963212095384,4.24212736064241,102.68911675756463,8.846302599113033,1016.8799145463709,11.891428571428571,23,8,5,30
2021-04-12,294,0.0,0.0,176.0,2021-04-12,19.085732763248597,14.670825885219989,24.29043546739879,3.973908852553216,112.694986485667,9.545615113535534,1018.6540567246186,10.85142857142857,23,8,5,30
2021-04-19,280,0.0,1.0,190.0,2021-04-19,19.02738001887508,14.031996124179454,25.15048075443762,3.169567232846197,154.19398029050808,9.079480983106258,1019.2378773462772,10.642857142857142,22,8,5,28
2021-04-26,271,1.0,2.0,157.0,2021-04-26,18.180876929277797,14.809088460724926,23.030308619178065,2.704300464677324,197.32916064702428,7.870264768235087,1020.1559856488362,9.772857142857143,21,8,4,24
2021-05-03,273,0.0,1.0,157.0,2021-05-03,18.421719577344096,14.833133261129433,23.86334115665722,2.4507190411789934,185.26555283316048,8.23788283184962,1020.7984067710316,7.524285714285715,22,8,5,27
2021-05-10,320,1.0,2.0,150.0,2021-05-10,19.491449338002077,15.211398509794352,24.874451066083758,3.4559522350555363,56.06736314352878,9.946443909899587,1019.1108374076236,6.357142857142857,23,8,5,31
2021-05-17,346,0.0,0.0,159.0,2021-05-17,19.46637785018733,14.939667160037049,24.74350677057761,3.464665653870352,63.39386029459085,9.462338793991972,1019.603503344513,6.8999999999999995,24,8,5,30
2021-05-24,331,0.0,1.0,175.0,2021-05-24,19.183761121279247,15.291009906612729,23.795620445302827,3.884836245426698,129.59086519642693,9.170427999526051,1019.9755560416322,7.485714285714286,25,9,4,32
2021-05-31,401,0.0,0.0,158.0,2021-05-31,19.197727543005296,15.05527700437306,24.426997897121705,2.921896141642598,75.13603372685061,9.012675380265415,1019.3537197501288,7.582857142857143,24,7,5,35
2021-06-07,390,1.0,1.0,121.0,2021-06-07,18.290478121537124,14.721593992155729,23.00711836377861,3.116689316010196,97.89160062651771,7.475015325399758,1020.4624970765036,8.165714285714285,25,8,4,34
2021-06-14,355,1.0,1.0,184.0,2021-06-14,18.78913294152839,14.567003156648491,23.686096332525768,3.0742807008455024,91.5616408723198,9.440161451508091,1020.7655661196612,9.791428571428572,27,7,5,35
2021-06-21,364,0.0,1.0,179.0,2021-06-21,17.957437818857613,13.100590907259743,23.425324068144807,3.196157556405363,181.37934829325192,7.7211737406631,1020.7066179506004,11.194285714285714,25,8,5,34
2021-06-28,415,1.0,1.0,182.0,2021-06-28,18.73072656751453,13.998522004652829,23.97637802786934,2.8813332412656325,125.76468372067096,9.312405694883433,1020.900544402328,11.842857142857143,24,8,5,32
2021-07-05,431,0.0,1.0,214.0,2021-07-05,18.9714361701882,14.309058035186808,24.20523999571228,2.7427882128195304,66.99188165775412,9.698581612216456,1019.8086992717764,12.49,25,9,5,31
2021-07-12,425,1.0,0.0,207.0,2021-07-12,19.10497909160332,14.646768934642834,24.23035620641023,2.9388859338744524,62.97758697048355,10.94667463856722,1020.2337759811244,12.654285714285715,24,7,5,29
2021-07-19,478,1.0,1.0,198.0,2021-07-19,18.97903810090405,14.669803651624024,23.84266218238764,2.45957898111184,115.71442427836466,10.580053365775155,1020.1884968599912,12.698571428571428,24,8,4,28
2021-07-26,489,1.0,1.0,230.0,2021-07-26,18.917611928400408,14.552308648265974,24.551480745104744,2.6553023970273624,73.07724414529731,9.76582402522314,1020.6154637712534,12.842857142857143,24,7,4,29
2021-08-02,585,0.0,1.0,269.0,2021-08-02,18.637548760922467,13.868651156813993,23.96895938498707,2.596001977978045,127.81055034792166,10.718479830491193,1021.9261967656456,12.507142857142856,25,8,5,27
2021-08-09,563,2.0,2.0,315.0,2021-08-09,18.878124308230756,14.6428597266097,23.999370940344157,2.784770808656046,98.55179576423356,9.079974629728436,1021.147578838678,13.322857142857144,24,8,5,26
2021-08-16,604,0.0,1.0,309.0,2021-08-16,18.3413540515606,14.647700919896952,23.270090926565995,2.3898399930658933,139.5301251213329,7.58878168102183,1019.629289967979,13.281428571428572,25,8,5,24
2021-08-23,670,1.0,0.0,366.0,2021-08-23,18.85061091108161,14.46610007282348,24.74656381518941,3.0036677797051694,101.42312082609044,8.737381817393423,1018.5921175399842,12.29142857142857,23,8,5,24
2021-08-30,759,2.0,3.0,379.0,2021-08-30,18.58122917797167,13.855903382677605,23.895640259591406,1.96452358296248,96.25910701102258,8.511625206413726,1020.0274975669809,11.262857142857143,23,8,5,23
2021-09-06,859,0.0,0.0,434.0,2021-09-06,18.58392498696207,14.457737528054304,23.688899862648064,2.4836268093448948,106.54689422442073,8.433913591001172,1020.4157818438288,10.982857142857142,23,8,5,24
2021-09-13,853,1.0,0.0,450.0,2021-09-13,18.62724766190218,12.994070336681084,24.374155681731565,1.889890063888383,117.51040131201997,9.29124166181004,1020.6284708478336,11.901428571428571,24,7,5,24
